,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
303,51,embed,local,1,b,nonlocal_subj,number,actors,boy,made,himself,The actors said that the boy made himself . <eos>,The actors said that the boy made himself .,the actors said that the boy made ***mask*** .,0.0762388591180967
304,51,embed,nonlocal,0,a,local_subj,number,boy,actors,made,himself,The boy said that the actors made himself . <eos>,The boy said that the actors made himself .,the boy said that the actors made ***mask*** .,0.6003234352441285
305,51,embed,nonlocal,0,b,local_subj,number,actor,boys,made,himself,The actor said that the boys made himself . <eos>,The actor said that the boys made himself .,the actor said that the boys made ***mask*** .,1.337262230227556
306,52,embed,local,1,a,none,none,boy,actor,found,himself,The boy said that the actor found himself . <eos>,The boy said that the actor found himself .,the boy said that the actor found ***mask*** .,0.001745427274529742
307,52,embed,local,1,b,none,none,actor,boy,found,himself,The actor said that the boy found himself . <eos>,The actor said that the boy found himself .,the actor said that the boy found ***mask*** .,0.002430457075107777
308,52,embed,local,1,a,nonlocal_subj,number,boys,actor,found,himself,The boys said that the actor found himself . <eos>,The boys said that the actor found himself .,the boys said that the actor found ***mask*** .,0.0011560129988444337
309,52,embed,local,1,b,nonlocal_subj,number,actors,boy,found,himself,The actors said that the boy found himself . <eos>,The actors said that the boy found himself .,the actors said that the boy found ***mask*** .,0.0029566158562577363
310,52,embed,nonlocal,0,a,local_subj,number,boy,actors,found,himself,The boy said that the actors found himself . <eos>,The boy said that the actors found himself .,the boy said that the actors found ***mask*** .,0.03744528732801683
311,52,embed,nonlocal,0,b,local_subj,number,actor,boys,found,himself,The actor said that the boys found himself . <eos>,The actor said that the boys found himself .,the actor said that the boys found ***mask*** .,0.02542939656227374
312,53,embed,local,1,a,none,none,boy,actor,distinguished,himself,The boy said that the actor distinguished himself . <eos>,The boy said that the actor distinguished himself .,the boy said that the actor distinguished ***mask*** .,3.812973050347468e-07
313,53,embed,local,1,b,none,none,actor,boy,distinguished,himself,The actor said that the boy distinguished himself . <eos>,The actor said that the boy distinguished himself .,the actor said that the boy distinguished ***mask*** .,5.167869762592365e-07
314,53,embed,local,1,a,nonlocal_subj,number,boys,actor,distinguished,himself,The boys said that the actor distinguished himself . <eos>,The boys said that the actor distinguished himself .,the boys said that the actor distinguished ***mask*** .,3.6989782188010067e-07
315,53,embed,local,1,b,nonlocal_subj,number,actors,boy,distinguished,himself,The actors said that the boy distinguished himself . <eos>,The actors said that the boy distinguished himself .,the actors said that the boy distinguished ***mask*** .,8.071370018575556e-07
316,53,embed,nonlocal,0,a,local_subj,number,boy,actors,distinguished,himself,The boy said that the actors distinguished himself . <eos>,The boy said that the actors distinguished himself .,the boy said that the actors distinguished ***mask*** .,4.85382281039275e-05
317,53,embed,nonlocal,0,b,local_subj,number,actor,boys,distinguished,himself,The actor said that the boys distinguished himself . <eos>,The actor said that the boys distinguished himself .,the actor said that the boys distinguished ***mask*** .,4.30172122711593e-05
318,54,embed,local,1,a,none,none,boy,actor,taught,himself,The boy said that the actor taught himself . <eos>,The boy said that the actor taught himself .,the boy said that the actor taught ***mask*** .,0.0007085677767220346
319,54,embed,local,1,b,none,none,actor,boy,taught,himself,The actor said that the boy taught himself . <eos>,The actor said that the boy taught himself .,the actor said that the boy taught ***mask*** .,0.0006994802413265207
320,54,embed,local,1,a,nonlocal_subj,number,boys,actor,taught,himself,The boys said that the actor taught himself . <eos>,The boys said that the actor taught himself .,the boys said that the actor taught ***mask*** .,0.000704504389325516
321,54,embed,local,1,b,nonlocal_subj,number,actors,boy,taught,himself,The actors said that the boy taught himself . <eos>,The actors said that the boy taught himself .,the actors said that the boy taught ***mask*** .,0.0009465426756969008
322,54,embed,nonlocal,0,a,local_subj,number,boy,actors,taught,himself,The boy said that the actors taught himself . <eos>,The boy said that the actors taught himself .,the boy said that the actors taught ***mask*** .,0.004906614635910136
323,54,embed,nonlocal,0,b,local_subj,number,actor,boys,taught,himself,The actor said that the boys taught himself . <eos>,The actor said that the boys taught himself .,the actor said that the boys taught ***mask*** .,0.0031949373148212916
324,55,embed,local,1,a,none,none,boy,actor,killed,himself,The boy said that the actor killed himself . <eos>,The boy said that the actor killed himself .,the boy said that the actor killed ***mask*** .,8.438070570749947e-05
325,55,embed,local,1,b,none,none,actor,boy,killed,himself,The actor said that the boy killed himself . <eos>,The actor said that the boy killed himself .,the actor said that the boy killed ***mask*** .,0.000136998137554354
326,55,embed,local,1,a,nonlocal_subj,number,boys,actor,killed,himself,The boys said that the actor killed himself . <eos>,The boys said that the actor killed himself .,the boys said that the actor killed ***mask*** .,6.68047885351156e-05
327,55,embed,local,1,b,nonlocal_subj,number,actors,boy,killed,himself,The actors said that the boy killed himself . <eos>,The actors said that the boy killed himself .,the actors said that the boy killed ***mask*** .,0.00022142195384209124
328,55,embed,nonlocal,0,a,local_subj,number,boy,actors,killed,himself,The boy said that the actors killed himself . <eos>,The boy said that the actors killed himself .,the boy said that the actors killed ***mask*** .,0.0014039356459037244
329,55,embed,nonlocal,0,b,local_subj,number,actor,boys,killed,himself,The actor said that the boys killed himself . <eos>,The actor said that the boys killed himself .,the actor said that the boys killed ***mask*** .,0.0016763559216737935
330,56,embed,local,1,a,none,none,boy,actor,called,himself,The boy said that the actor called himself . <eos>,The boy said that the actor called himself .,the boy said that the actor called ***mask*** .,0.009237648054331776
331,56,embed,local,1,b,none,none,actor,boy,called,himself,The actor said that the boy called himself . <eos>,The actor said that the boy called himself .,the actor said that the boy called ***mask*** .,0.009263664760190825
332,56,embed,local,1,a,nonlocal_subj,number,boys,actor,called,himself,The boys said that the actor called himself . <eos>,The boys said that the actor called himself .,the boys said that the actor called ***mask*** .,0.006522062886959443
333,56,embed,local,1,b,nonlocal_subj,number,actors,boy,called,himself,The actors said that the boy called himself . <eos>,The actors said that the boy called himself .,the actors said that the boy called ***mask*** .,0.011588233632737597
334,56,embed,nonlocal,0,a,local_subj,number,boy,actors,called,himself,The boy said that the actors called himself . <eos>,The boy said that the actors called himself .,the boy said that the actors called ***mask*** .,0.047597778901568535
335,56,embed,nonlocal,0,b,local_subj,number,actor,boys,called,himself,The actor said that the boys called himself . <eos>,The actor said that the boys called himself .,the actor said that the boys called ***mask*** .,0.062321890036998055
336,57,embed,local,1,a,none,none,boy,actor,dedicated,himself,The boy said that the actor dedicated himself . <eos>,The boy said that the actor dedicated himself .,the boy said that the actor dedicated ***mask*** .,2.3020388339081454e-06
337,57,embed,local,1,b,none,none,actor,boy,dedicated,himself,The actor said that the boy dedicated himself . <eos>,The actor said that the boy dedicated himself .,the actor said that the boy dedicated ***mask*** .,2.88758473074686e-06
338,57,embed,local,1,a,nonlocal_subj,number,boys,actor,dedicated,himself,The boys said that the actor dedicated himself . <eos>,The boys said that the actor dedicated himself .,the boys said that the actor dedicated ***mask*** .,2.4465938001088166e-06
339,57,embed,local,1,b,nonlocal_subj,number,actors,boy,dedicated,himself,The actors said that the boy dedicated himself . <eos>,The actors said that the boy dedicated himself .,the actors said that the boy dedicated ***mask*** .,3.2999144166565354e-06
340,57,embed,nonlocal,0,a,local_subj,number,boy,actors,dedicated,himself,The boy said that the actors dedicated himself . <eos>,The boy said that the actors dedicated himself .,the boy said that the actors dedicated ***mask*** .,0.00014829269701645387
341,57,embed,nonlocal,0,b,local_subj,number,actor,boys,dedicated,himself,The actor said that the boys dedicated himself . <eos>,The actor said that the boys dedicated himself .,the actor said that the boys dedicated ***mask*** .,0.0005565667197831343
342,58,embed,local,1,a,none,none,boy,actor,declared,himself,The boy said that the actor declared himself . <eos>,The boy said that the actor declared himself .,the boy said that the actor declared ***mask*** .,0.0005535495137012564
343,58,embed,local,1,b,none,none,actor,boy,declared,himself,The actor said that the boy declared himself . <eos>,The actor said that the boy declared himself .,the actor said that the boy declared ***mask*** .,0.00022927110705599113
344,58,embed,local,1,a,nonlocal_subj,number,boys,actor,declared,himself,The boys said that the actor declared himself . <eos>,The boys said that the actor declared himself .,the boys said that the actor declared ***mask*** .,0.00044021723551774253
345,58,embed,local,1,b,nonlocal_subj,number,actors,boy,declared,himself,The actors said that the boy declared himself . <eos>,The actors said that the boy declared himself .,the actors said that the boy declared ***mask*** .,0.00030627799348699735
346,58,embed,nonlocal,0,a,local_subj,number,boy,actors,declared,himself,The boy said that the actors declared himself . <eos>,The boy said that the actors declared himself .,the boy said that the actors declared ***mask*** .,0.007608171959035994
347,58,embed,nonlocal,0,b,local_subj,number,actor,boys,declared,himself,The actor said that the boys declared himself . <eos>,The actor said that the boys declared himself .,the actor said that the boys declared ***mask*** .,0.008845598980608256
348,59,embed,local,1,a,none,none,boy,actor,proved,himself,The boy said that the actor proved himself . <eos>,The boy said that the actor proved himself .,the boy said that the actor proved ***mask*** .,0.00014491556511351438
349,59,embed,local,1,b,none,none,actor,boy,proved,himself,The actor said that the boy proved himself . <eos>,The actor said that the boy proved himself .,the actor said that the boy proved ***mask*** .,0.00019916834460392642
350,59,embed,local,1,a,nonlocal_subj,number,boys,actor,proved,himself,The boys said that the actor proved himself . <eos>,The boys said that the actor proved himself .,the boys said that the actor proved ***mask*** .,0.0002792684486685355
351,59,embed,local,1,b,nonlocal_subj,number,actors,boy,proved,himself,The actors said that the boy proved himself . <eos>,The actors said that the boy proved himself .,the actors said that the boy proved ***mask*** .,0.0005326163687187098
352,59,embed,nonlocal,0,a,local_subj,number,boy,actors,proved,himself,The boy said that the actors proved himself . <eos>,The boy said that the actors proved himself .,the boy said that the actors proved ***mask*** .,0.003061945855238216
353,59,embed,nonlocal,0,b,local_subj,number,actor,boys,proved,himself,The actor said that the boys proved himself . <eos>,The actor said that the boys proved himself .,the actor said that the boys proved ***mask*** .,0.0021827082906381357
354,60,embed,local,1,a,none,none,boy,actor,shot,himself,The boy said that the actor shot himself . <eos>,The boy said that the actor shot himself .,the boy said that the actor shot ***mask*** .,0.00021708285949056672
355,60,embed,local,1,b,none,none,actor,boy,shot,himself,The actor said that the boy shot himself . <eos>,The actor said that the boy shot himself .,the actor said that the boy shot ***mask*** .,0.0004235708742630986
356,60,embed,local,1,a,nonlocal_subj,number,boys,actor,shot,himself,The boys said that the actor shot himself . <eos>,The boys said that the actor shot himself .,the boys said that the actor shot ***mask*** .,0.00018427482619574848
357,60,embed,local,1,b,nonlocal_subj,number,actors,boy,shot,himself,The actors said that the boy shot himself . <eos>,The actors said that the boy shot himself .,the actors said that the boy shot ***mask*** .,0.0003913785583193535
358,60,embed,nonlocal,0,a,local_subj,number,boy,actors,shot,himself,The boy said that the actors shot himself . <eos>,The boy said that the actors shot himself .,the boy said that the actors shot ***mask*** .,0.002459934019429434
359,60,embed,nonlocal,0,b,local_subj,number,actor,boys,shot,himself,The actor said that the boys shot himself . <eos>,The actor said that the boys shot himself .,the actor said that the boys shot ***mask*** .,0.006842322241855477
360,61,embed,local,1,a,none,none,boy,husband,saw,himself,The boy said that the husband saw himself . <eos>,The boy said that the husband saw himself .,the boy said that the husband saw ***mask*** .,0.06038280117364309
361,61,embed,local,1,b,none,none,husband,boy,saw,himself,The husband said that the boy saw himself . <eos>,The husband said that the boy saw himself .,the husband said that the boy saw ***mask*** .,0.036089419300039824
362,61,embed,local,1,a,nonlocal_subj,number,boys,husband,saw,himself,The boys said that the husband saw himself . <eos>,The boys said that the husband saw himself .,the boys said that the husband saw ***mask*** .,0.0754078460653916
363,61,embed,local,1,b,nonlocal_subj,number,husbands,boy,saw,himself,The husbands said that the boy saw himself . <eos>,The husbands said that the boy saw himself .,the husbands said that the boy saw ***mask*** .,0.021957854730666544
364,61,embed,nonlocal,0,a,local_subj,number,boy,husbands,saw,himself,The boy said that the husbands saw himself . <eos>,The boy said that the husbands saw himself .,the boy said that the husbands saw ***mask*** .,0.1332046111443774
365,61,embed,nonlocal,0,b,local_subj,number,husband,boys,saw,himself,The husband said that the boys saw himself . <eos>,The husband said that the boys saw himself .,the husband said that the boys saw ***mask*** .,0.38448469475920666
366,62,embed,local,1,a,none,none,boy,husband,established,himself,The boy said that the husband established himself . <eos>,The boy said that the husband established himself .,the boy said that the husband established ***mask*** .,8.023191306364956e-05
367,62,embed,local,1,b,none,none,husband,boy,established,himself,The husband said that the boy established himself . <eos>,The husband said that the boy established himself .,the husband said that the boy established ***mask*** .,6.159309990110571e-06
368,62,embed,local,1,a,nonlocal_subj,number,boys,husband,established,himself,The boys said that the husband established himself . <eos>,The boys said that the husband established himself .,the boys said that the husband established ***mask*** .,7.42176187366285e-05
369,62,embed,local,1,b,nonlocal_subj,number,husbands,boy,established,himself,The husbands said that the boy established himself . <eos>,The husbands said that the boy established himself .,the husbands said that the boy established ***mask*** .,5.933527831566704e-06
370,62,embed,nonlocal,0,a,local_subj,number,boy,husbands,established,himself,The boy said that the husbands established himself . <eos>,The boy said that the husbands established himself .,the boy said that the husbands established ***mask*** .,0.0007307955407609976
371,62,embed,nonlocal,0,b,local_subj,number,husband,boys,established,himself,The husband said that the boys established himself . <eos>,The husband said that the boys established himself .,the husband said that the boys established ***mask*** .,0.0002396500476907958
372,63,embed,local,1,a,none,none,boy,husband,devoted,himself,The boy said that the husband devoted himself . <eos>,The boy said that the husband devoted himself .,the boy said that the husband devoted ***mask*** .,8.569700471313047e-06
373,63,embed,local,1,b,none,none,husband,boy,devoted,himself,The husband said that the boy devoted himself . <eos>,The husband said that the boy devoted himself .,the husband said that the boy devoted ***mask*** .,6.67785016844301e-06
374,63,embed,local,1,a,nonlocal_subj,number,boys,husband,devoted,himself,The boys said that the husband devoted himself . <eos>,The boys said that the husband devoted himself .,the boys said that the husband devoted ***mask*** .,6.580504810214941e-06
375,63,embed,local,1,b,nonlocal_subj,number,husbands,boy,devoted,himself,The husbands said that the boy devoted himself . <eos>,The husbands said that the boy devoted himself .,the husbands said that the boy devoted ***mask*** .,4.433210970300072e-06
376,63,embed,nonlocal,0,a,local_subj,number,boy,husbands,devoted,himself,The boy said that the husbands devoted himself . <eos>,The boy said that the husbands devoted himself .,the boy said that the husbands devoted ***mask*** .,0.000945557770358564
377,63,embed,nonlocal,0,b,local_subj,number,husband,boys,devoted,himself,The husband said that the boys devoted himself . <eos>,The husband said that the boys devoted himself .,the husband said that the boys devoted ***mask*** .,0.0008878399161383168
378,64,embed,local,1,a,none,none,boy,husband,considered,himself,The boy said that the husband considered himself . <eos>,The boy said that the husband considered himself .,the boy said that the husband considered ***mask*** .,0.037239469815726775
379,64,embed,local,1,b,none,none,husband,boy,considered,himself,The husband said that the boy considered himself . <eos>,The husband said that the boy considered himself .,the husband said that the boy considered ***mask*** .,0.010870015032795938
380,64,embed,local,1,a,nonlocal_subj,number,boys,husband,considered,himself,The boys said that the husband considered himself . <eos>,The boys said that the husband considered himself .,the boys said that the husband considered ***mask*** .,0.03329392305866282
381,64,embed,local,1,b,nonlocal_subj,number,husbands,boy,considered,himself,The husbands said that the boy considered himself . <eos>,The husbands said that the boy considered himself .,the husbands said that the boy considered ***mask*** .,0.006359277230698389
382,64,embed,nonlocal,0,a,local_subj,number,boy,husbands,considered,himself,The boy said that the husbands considered himself . <eos>,The boy said that the husbands considered himself .,the boy said that the husbands considered ***mask*** .,0.11114183560831391
383,64,embed,nonlocal,0,b,local_subj,number,husband,boys,considered,himself,The husband said that the boys considered himself . <eos>,The husband said that the boys considered himself .,the husband said that the boys considered ***mask*** .,0.10918437850448794
384,65,embed,local,1,a,none,none,boy,husband,identified,himself,The boy said that the husband identified himself . <eos>,The boy said that the husband identified himself .,the boy said that the husband identified ***mask*** .,3.629852459263293e-05
385,65,embed,local,1,b,none,none,husband,boy,identified,himself,The husband said that the boy identified himself . <eos>,The husband said that the boy identified himself .,the husband said that the boy identified ***mask*** .,1.216136766627302e-05
386,65,embed,local,1,a,nonlocal_subj,number,boys,husband,identified,himself,The boys said that the husband identified himself . <eos>,The boys said that the husband identified himself .,the boys said that the husband identified ***mask*** .,2.3396555137891833e-05
387,65,embed,local,1,b,nonlocal_subj,number,husbands,boy,identified,himself,The husbands said that the boy identified himself . <eos>,The husbands said that the boy identified himself .,the husbands said that the boy identified ***mask*** .,1.5042295898229248e-05
388,65,embed,nonlocal,0,a,local_subj,number,boy,husbands,identified,himself,The boy said that the husbands identified himself . <eos>,The boy said that the husbands identified himself .,the boy said that the husbands identified ***mask*** .,0.0003505855919116596
389,65,embed,nonlocal,0,b,local_subj,number,husband,boys,identified,himself,The husband said that the boys identified himself . <eos>,The husband said that the boys identified himself .,the husband said that the boys identified ***mask*** .,0.0002412162251529983
390,66,embed,local,1,a,none,none,boy,husband,made,himself,The boy said that the husband made himself . <eos>,The boy said that the husband made himself .,the boy said that the husband made ***mask*** .,0.06488885217448788
391,66,embed,local,1,b,none,none,husband,boy,made,himself,The husband said that the boy made himself . <eos>,The husband said that the boy made himself .,the husband said that the boy made ***mask*** .,0.07711168506551139
392,66,embed,local,1,a,nonlocal_subj,number,boys,husband,made,himself,The boys said that the husband made himself . <eos>,The boys said that the husband made himself .,the boys said that the husband made ***mask*** .,0.09002116354925521
393,66,embed,local,1,b,nonlocal_subj,number,husbands,boy,made,himself,The husbands said that the boy made himself . <eos>,The husbands said that the boy made himself .,the husbands said that the boy made ***mask*** .,0.06729370842059229
394,66,embed,nonlocal,0,a,local_subj,number,boy,husbands,made,himself,The boy said that the husbands made himself . <eos>,The boy said that the husbands made himself .,the boy said that the husbands made ***mask*** .,0.42922071794627165
395,66,embed,nonlocal,0,b,local_subj,number,husband,boys,made,himself,The husband said that the boys made himself . <eos>,The husband said that the boys made himself .,the husband said that the boys made ***mask*** .,1.390511772982244
396,67,embed,local,1,a,none,none,boy,husband,found,himself,The boy said that the husband found himself . <eos>,The boy said that the husband found himself .,the boy said that the husband found ***mask*** .,0.04690045227141172
397,67,embed,local,1,b,none,none,husband,boy,found,himself,The husband said that the boy found himself . <eos>,The husband said that the boy found himself .,the husband said that the boy found ***mask*** .,0.010780882987501454
398,67,embed,local,1,a,nonlocal_subj,number,boys,husband,found,himself,The boys said that the husband found himself . <eos>,The boys said that the husband found himself .,the boys said that the husband found ***mask*** .,0.04404855598126891
399,67,embed,local,1,b,nonlocal_subj,number,husbands,boy,found,himself,The husbands said that the boy found himself . <eos>,The husbands said that the boy found himself .,the husbands said that the boy found ***mask*** .,0.010931725286284668
400,67,embed,nonlocal,0,a,local_subj,number,boy,husbands,found,himself,The boy said that the husbands found himself . <eos>,The boy said that the husbands found himself .,the boy said that the husbands found ***mask*** .,0.1441420701057004
401,67,embed,nonlocal,0,b,local_subj,number,husband,boys,found,himself,The husband said that the boys found himself . <eos>,The husband said that the boys found himself .,the husband said that the boys found ***mask*** .,0.18075993171670457
402,68,embed,local,1,a,none,none,boy,husband,distinguished,himself,The boy said that the husband distinguished himself . <eos>,The boy said that the husband distinguished himself .,the boy said that the husband distinguished ***mask*** .,1.0359930210970904e-06
403,68,embed,local,1,b,none,none,husband,boy,distinguished,himself,The husband said that the boy distinguished himself . <eos>,The husband said that the boy distinguished himself .,the husband said that the boy distinguished ***mask*** .,2.2486547347705628e-07
404,68,embed,local,1,a,nonlocal_subj,number,boys,husband,distinguished,himself,The boys said that the husband distinguished himself . <eos>,The boys said that the husband distinguished himself .,the boys said that the husband distinguished ***mask*** .,4.825108490640059e-07
405,68,embed,local,1,b,nonlocal_subj,number,husbands,boy,distinguished,himself,The husbands said that the boy distinguished himself . <eos>,The husbands said that the boy distinguished himself .,the husbands said that the boy distinguished ***mask*** .,3.273180732837485e-07
406,68,embed,nonlocal,0,a,local_subj,number,boy,husbands,distinguished,himself,The boy said that the husbands distinguished himself . <eos>,The boy said that the husbands distinguished himself .,the boy said that the husbands distinguished ***mask*** .,9.17192411756503e-05
407,68,embed,nonlocal,0,b,local_subj,number,husband,boys,distinguished,himself,The husband said that the boys distinguished himself . <eos>,The husband said that the boys distinguished himself .,the husband said that the boys distinguished ***mask*** .,4.636189319325426e-05
408,69,embed,local,1,a,none,none,boy,husband,taught,himself,The boy said that the husband taught himself . <eos>,The boy said that the husband taught himself .,the boy said that the husband taught ***mask*** .,0.004712926506509056
409,69,embed,local,1,b,none,none,husband,boy,taught,himself,The husband said that the boy taught himself . <eos>,The husband said that the boy taught himself .,the husband said that the boy taught ***mask*** .,0.0010437536811577616
410,69,embed,local,1,a,nonlocal_subj,number,boys,husband,taught,himself,The boys said that the husband taught himself . <eos>,The boys said that the husband taught himself .,the boys said that the husband taught ***mask*** .,0.0024553335801152858
411,69,embed,local,1,b,nonlocal_subj,number,husbands,boy,taught,himself,The husbands said that the boy taught himself . <eos>,The husbands said that the boy taught himself .,the husbands said that the boy taught ***mask*** .,0.0026616350696836706
412,69,embed,nonlocal,0,a,local_subj,number,boy,husbands,taught,himself,The boy said that the husbands taught himself . <eos>,The boy said that the husbands taught himself .,the boy said that the husbands taught ***mask*** .,0.02936568971059957
413,69,embed,nonlocal,0,b,local_subj,number,husband,boys,taught,himself,The husband said that the boys taught himself . <eos>,The husband said that the boys taught himself .,the husband said that the boys taught ***mask*** .,0.00464769017811953
414,70,embed,local,1,a,none,none,boy,husband,killed,himself,The boy said that the husband killed himself . <eos>,The boy said that the husband killed himself .,the boy said that the husband killed ***mask*** .,0.00044242776456159867
415,70,embed,local,1,b,none,none,husband,boy,killed,himself,The husband said that the boy killed himself . <eos>,The husband said that the boy killed himself .,the husband said that the boy killed ***mask*** .,0.00016346745636127216
416,70,embed,local,1,a,nonlocal_subj,number,boys,husband,killed,himself,The boys said that the husband killed himself . <eos>,The boys said that the husband killed himself .,the boys said that the husband killed ***mask*** .,0.00037422334650341344
417,70,embed,local,1,b,nonlocal_subj,number,husbands,boy,killed,himself,The husbands said that the boy killed himself . <eos>,The husbands said that the boy killed himself .,the husbands said that the boy killed ***mask*** .,0.00028207305056771476
418,70,embed,nonlocal,0,a,local_subj,number,boy,husbands,killed,himself,The boy said that the husbands killed himself . <eos>,The boy said that the husbands killed himself .,the boy said that the husbands killed ***mask*** .,0.004097791209293937
419,70,embed,nonlocal,0,b,local_subj,number,husband,boys,killed,himself,The husband said that the boys killed himself . <eos>,The husband said that the boys killed himself .,the husband said that the boys killed ***mask*** .,0.0020972023174010224
420,71,embed,local,1,a,none,none,boy,husband,called,himself,The boy said that the husband called himself . <eos>,The boy said that the husband called himself .,the boy said that the husband called ***mask*** .,0.023224068817973866
421,71,embed,local,1,b,none,none,husband,boy,called,himself,The husband said that the boy called himself . <eos>,The husband said that the boy called himself .,the husband said that the boy called ***mask*** .,0.013544632916109108
422,71,embed,local,1,a,nonlocal_subj,number,boys,husband,called,himself,The boys said that the husband called himself . <eos>,The boys said that the husband called himself .,the boys said that the husband called ***mask*** .,0.027381148350932576
423,71,embed,local,1,b,nonlocal_subj,number,husbands,boy,called,himself,The husbands said that the boy called himself . <eos>,The husbands said that the boy called himself .,the husbands said that the boy called ***mask*** .,0.01045666628327423
424,71,embed,nonlocal,0,a,local_subj,number,boy,husbands,called,himself,The boy said that the husbands called himself . <eos>,The boy said that the husbands called himself .,the boy said that the husbands called ***mask*** .,0.05292150215142913
425,71,embed,nonlocal,0,b,local_subj,number,husband,boys,called,himself,The husband said that the boys called himself . <eos>,The husband said that the boys called himself .,the husband said that the boys called ***mask*** .,0.11743444093321637
426,72,embed,local,1,a,none,none,boy,husband,dedicated,himself,The boy said that the husband dedicated himself . <eos>,The boy said that the husband dedicated himself .,the boy said that the husband dedicated ***mask*** .,1.7547443838768374e-05
427,72,embed,local,1,b,none,none,husband,boy,dedicated,himself,The husband said that the boy dedicated himself . <eos>,The husband said that the boy dedicated himself .,the husband said that the boy dedicated ***mask*** .,5.495153038498368e-06
428,72,embed,local,1,a,nonlocal_subj,number,boys,husband,dedicated,himself,The boys said that the husband dedicated himself . <eos>,The boys said that the husband dedicated himself .,the boys said that the husband dedicated ***mask*** .,4.670776510538291e-06
429,72,embed,local,1,b,nonlocal_subj,number,husbands,boy,dedicated,himself,The husbands said that the boy dedicated himself . <eos>,The husbands said that the boy dedicated himself .,the husbands said that the boy dedicated ***mask*** .,6.952246936699307e-06
430,72,embed,nonlocal,0,a,local_subj,number,boy,husbands,dedicated,himself,The boy said that the husbands dedicated himself . <eos>,The boy said that the husbands dedicated himself .,the boy said that the husbands dedicated ***mask*** .,0.00033041788560474156
431,72,embed,nonlocal,0,b,local_subj,number,husband,boys,dedicated,himself,The husband said that the boys dedicated himself . <eos>,The husband said that the boys dedicated himself .,the husband said that the boys dedicated ***mask*** .,0.0009240881432420053
432,73,embed,local,1,a,none,none,boy,husband,declared,himself,The boy said that the husband declared himself . <eos>,The boy said that the husband declared himself .,the boy said that the husband declared ***mask*** .,0.0010608486093457595
433,73,embed,local,1,b,none,none,husband,boy,declared,himself,The husband said that the boy declared himself . <eos>,The husband said that the boy declared himself .,the husband said that the boy declared ***mask*** .,0.000359754364159363
434,73,embed,local,1,a,nonlocal_subj,number,boys,husband,declared,himself,The boys said that the husband declared himself . <eos>,The boys said that the husband declared himself .,the boys said that the husband declared ***mask*** .,0.000606270837005246
435,73,embed,local,1,b,nonlocal_subj,number,husbands,boy,declared,himself,The husbands said that the boy declared himself . <eos>,The husbands said that the boy declared himself .,the husbands said that the boy declared ***mask*** .,0.0003454798659318681
436,73,embed,nonlocal,0,a,local_subj,number,boy,husbands,declared,himself,The boy said that the husbands declared himself . <eos>,The boy said that the husbands declared himself .,the boy said that the husbands declared ***mask*** .,0.011371899674762839
437,73,embed,nonlocal,0,b,local_subj,number,husband,boys,declared,himself,The husband said that the boys declared himself . <eos>,The husband said that the boys declared himself .,the husband said that the boys declared ***mask*** .,0.011948201701538364
438,74,embed,local,1,a,none,none,boy,husband,proved,himself,The boy said that the husband proved himself . <eos>,The boy said that the husband proved himself .,the boy said that the husband proved ***mask*** .,0.00045648624779344714
439,74,embed,local,1,b,none,none,husband,boy,proved,himself,The husband said that the boy proved himself . <eos>,The husband said that the boy proved himself .,the husband said that the boy proved ***mask*** .,0.0004876910990698041
440,74,embed,local,1,a,nonlocal_subj,number,boys,husband,proved,himself,The boys said that the husband proved himself . <eos>,The boys said that the husband proved himself .,the boys said that the husband proved ***mask*** .,0.0008376496263506857
441,74,embed,local,1,b,nonlocal_subj,number,husbands,boy,proved,himself,The husbands said that the boy proved himself . <eos>,The husbands said that the boy proved himself .,the husbands said that the boy proved ***mask*** .,0.0003907643851053705
442,74,embed,nonlocal,0,a,local_subj,number,boy,husbands,proved,himself,The boy said that the husbands proved himself . <eos>,The boy said that the husbands proved himself .,the boy said that the husbands proved ***mask*** .,0.0058362031391529364
443,74,embed,nonlocal,0,b,local_subj,number,husband,boys,proved,himself,The husband said that the boys proved himself . <eos>,The husband said that the boys proved himself .,the husband said that the boys proved ***mask*** .,0.00510693345356182
444,75,embed,local,1,a,none,none,boy,husband,shot,himself,The boy said that the husband shot himself . <eos>,The boy said that the husband shot himself .,the boy said that the husband shot ***mask*** .,0.00037192736657178126
445,75,embed,local,1,b,none,none,husband,boy,shot,himself,The husband said that the boy shot himself . <eos>,The husband said that the boy shot himself .,the husband said that the boy shot ***mask*** .,0.00032146472792862274
446,75,embed,local,1,a,nonlocal_subj,number,boys,husband,shot,himself,The boys said that the husband shot himself . <eos>,The boys said that the husband shot himself .,the boys said that the husband shot ***mask*** .,0.00044554914990238575
447,75,embed,local,1,b,nonlocal_subj,number,husbands,boy,shot,himself,The husbands said that the boy shot himself . <eos>,The husbands said that the boy shot himself .,the husbands said that the boy shot ***mask*** .,0.00029208870895363107
448,75,embed,nonlocal,0,a,local_subj,number,boy,husbands,shot,himself,The boy said that the husbands shot himself . <eos>,The boy said that the husbands shot himself .,the boy said that the husbands shot ***mask*** .,0.006680753216967977
