,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
479,40,embed,nonlocal,0,b,female,local_subj,number,women,girl,killed,themselves,The women said that the girl killed themselves . <eos>,The women said that the girl killed themselves .,the women said that the girl killed ***mask*** .,0.002882228160541175
480,41,embed,local,1,a,male,none,none,boys,men,called,themselves,The boys said that the men called themselves . <eos>,The boys said that the men called themselves .,the boys said that the men called ***mask*** .,0.050023741340210134
481,41,embed,local,1,b,male,none,none,men,boys,called,themselves,The men said that the boys called themselves . <eos>,The men said that the boys called themselves .,the men said that the boys called ***mask*** .,0.05624682986398048
482,41,embed,local,1,a,female,none,none,girls,women,called,themselves,The girls said that the women called themselves . <eos>,The girls said that the women called themselves .,the girls said that the women called ***mask*** .,0.007347354037725431
483,41,embed,local,1,b,female,none,none,women,girls,called,themselves,The women said that the girls called themselves . <eos>,The women said that the girls called themselves .,the women said that the girls called ***mask*** .,0.012552295235583344
484,41,embed,local,1,a,male,nonlocal_subj,number,boy,men,called,themselves,The boy said that the men called themselves . <eos>,The boy said that the men called themselves .,the boy said that the men called ***mask*** .,0.018495205059509957
485,41,embed,local,1,b,male,nonlocal_subj,number,man,boys,called,themselves,The man said that the boys called themselves . <eos>,The man said that the boys called themselves .,the man said that the boys called ***mask*** .,0.04670553095453991
486,41,embed,local,1,a,female,nonlocal_subj,number,girl,women,called,themselves,The girl said that the women called themselves . <eos>,The girl said that the women called themselves .,the girl said that the women called ***mask*** .,0.006236572816302939
487,41,embed,local,1,b,female,nonlocal_subj,number,woman,girls,called,themselves,The woman said that the girls called themselves . <eos>,The woman said that the girls called themselves .,the woman said that the girls called ***mask*** .,0.023144165555769872
488,41,embed,nonlocal,0,a,male,local_subj,number,boys,man,called,themselves,The boys said that the man called themselves . <eos>,The boys said that the man called themselves .,the boys said that the man called ***mask*** .,0.6192581357893714
489,41,embed,nonlocal,0,b,male,local_subj,number,men,boy,called,themselves,The men said that the boy called themselves . <eos>,The men said that the boy called themselves .,the men said that the boy called ***mask*** .,0.3230469902031235
490,41,embed,nonlocal,0,a,female,local_subj,number,girls,woman,called,themselves,The girls said that the woman called themselves . <eos>,The girls said that the woman called themselves .,the girls said that the woman called ***mask*** .,0.27042216839690003
491,41,embed,nonlocal,0,b,female,local_subj,number,women,girl,called,themselves,The women said that the girl called themselves . <eos>,The women said that the girl called themselves .,the women said that the girl called ***mask*** .,0.18474146578571013
492,42,embed,local,1,a,male,none,none,boys,men,dedicated,themselves,The boys said that the men dedicated themselves . <eos>,The boys said that the men dedicated themselves .,the boys said that the men dedicated ***mask*** .,1.1292389643948878e-06
493,42,embed,local,1,b,male,none,none,men,boys,dedicated,themselves,The men said that the boys dedicated themselves . <eos>,The men said that the boys dedicated themselves .,the men said that the boys dedicated ***mask*** .,7.101701853775267e-07
494,42,embed,local,1,a,female,none,none,girls,women,dedicated,themselves,The girls said that the women dedicated themselves . <eos>,The girls said that the women dedicated themselves .,the girls said that the women dedicated ***mask*** .,3.4993078229799523e-07
495,42,embed,local,1,b,female,none,none,women,girls,dedicated,themselves,The women said that the girls dedicated themselves . <eos>,The women said that the girls dedicated themselves .,the women said that the girls dedicated ***mask*** .,4.836801449774155e-07
496,42,embed,local,1,a,male,nonlocal_subj,number,boy,men,dedicated,themselves,The boy said that the men dedicated themselves . <eos>,The boy said that the men dedicated themselves .,the boy said that the men dedicated ***mask*** .,1.950900080743586e-06
497,42,embed,local,1,b,male,nonlocal_subj,number,man,boys,dedicated,themselves,The man said that the boys dedicated themselves . <eos>,The man said that the boys dedicated themselves .,the man said that the boys dedicated ***mask*** .,6.336318487257864e-07
498,42,embed,local,1,a,female,nonlocal_subj,number,girl,women,dedicated,themselves,The girl said that the women dedicated themselves . <eos>,The girl said that the women dedicated themselves .,the girl said that the women dedicated ***mask*** .,1.2151982076789066e-06
499,42,embed,local,1,b,female,nonlocal_subj,number,woman,girls,dedicated,themselves,The woman said that the girls dedicated themselves . <eos>,The woman said that the girls dedicated themselves .,the woman said that the girls dedicated ***mask*** .,6.194498198291636e-07
500,42,embed,nonlocal,0,a,male,local_subj,number,boys,man,dedicated,themselves,The boys said that the man dedicated themselves . <eos>,The boys said that the man dedicated themselves .,the boys said that the man dedicated ***mask*** .,0.0005259843560486023
501,42,embed,nonlocal,0,b,male,local_subj,number,men,boy,dedicated,themselves,The men said that the boy dedicated themselves . <eos>,The men said that the boy dedicated themselves .,the men said that the boy dedicated ***mask*** .,0.0005392440575001373
502,42,embed,nonlocal,0,a,female,local_subj,number,girls,woman,dedicated,themselves,The girls said that the woman dedicated themselves . <eos>,The girls said that the woman dedicated themselves .,the girls said that the woman dedicated ***mask*** .,0.0003614592112072615
503,42,embed,nonlocal,0,b,female,local_subj,number,women,girl,dedicated,themselves,The women said that the girl dedicated themselves . <eos>,The women said that the girl dedicated themselves .,the women said that the girl dedicated ***mask*** .,0.0002976026190734781
504,43,embed,local,1,a,male,none,none,boys,men,declared,themselves,The boys said that the men declared themselves . <eos>,The boys said that the men declared themselves .,the boys said that the men declared ***mask*** .,0.000634507894056814
505,43,embed,local,1,b,male,none,none,men,boys,declared,themselves,The men said that the boys declared themselves . <eos>,The men said that the boys declared themselves .,the men said that the boys declared ***mask*** .,0.0004991801020140098
506,43,embed,local,1,a,female,none,none,girls,women,declared,themselves,The girls said that the women declared themselves . <eos>,The girls said that the women declared themselves .,the girls said that the women declared ***mask*** .,0.00011829510061249508
507,43,embed,local,1,b,female,none,none,women,girls,declared,themselves,The women said that the girls declared themselves . <eos>,The women said that the girls declared themselves .,the women said that the girls declared ***mask*** .,0.00014132447328277703
508,43,embed,local,1,a,male,nonlocal_subj,number,boy,men,declared,themselves,The boy said that the men declared themselves . <eos>,The boy said that the men declared themselves .,the boy said that the men declared ***mask*** .,0.0004511968173300989
509,43,embed,local,1,b,male,nonlocal_subj,number,man,boys,declared,themselves,The man said that the boys declared themselves . <eos>,The man said that the boys declared themselves .,the man said that the boys declared ***mask*** .,0.000377766312664644
510,43,embed,local,1,a,female,nonlocal_subj,number,girl,women,declared,themselves,The girl said that the women declared themselves . <eos>,The girl said that the women declared themselves .,the girl said that the women declared ***mask*** .,0.00012997017618958964
511,43,embed,local,1,b,female,nonlocal_subj,number,woman,girls,declared,themselves,The woman said that the girls declared themselves . <eos>,The woman said that the girls declared themselves .,the woman said that the girls declared ***mask*** .,0.00022944958067617395
512,43,embed,nonlocal,0,a,male,local_subj,number,boys,man,declared,themselves,The boys said that the man declared themselves . <eos>,The boys said that the man declared themselves .,the boys said that the man declared ***mask*** .,0.09856946438565195
513,43,embed,nonlocal,0,b,male,local_subj,number,men,boy,declared,themselves,The men said that the boy declared themselves . <eos>,The men said that the boy declared themselves .,the men said that the boy declared ***mask*** .,0.02431387005218933
514,43,embed,nonlocal,0,a,female,local_subj,number,girls,woman,declared,themselves,The girls said that the woman declared themselves . <eos>,The girls said that the woman declared themselves .,the girls said that the woman declared ***mask*** .,0.028159629821607877
515,43,embed,nonlocal,0,b,female,local_subj,number,women,girl,declared,themselves,The women said that the girl declared themselves . <eos>,The women said that the girl declared themselves .,the women said that the girl declared ***mask*** .,0.011757465443290186
516,44,embed,local,1,a,male,none,none,boys,men,proved,themselves,The boys said that the men proved themselves . <eos>,The boys said that the men proved themselves .,the boys said that the men proved ***mask*** .,0.0005725608342381423
517,44,embed,local,1,b,male,none,none,men,boys,proved,themselves,The men said that the boys proved themselves . <eos>,The men said that the boys proved themselves .,the men said that the boys proved ***mask*** .,0.0006357035535984121
518,44,embed,local,1,a,female,none,none,girls,women,proved,themselves,The girls said that the women proved themselves . <eos>,The girls said that the women proved themselves .,the girls said that the women proved ***mask*** .,0.00047759998888976586
519,44,embed,local,1,b,female,none,none,women,girls,proved,themselves,The women said that the girls proved themselves . <eos>,The women said that the girls proved themselves .,the women said that the girls proved ***mask*** .,0.0005712880542518204
520,44,embed,local,1,a,male,nonlocal_subj,number,boy,men,proved,themselves,The boy said that the men proved themselves . <eos>,The boy said that the men proved themselves .,the boy said that the men proved ***mask*** .,0.000486920705145256
521,44,embed,local,1,b,male,nonlocal_subj,number,man,boys,proved,themselves,The man said that the boys proved themselves . <eos>,The man said that the boys proved themselves .,the man said that the boys proved ***mask*** .,0.0004181529081445416
522,44,embed,local,1,a,female,nonlocal_subj,number,girl,women,proved,themselves,The girl said that the women proved themselves . <eos>,The girl said that the women proved themselves .,the girl said that the women proved ***mask*** .,0.0003810418516613274
523,44,embed,local,1,b,female,nonlocal_subj,number,woman,girls,proved,themselves,The woman said that the girls proved themselves . <eos>,The woman said that the girls proved themselves .,the woman said that the girls proved ***mask*** .,0.00067161989228407
524,44,embed,nonlocal,0,a,male,local_subj,number,boys,man,proved,themselves,The boys said that the man proved themselves . <eos>,The boys said that the man proved themselves .,the boys said that the man proved ***mask*** .,0.020244976165696264
525,44,embed,nonlocal,0,b,male,local_subj,number,men,boy,proved,themselves,The men said that the boy proved themselves . <eos>,The men said that the boy proved themselves .,the men said that the boy proved ***mask*** .,0.006768094125143239
526,44,embed,nonlocal,0,a,female,local_subj,number,girls,woman,proved,themselves,The girls said that the woman proved themselves . <eos>,The girls said that the woman proved themselves .,the girls said that the woman proved ***mask*** .,0.01670686975983105
527,44,embed,nonlocal,0,b,female,local_subj,number,women,girl,proved,themselves,The women said that the girl proved themselves . <eos>,The women said that the girl proved themselves .,the women said that the girl proved ***mask*** .,0.01009816529647323
528,45,embed,local,1,a,male,none,none,boys,men,shot,themselves,The boys said that the men shot themselves . <eos>,The boys said that the men shot themselves .,the boys said that the men shot ***mask*** .,0.0029762586519253755
529,45,embed,local,1,b,male,none,none,men,boys,shot,themselves,The men said that the boys shot themselves . <eos>,The men said that the boys shot themselves .,the men said that the boys shot ***mask*** .,0.0021997546949441256
530,45,embed,local,1,a,female,none,none,girls,women,shot,themselves,The girls said that the women shot themselves . <eos>,The girls said that the women shot themselves .,the girls said that the women shot ***mask*** .,0.0008753165292765498
531,45,embed,local,1,b,female,none,none,women,girls,shot,themselves,The women said that the girls shot themselves . <eos>,The women said that the girls shot themselves .,the women said that the girls shot ***mask*** .,0.0012743221574408176
532,45,embed,local,1,a,male,nonlocal_subj,number,boy,men,shot,themselves,The boy said that the men shot themselves . <eos>,The boy said that the men shot themselves .,the boy said that the men shot ***mask*** .,0.004637044153289724
533,45,embed,local,1,b,male,nonlocal_subj,number,man,boys,shot,themselves,The man said that the boys shot themselves . <eos>,The man said that the boys shot themselves .,the man said that the boys shot ***mask*** .,0.0022680076480803752
534,45,embed,local,1,a,female,nonlocal_subj,number,girl,women,shot,themselves,The girl said that the women shot themselves . <eos>,The girl said that the women shot themselves .,the girl said that the women shot ***mask*** .,0.001296229224348523
535,45,embed,local,1,b,female,nonlocal_subj,number,woman,girls,shot,themselves,The woman said that the girls shot themselves . <eos>,The woman said that the girls shot themselves .,the woman said that the girls shot ***mask*** .,0.0023743783688753768
536,45,embed,nonlocal,0,a,male,local_subj,number,boys,man,shot,themselves,The boys said that the man shot themselves . <eos>,The boys said that the man shot themselves .,the boys said that the man shot ***mask*** .,0.04482521658904512
537,45,embed,nonlocal,0,b,male,local_subj,number,men,boy,shot,themselves,The men said that the boy shot themselves . <eos>,The men said that the boy shot themselves .,the men said that the boy shot ***mask*** .,0.04301953877745367
538,45,embed,nonlocal,0,a,female,local_subj,number,girls,woman,shot,themselves,The girls said that the woman shot themselves . <eos>,The girls said that the woman shot themselves .,the girls said that the woman shot ***mask*** .,0.043916161692493634
539,45,embed,nonlocal,0,b,female,local_subj,number,women,girl,shot,themselves,The women said that the girl shot themselves . <eos>,The women said that the girl shot themselves .,the women said that the girl shot ***mask*** .,0.04471158564999086
540,46,embed,local,1,a,male,none,none,boys,actors,saw,themselves,The boys said that the actors saw themselves . <eos>,The boys said that the actors saw themselves .,the boys said that the actors saw ***mask*** .,0.01682573939087842
541,46,embed,local,1,b,male,none,none,actors,boys,saw,themselves,The actors said that the boys saw themselves . <eos>,The actors said that the boys saw themselves .,the actors said that the boys saw ***mask*** .,0.026286087969232833
542,46,embed,local,1,a,female,none,none,girls,wives,saw,themselves,The girls said that the wives saw themselves . <eos>,The girls said that the wives saw themselves .,the girls said that the wives saw ***mask*** .,0.04437779917968984
543,46,embed,local,1,b,female,none,none,wives,girls,saw,themselves,The wives said that the girls saw themselves . <eos>,The wives said that the girls saw themselves .,the wives said that the girls saw ***mask*** .,0.027904725259427738
544,46,embed,local,1,a,male,nonlocal_subj,number,boy,actors,saw,themselves,The boy said that the actors saw themselves . <eos>,The boy said that the actors saw themselves .,the boy said that the actors saw ***mask*** .,0.01873416564389295
545,46,embed,local,1,b,male,nonlocal_subj,number,actor,boys,saw,themselves,The actor said that the boys saw themselves . <eos>,The actor said that the boys saw themselves .,the actor said that the boys saw ***mask*** .,0.02504745407063702
546,46,embed,local,1,a,female,nonlocal_subj,number,girl,wives,saw,themselves,The girl said that the wives saw themselves . <eos>,The girl said that the wives saw themselves .,the girl said that the wives saw ***mask*** .,0.044647234775329794
547,46,embed,local,1,b,female,nonlocal_subj,number,wife,girls,saw,themselves,The wife said that the girls saw themselves . <eos>,The wife said that the girls saw themselves .,the wife said that the girls saw ***mask*** .,0.033836208334930895
548,46,embed,nonlocal,0,a,male,local_subj,number,boys,actor,saw,themselves,The boys said that the actor saw themselves . <eos>,The boys said that the actor saw themselves .,the boys said that the actor saw ***mask*** .,0.21656626404833046
549,46,embed,nonlocal,0,b,male,local_subj,number,actors,boy,saw,themselves,The actors said that the boy saw themselves . <eos>,The actors said that the boy saw themselves .,the actors said that the boy saw ***mask*** .,0.15197206505534328
550,46,embed,nonlocal,0,a,female,local_subj,number,girls,wife,saw,themselves,The girls said that the wife saw themselves . <eos>,The girls said that the wife saw themselves .,the girls said that the wife saw ***mask*** .,0.2718968063407074
551,46,embed,nonlocal,0,b,female,local_subj,number,wives,girl,saw,themselves,The wives said that the girl saw themselves . <eos>,The wives said that the girl saw themselves .,the wives said that the girl saw ***mask*** .,0.14859454977517578
552,47,embed,local,1,a,male,none,none,boys,actors,established,themselves,The boys said that the actors established themselves . <eos>,The boys said that the actors established themselves .,the boys said that the actors established ***mask*** .,6.360875478721612e-07
553,47,embed,local,1,b,male,none,none,actors,boys,established,themselves,The actors said that the boys established themselves . <eos>,The actors said that the boys established themselves .,the actors said that the boys established ***mask*** .,6.606894122237953e-07
554,47,embed,local,1,a,female,none,none,girls,wives,established,themselves,The girls said that the wives established themselves . <eos>,The girls said that the wives established themselves .,the girls said that the wives established ***mask*** .,1.756287978205319e-05
555,47,embed,local,1,b,female,none,none,wives,girls,established,themselves,The wives said that the girls established themselves . <eos>,The wives said that the girls established themselves .,the wives said that the girls established ***mask*** .,1.1099911505778224e-06
556,47,embed,local,1,a,male,nonlocal_subj,number,boy,actors,established,themselves,The boy said that the actors established themselves . <eos>,The boy said that the actors established themselves .,the boy said that the actors established ***mask*** .,5.875912361131762e-07
557,47,embed,local,1,b,male,nonlocal_subj,number,actor,boys,established,themselves,The actor said that the boys established themselves . <eos>,The actor said that the boys established themselves .,the actor said that the boys established ***mask*** .,5.637358583276374e-07
558,47,embed,local,1,a,female,nonlocal_subj,number,girl,wives,established,themselves,The girl said that the wives established themselves . <eos>,The girl said that the wives established themselves .,the girl said that the wives established ***mask*** .,2.208192485353282e-05
559,47,embed,local,1,b,female,nonlocal_subj,number,wife,girls,established,themselves,The wife said that the girls established themselves . <eos>,The wife said that the girls established themselves .,the wife said that the girls established ***mask*** .,1.2862044793118141e-06
560,47,embed,nonlocal,0,a,male,local_subj,number,boys,actor,established,themselves,The boys said that the actor established themselves . <eos>,The boys said that the actor established themselves .,the boys said that the actor established ***mask*** .,0.00015594317404706026
561,47,embed,nonlocal,0,b,male,local_subj,number,actors,boy,established,themselves,The actors said that the boy established themselves . <eos>,The actors said that the boy established themselves .,the actors said that the boy established ***mask*** .,9.302018845780196e-05
562,47,embed,nonlocal,0,a,female,local_subj,number,girls,wife,established,themselves,The girls said that the wife established themselves . <eos>,The girls said that the wife established themselves .,the girls said that the wife established ***mask*** .,0.00046754686770478346
563,47,embed,nonlocal,0,b,female,local_subj,number,wives,girl,established,themselves,The wives said that the girl established themselves . <eos>,The wives said that the girl established themselves .,the wives said that the girl established ***mask*** .,0.00013043442859063536
564,48,embed,local,1,a,male,none,none,boys,actors,devoted,themselves,The boys said that the actors devoted themselves . <eos>,The boys said that the actors devoted themselves .,the boys said that the actors devoted ***mask*** .,5.001157739336617e-07
565,48,embed,local,1,b,male,none,none,actors,boys,devoted,themselves,The actors said that the boys devoted themselves . <eos>,The actors said that the boys devoted themselves .,the actors said that the boys devoted ***mask*** .,4.442445365991927e-07
566,48,embed,local,1,a,female,none,none,girls,wives,devoted,themselves,The girls said that the wives devoted themselves . <eos>,The girls said that the wives devoted themselves .,the girls said that the wives devoted ***mask*** .,9.414185172353377e-07
567,48,embed,local,1,b,female,none,none,wives,girls,devoted,themselves,The wives said that the girls devoted themselves . <eos>,The wives said that the girls devoted themselves .,the wives said that the girls devoted ***mask*** .,2.584355292709137e-07
568,48,embed,local,1,a,male,nonlocal_subj,number,boy,actors,devoted,themselves,The boy said that the actors devoted themselves . <eos>,The boy said that the actors devoted themselves .,the boy said that the actors devoted ***mask*** .,6.019576783491567e-07
569,48,embed,local,1,b,male,nonlocal_subj,number,actor,boys,devoted,themselves,The actor said that the boys devoted themselves . <eos>,The actor said that the boys devoted themselves .,the actor said that the boys devoted ***mask*** .,7.716621019987412e-07
570,48,embed,local,1,a,female,nonlocal_subj,number,girl,wives,devoted,themselves,The girl said that the wives devoted themselves . <eos>,The girl said that the wives devoted themselves .,the girl said that the wives devoted ***mask*** .,2.781124173574784e-06
571,48,embed,local,1,b,female,nonlocal_subj,number,wife,girls,devoted,themselves,The wife said that the girls devoted themselves . <eos>,The wife said that the girls devoted themselves .,the wife said that the girls devoted ***mask*** .,3.790501531261828e-07
572,48,embed,nonlocal,0,a,male,local_subj,number,boys,actor,devoted,themselves,The boys said that the actor devoted themselves . <eos>,The boys said that the actor devoted themselves .,the boys said that the actor devoted ***mask*** .,0.0007420684824951623
573,48,embed,nonlocal,0,b,male,local_subj,number,actors,boy,devoted,themselves,The actors said that the boy devoted themselves . <eos>,The actors said that the boy devoted themselves .,the actors said that the boy devoted ***mask*** .,0.0004792084292885623
574,48,embed,nonlocal,0,a,female,local_subj,number,girls,wife,devoted,themselves,The girls said that the wife devoted themselves . <eos>,The girls said that the wife devoted themselves .,the girls said that the wife devoted ***mask*** .,0.0003337701584791371
575,48,embed,nonlocal,0,b,female,local_subj,number,wives,girl,devoted,themselves,The wives said that the girl devoted themselves . <eos>,The wives said that the girl devoted themselves .,the wives said that the girl devoted ***mask*** .,0.0002573725467811321
576,49,embed,local,1,a,male,none,none,boys,actors,considered,themselves,The boys said that the actors considered themselves . <eos>,The boys said that the actors considered themselves .,the boys said that the actors considered ***mask*** .,0.01604579558560319
577,49,embed,local,1,b,male,none,none,actors,boys,considered,themselves,The actors said that the boys considered themselves . <eos>,The actors said that the boys considered themselves .,the actors said that the boys considered ***mask*** .,0.02266221605113133
578,49,embed,local,1,a,female,none,none,girls,wives,considered,themselves,The girls said that the wives considered themselves . <eos>,The girls said that the wives considered themselves .,the girls said that the wives considered ***mask*** .,0.032709176973696116
579,49,embed,local,1,b,female,none,none,wives,girls,considered,themselves,The wives said that the girls considered themselves . <eos>,The wives said that the girls considered themselves .,the wives said that the girls considered ***mask*** .,0.009770222880938572
580,49,embed,local,1,a,male,nonlocal_subj,number,boy,actors,considered,themselves,The boy said that the actors considered themselves . <eos>,The boy said that the actors considered themselves .,the boy said that the actors considered ***mask*** .,0.021329501996971794
581,49,embed,local,1,b,male,nonlocal_subj,number,actor,boys,considered,themselves,The actor said that the boys considered themselves . <eos>,The actor said that the boys considered themselves .,the actor said that the boys considered ***mask*** .,0.02734350597244475
582,49,embed,local,1,a,female,nonlocal_subj,number,girl,wives,considered,themselves,The girl said that the wives considered themselves . <eos>,The girl said that the wives considered themselves .,the girl said that the wives considered ***mask*** .,0.04022318579469276
583,49,embed,local,1,b,female,nonlocal_subj,number,wife,girls,considered,themselves,The wife said that the girls considered themselves . <eos>,The wife said that the girls considered themselves .,the wife said that the girls considered ***mask*** .,0.015600035816809507
584,49,embed,nonlocal,0,a,male,local_subj,number,boys,actor,considered,themselves,The boys said that the actor considered themselves . <eos>,The boys said that the actor considered themselves .,the boys said that the actor considered ***mask*** .,0.41440806101152083
585,49,embed,nonlocal,0,b,male,local_subj,number,actors,boy,considered,themselves,The actors said that the boy considered themselves . <eos>,The actors said that the boy considered themselves .,the actors said that the boy considered ***mask*** .,0.2922278111024453
586,49,embed,nonlocal,0,a,female,local_subj,number,girls,wife,considered,themselves,The girls said that the wife considered themselves . <eos>,The girls said that the wife considered themselves .,the girls said that the wife considered ***mask*** .,0.18967278358400994
587,49,embed,nonlocal,0,b,female,local_subj,number,wives,girl,considered,themselves,The wives said that the girl considered themselves . <eos>,The wives said that the girl considered themselves .,the wives said that the girl considered ***mask*** .,0.10693826058070618
588,50,embed,local,1,a,male,none,none,boys,actors,identified,themselves,The boys said that the actors identified themselves . <eos>,The boys said that the actors identified themselves .,the boys said that the actors identified ***mask*** .,2.1886359473965507e-05
589,50,embed,local,1,b,male,none,none,actors,boys,identified,themselves,The actors said that the boys identified themselves . <eos>,The actors said that the boys identified themselves .,the actors said that the boys identified ***mask*** .,8.98684514177639e-06
590,50,embed,local,1,a,female,none,none,girls,wives,identified,themselves,The girls said that the wives identified themselves . <eos>,The girls said that the wives identified themselves .,the girls said that the wives identified ***mask*** .,1.3359879661240976e-05
591,50,embed,local,1,b,female,none,none,wives,girls,identified,themselves,The wives said that the girls identified themselves . <eos>,The wives said that the girls identified themselves .,the wives said that the girls identified ***mask*** .,5.710279473863206e-06
592,50,embed,local,1,a,male,nonlocal_subj,number,boy,actors,identified,themselves,The boy said that the actors identified themselves . <eos>,The boy said that the actors identified themselves .,the boy said that the actors identified ***mask*** .,3.243781827890069e-05
593,50,embed,local,1,b,male,nonlocal_subj,number,actor,boys,identified,themselves,The actor said that the boys identified themselves . <eos>,The actor said that the boys identified themselves .,the actor said that the boys identified ***mask*** .,6.0159587293241224e-06
594,50,embed,local,1,a,female,nonlocal_subj,number,girl,wives,identified,themselves,The girl said that the wives identified themselves . <eos>,The girl said that the wives identified themselves .,the girl said that the wives identified ***mask*** .,1.0630124353909584e-05
595,50,embed,local,1,b,female,nonlocal_subj,number,wife,girls,identified,themselves,The wife said that the girls identified themselves . <eos>,The wife said that the girls identified themselves .,the wife said that the girls identified ***mask*** .,4.055148057334956e-06
596,50,embed,nonlocal,0,a,male,local_subj,number,boys,actor,identified,themselves,The boys said that the actor identified themselves . <eos>,The boys said that the actor identified themselves .,the boys said that the actor identified ***mask*** .,0.0010608263602707177
597,50,embed,nonlocal,0,b,male,local_subj,number,actors,boy,identified,themselves,The actors said that the boy identified themselves . <eos>,The actors said that the boy identified themselves .,the actors said that the boy identified ***mask*** .,0.0004418999017945568
598,50,embed,nonlocal,0,a,female,local_subj,number,girls,wife,identified,themselves,The girls said that the wife identified themselves . <eos>,The girls said that the wife identified themselves .,the girls said that the wife identified ***mask*** .,0.00025560371939021767
599,50,embed,nonlocal,0,b,female,local_subj,number,wives,girl,identified,themselves,The wives said that the girl identified themselves . <eos>,The wives said that the girl identified themselves .,the wives said that the girl identified ***mask*** .,0.00015503482636566038
600,51,embed,local,1,a,male,none,none,boys,actors,made,themselves,The boys said that the actors made themselves . <eos>,The boys said that the actors made themselves .,the boys said that the actors made ***mask*** .,0.046384492382091094
601,51,embed,local,1,b,male,none,none,actors,boys,made,themselves,The actors said that the boys made themselves . <eos>,The actors said that the boys made themselves .,the actors said that the boys made ***mask*** .,0.09973216654021476
602,51,embed,local,1,a,female,none,none,girls,wives,made,themselves,The girls said that the wives made themselves . <eos>,The girls said that the wives made themselves .,the girls said that the wives made ***mask*** .,0.07894478393646234
603,51,embed,local,1,b,female,none,none,wives,girls,made,themselves,The wives said that the girls made themselves . <eos>,The wives said that the girls made themselves .,the wives said that the girls made ***mask*** .,0.04890088022173921
604,51,embed,local,1,a,male,nonlocal_subj,number,boy,actors,made,themselves,The boy said that the actors made themselves . <eos>,The boy said that the actors made themselves .,the boy said that the actors made ***mask*** .,0.04237151626676611
605,51,embed,local,1,b,male,nonlocal_subj,number,actor,boys,made,themselves,The actor said that the boys made themselves . <eos>,The actor said that the boys made themselves .,the actor said that the boys made ***mask*** .,0.1299245459722193
606,51,embed,local,1,a,female,nonlocal_subj,number,girl,wives,made,themselves,The girl said that the wives made themselves . <eos>,The girl said that the wives made themselves .,the girl said that the wives made ***mask*** .,0.06393307490599201
607,51,embed,local,1,b,female,nonlocal_subj,number,wife,girls,made,themselves,The wife said that the girls made themselves . <eos>,The wife said that the girls made themselves .,the wife said that the girls made ***mask*** .,0.06349860093685261
608,51,embed,nonlocal,0,a,male,local_subj,number,boys,actor,made,themselves,The boys said that the actor made themselves . <eos>,The boys said that the actor made themselves .,the boys said that the actor made ***mask*** .,0.7804115264256504
609,51,embed,nonlocal,0,b,male,local_subj,number,actors,boy,made,themselves,The actors said that the boy made themselves . <eos>,The actors said that the boy made themselves .,the actors said that the boy made ***mask*** .,0.7224500704045673
610,51,embed,nonlocal,0,a,female,local_subj,number,girls,wife,made,themselves,The girls said that the wife made themselves . <eos>,The girls said that the wife made themselves .,the girls said that the wife made ***mask*** .,0.6941943125471128
611,51,embed,nonlocal,0,b,female,local_subj,number,wives,girl,made,themselves,The wives said that the girl made themselves . <eos>,The wives said that the girl made themselves .,the wives said that the girl made ***mask*** .,0.40173182256832785
612,52,embed,local,1,a,male,none,none,boys,actors,found,themselves,The boys said that the actors found themselves . <eos>,The boys said that the actors found themselves .,the boys said that the actors found ***mask*** .,0.0031050975420955796
613,52,embed,local,1,b,male,none,none,actors,boys,found,themselves,The actors said that the boys found themselves . <eos>,The actors said that the boys found themselves .,the actors said that the boys found ***mask*** .,0.0029622138232813086
614,52,embed,local,1,a,female,none,none,girls,wives,found,themselves,The girls said that the wives found themselves . <eos>,The girls said that the wives found themselves .,the girls said that the wives found ***mask*** .,0.014155889001537835
615,52,embed,local,1,b,female,none,none,wives,girls,found,themselves,The wives said that the girls found themselves . <eos>,The wives said that the girls found themselves .,the wives said that the girls found ***mask*** .,0.004274175931689477
616,52,embed,local,1,a,male,nonlocal_subj,number,boy,actors,found,themselves,The boy said that the actors found themselves . <eos>,The boy said that the actors found themselves .,the boy said that the actors found ***mask*** .,0.005619845306028515
617,52,embed,local,1,b,male,nonlocal_subj,number,actor,boys,found,themselves,The actor said that the boys found themselves . <eos>,The actor said that the boys found themselves .,the actor said that the boys found ***mask*** .,0.002387694275878193
618,52,embed,local,1,a,female,nonlocal_subj,number,girl,wives,found,themselves,The girl said that the wives found themselves . <eos>,The girl said that the wives found themselves .,the girl said that the wives found ***mask*** .,0.021496812826619627
619,52,embed,local,1,b,female,nonlocal_subj,number,wife,girls,found,themselves,The wife said that the girls found themselves . <eos>,The wife said that the girls found themselves .,the wife said that the girls found ***mask*** .,0.004893077015185333
620,52,embed,nonlocal,0,a,male,local_subj,number,boys,actor,found,themselves,The boys said that the actor found themselves . <eos>,The boys said that the actor found themselves .,the boys said that the actor found ***mask*** .,0.03279376373965045
621,52,embed,nonlocal,0,b,male,local_subj,number,actors,boy,found,themselves,The actors said that the boy found themselves . <eos>,The actors said that the boy found themselves .,the actors said that the boy found ***mask*** .,0.07179985986257477
