,item,clause_type,locality,c-command,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
427,36,simple,local,no-c-command,0,b,female,head,number,woman,girls,made,themselves,The woman near the girls made themselves . <eos>,The woman near the girls made themselves .,the woman near the girls made ***mask*** .,0.9250985757198524
428,36,simple,local,c-command,1,a,male,distractor,number,boys,man,made,themselves,The boys near the man made themselves . <eos>,The boys near the man made themselves .,the boys near the man made ***mask*** .,0.05606669094291305
429,36,simple,local,c-command,1,b,male,distractor,number,men,boy,made,themselves,The men near the boy made themselves . <eos>,The men near the boy made themselves .,the men near the boy made ***mask*** .,0.22534348224793074
430,36,simple,local,c-command,1,a,female,distractor,number,girls,woman,made,themselves,The girls near the woman made themselves . <eos>,The girls near the woman made themselves .,the girls near the woman made ***mask*** .,0.04246586597339894
431,36,simple,local,c-command,1,b,female,distractor,number,women,girl,made,themselves,The women near the girl made themselves . <eos>,The women near the girl made themselves .,the women near the girl made ***mask*** .,0.045029141594973406
432,37,simple,local,c-command,1,a,male,none,none,boys,men,found,themselves,The boys near the men found themselves . <eos>,The boys near the men found themselves .,the boys near the men found ***mask*** .,0.004237493148150989
433,37,simple,local,c-command,1,b,male,none,none,men,boys,found,themselves,The men near the boys found themselves . <eos>,The men near the boys found themselves .,the men near the boys found ***mask*** .,0.008127636493791399
434,37,simple,local,c-command,1,a,female,none,none,girls,women,found,themselves,The girls near the women found themselves . <eos>,The girls near the women found themselves .,the girls near the women found ***mask*** .,0.0008050566134808807
435,37,simple,local,c-command,1,b,female,none,none,women,girls,found,themselves,The women near the girls found themselves . <eos>,The women near the girls found themselves .,the women near the girls found ***mask*** .,0.001746494776073894
436,37,simple,local,no-c-command,0,a,male,head,number,boy,men,found,themselves,The boy near the men found themselves . <eos>,The boy near the men found themselves .,the boy near the men found ***mask*** .,0.11403577090639638
437,37,simple,local,no-c-command,0,b,male,head,number,man,boys,found,themselves,The man near the boys found themselves . <eos>,The man near the boys found themselves .,the man near the boys found ***mask*** .,0.09561072414955343
438,37,simple,local,no-c-command,0,a,female,head,number,girl,women,found,themselves,The girl near the women found themselves . <eos>,The girl near the women found themselves .,the girl near the women found ***mask*** .,0.07804859533453619
439,37,simple,local,no-c-command,0,b,female,head,number,woman,girls,found,themselves,The woman near the girls found themselves . <eos>,The woman near the girls found themselves .,the woman near the girls found ***mask*** .,0.07913779109265007
440,37,simple,local,c-command,1,a,male,distractor,number,boys,man,found,themselves,The boys near the man found themselves . <eos>,The boys near the man found themselves .,the boys near the man found ***mask*** .,0.00669571093029653
441,37,simple,local,c-command,1,b,male,distractor,number,men,boy,found,themselves,The men near the boy found themselves . <eos>,The men near the boy found themselves .,the men near the boy found ***mask*** .,0.013150831134287048
442,37,simple,local,c-command,1,a,female,distractor,number,girls,woman,found,themselves,The girls near the woman found themselves . <eos>,The girls near the woman found themselves .,the girls near the woman found ***mask*** .,0.002436426706661517
443,37,simple,local,c-command,1,b,female,distractor,number,women,girl,found,themselves,The women near the girl found themselves . <eos>,The women near the girl found themselves .,the women near the girl found ***mask*** .,0.0046314800091389954
444,38,simple,local,c-command,1,a,male,none,none,boys,men,distinguished,themselves,The boys near the men distinguished themselves . <eos>,The boys near the men distinguished themselves .,the boys near the men distinguished ***mask*** .,2.4784259175608613e-08
445,38,simple,local,c-command,1,b,male,none,none,men,boys,distinguished,themselves,The men near the boys distinguished themselves . <eos>,The men near the boys distinguished themselves .,the men near the boys distinguished ***mask*** .,1.8782759178073566e-08
446,38,simple,local,c-command,1,a,female,none,none,girls,women,distinguished,themselves,The girls near the women distinguished themselves . <eos>,The girls near the women distinguished themselves .,the girls near the women distinguished ***mask*** .,7.642976437337165e-08
447,38,simple,local,c-command,1,b,female,none,none,women,girls,distinguished,themselves,The women near the girls distinguished themselves . <eos>,The women near the girls distinguished themselves .,the women near the girls distinguished ***mask*** .,1.1754718144912212e-07
448,38,simple,local,no-c-command,0,a,male,head,number,boy,men,distinguished,themselves,The boy near the men distinguished themselves . <eos>,The boy near the men distinguished themselves .,the boy near the men distinguished ***mask*** .,9.93965664445343e-06
449,38,simple,local,no-c-command,0,b,male,head,number,man,boys,distinguished,themselves,The man near the boys distinguished themselves . <eos>,The man near the boys distinguished themselves .,the man near the boys distinguished ***mask*** .,1.7411769417199502e-05
450,38,simple,local,no-c-command,0,a,female,head,number,girl,women,distinguished,themselves,The girl near the women distinguished themselves . <eos>,The girl near the women distinguished themselves .,the girl near the women distinguished ***mask*** .,2.84200977003305e-05
451,38,simple,local,no-c-command,0,b,female,head,number,woman,girls,distinguished,themselves,The woman near the girls distinguished themselves . <eos>,The woman near the girls distinguished themselves .,the woman near the girls distinguished ***mask*** .,1.3645509120981541e-05
452,38,simple,local,c-command,1,a,male,distractor,number,boys,man,distinguished,themselves,The boys near the man distinguished themselves . <eos>,The boys near the man distinguished themselves .,the boys near the man distinguished ***mask*** .,1.5752631765165595e-08
453,38,simple,local,c-command,1,b,male,distractor,number,men,boy,distinguished,themselves,The men near the boy distinguished themselves . <eos>,The men near the boy distinguished themselves .,the men near the boy distinguished ***mask*** .,8.707165213138852e-09
454,38,simple,local,c-command,1,a,female,distractor,number,girls,woman,distinguished,themselves,The girls near the woman distinguished themselves . <eos>,The girls near the woman distinguished themselves .,the girls near the woman distinguished ***mask*** .,5.78553013351889e-08
455,38,simple,local,c-command,1,b,female,distractor,number,women,girl,distinguished,themselves,The women near the girl distinguished themselves . <eos>,The women near the girl distinguished themselves .,the women near the girl distinguished ***mask*** .,1.7504142268609418e-07
456,39,simple,local,c-command,1,a,male,none,none,boys,men,taught,themselves,The boys near the men taught themselves . <eos>,The boys near the men taught themselves .,the boys near the men taught ***mask*** .,0.003704375101530303
457,39,simple,local,c-command,1,b,male,none,none,men,boys,taught,themselves,The men near the boys taught themselves . <eos>,The men near the boys taught themselves .,the men near the boys taught ***mask*** .,0.003570719846048731
458,39,simple,local,c-command,1,a,female,none,none,girls,women,taught,themselves,The girls near the women taught themselves . <eos>,The girls near the women taught themselves .,the girls near the women taught ***mask*** .,0.0018879925645254722
459,39,simple,local,c-command,1,b,female,none,none,women,girls,taught,themselves,The women near the girls taught themselves . <eos>,The women near the girls taught themselves .,the women near the girls taught ***mask*** .,0.0023591418314105558
460,39,simple,local,no-c-command,0,a,male,head,number,boy,men,taught,themselves,The boy near the men taught themselves . <eos>,The boy near the men taught themselves .,the boy near the men taught ***mask*** .,0.1508248533230896
461,39,simple,local,no-c-command,0,b,male,head,number,man,boys,taught,themselves,The man near the boys taught themselves . <eos>,The man near the boys taught themselves .,the man near the boys taught ***mask*** .,0.11571592523847334
462,39,simple,local,no-c-command,0,a,female,head,number,girl,women,taught,themselves,The girl near the women taught themselves . <eos>,The girl near the women taught themselves .,the girl near the women taught ***mask*** .,0.05036314672744897
463,39,simple,local,no-c-command,0,b,female,head,number,woman,girls,taught,themselves,The woman near the girls taught themselves . <eos>,The woman near the girls taught themselves .,the woman near the girls taught ***mask*** .,0.04854741568027967
464,39,simple,local,c-command,1,a,male,distractor,number,boys,man,taught,themselves,The boys near the man taught themselves . <eos>,The boys near the man taught themselves .,the boys near the man taught ***mask*** .,0.01594666145122416
465,39,simple,local,c-command,1,b,male,distractor,number,men,boy,taught,themselves,The men near the boy taught themselves . <eos>,The men near the boy taught themselves .,the men near the boy taught ***mask*** .,0.03982863862894383
466,39,simple,local,c-command,1,a,female,distractor,number,girls,woman,taught,themselves,The girls near the woman taught themselves . <eos>,The girls near the woman taught themselves .,the girls near the woman taught ***mask*** .,0.006582813592668095
467,39,simple,local,c-command,1,b,female,distractor,number,women,girl,taught,themselves,The women near the girl taught themselves . <eos>,The women near the girl taught themselves .,the women near the girl taught ***mask*** .,0.011581796240261396
468,40,simple,local,c-command,1,a,male,none,none,boys,men,killed,themselves,The boys near the men killed themselves . <eos>,The boys near the men killed themselves .,the boys near the men killed ***mask*** .,0.00020047839328567104
469,40,simple,local,c-command,1,b,male,none,none,men,boys,killed,themselves,The men near the boys killed themselves . <eos>,The men near the boys killed themselves .,the men near the boys killed ***mask*** .,0.00043286922266605883
470,40,simple,local,c-command,1,a,female,none,none,girls,women,killed,themselves,The girls near the women killed themselves . <eos>,The girls near the women killed themselves .,the girls near the women killed ***mask*** .,3.088681947829106e-05
471,40,simple,local,c-command,1,b,female,none,none,women,girls,killed,themselves,The women near the girls killed themselves . <eos>,The women near the girls killed themselves .,the women near the girls killed ***mask*** .,8.555006777525986e-05
472,40,simple,local,no-c-command,0,a,male,head,number,boy,men,killed,themselves,The boy near the men killed themselves . <eos>,The boy near the men killed themselves .,the boy near the men killed ***mask*** .,0.010889815300927702
473,40,simple,local,no-c-command,0,b,male,head,number,man,boys,killed,themselves,The man near the boys killed themselves . <eos>,The man near the boys killed themselves .,the man near the boys killed ***mask*** .,0.008892025546577543
474,40,simple,local,no-c-command,0,a,female,head,number,girl,women,killed,themselves,The girl near the women killed themselves . <eos>,The girl near the women killed themselves .,the girl near the women killed ***mask*** .,0.0019703959104234343
475,40,simple,local,no-c-command,0,b,female,head,number,woman,girls,killed,themselves,The woman near the girls killed themselves . <eos>,The woman near the girls killed themselves .,the woman near the girls killed ***mask*** .,0.0059531084588060395
476,40,simple,local,c-command,1,a,male,distractor,number,boys,man,killed,themselves,The boys near the man killed themselves . <eos>,The boys near the man killed themselves .,the boys near the man killed ***mask*** .,0.0005959462178548367
477,40,simple,local,c-command,1,b,male,distractor,number,men,boy,killed,themselves,The men near the boy killed themselves . <eos>,The men near the boy killed themselves .,the men near the boy killed ***mask*** .,0.003103064535920836
478,40,simple,local,c-command,1,a,female,distractor,number,girls,woman,killed,themselves,The girls near the woman killed themselves . <eos>,The girls near the woman killed themselves .,the girls near the woman killed ***mask*** .,0.0002375370671612527
479,40,simple,local,c-command,1,b,female,distractor,number,women,girl,killed,themselves,The women near the girl killed themselves . <eos>,The women near the girl killed themselves .,the women near the girl killed ***mask*** .,0.00017804972408199003
480,41,simple,local,c-command,1,a,male,none,none,boys,men,called,themselves,The boys near the men called themselves . <eos>,The boys near the men called themselves .,the boys near the men called ***mask*** .,0.060556141040133314
481,41,simple,local,c-command,1,b,male,none,none,men,boys,called,themselves,The men near the boys called themselves . <eos>,The men near the boys called themselves .,the men near the boys called ***mask*** .,0.08259250956882512
482,41,simple,local,c-command,1,a,female,none,none,girls,women,called,themselves,The girls near the women called themselves . <eos>,The girls near the women called themselves .,the girls near the women called ***mask*** .,0.01604254693800346
483,41,simple,local,c-command,1,b,female,none,none,women,girls,called,themselves,The women near the girls called themselves . <eos>,The women near the girls called themselves .,the women near the girls called ***mask*** .,0.024446565260227888
484,41,simple,local,no-c-command,0,a,male,head,number,boy,men,called,themselves,The boy near the men called themselves . <eos>,The boy near the men called themselves .,the boy near the men called ***mask*** .,1.1683927472882827
485,41,simple,local,no-c-command,0,b,male,head,number,man,boys,called,themselves,The man near the boys called themselves . <eos>,The man near the boys called themselves .,the man near the boys called ***mask*** .,1.3792359474015534
486,41,simple,local,no-c-command,0,a,female,head,number,girl,women,called,themselves,The girl near the women called themselves . <eos>,The girl near the women called themselves .,the girl near the women called ***mask*** .,1.0594673913746513
487,41,simple,local,no-c-command,0,b,female,head,number,woman,girls,called,themselves,The woman near the girls called themselves . <eos>,The woman near the girls called themselves .,the woman near the girls called ***mask*** .,0.7700263659037685
488,41,simple,local,c-command,1,a,male,distractor,number,boys,man,called,themselves,The boys near the man called themselves . <eos>,The boys near the man called themselves .,the boys near the man called ***mask*** .,0.03239094564473748
489,41,simple,local,c-command,1,b,male,distractor,number,men,boy,called,themselves,The men near the boy called themselves . <eos>,The men near the boy called themselves .,the men near the boy called ***mask*** .,0.06980418657672795
490,41,simple,local,c-command,1,a,female,distractor,number,girls,woman,called,themselves,The girls near the woman called themselves . <eos>,The girls near the woman called themselves .,the girls near the woman called ***mask*** .,0.02624391603386542
491,41,simple,local,c-command,1,b,female,distractor,number,women,girl,called,themselves,The women near the girl called themselves . <eos>,The women near the girl called themselves .,the women near the girl called ***mask*** .,0.02930492949446523
492,42,simple,local,c-command,1,a,male,none,none,boys,men,dedicated,themselves,The boys near the men dedicated themselves . <eos>,The boys near the men dedicated themselves .,the boys near the men dedicated ***mask*** .,4.429386432017412e-06
493,42,simple,local,c-command,1,b,male,none,none,men,boys,dedicated,themselves,The men near the boys dedicated themselves . <eos>,The men near the boys dedicated themselves .,the men near the boys dedicated ***mask*** .,3.7019931730390126e-06
494,42,simple,local,c-command,1,a,female,none,none,girls,women,dedicated,themselves,The girls near the women dedicated themselves . <eos>,The girls near the women dedicated themselves .,the girls near the women dedicated ***mask*** .,3.1979689838253052e-06
495,42,simple,local,c-command,1,b,female,none,none,women,girls,dedicated,themselves,The women near the girls dedicated themselves . <eos>,The women near the girls dedicated themselves .,the women near the girls dedicated ***mask*** .,4.9483821318034425e-06
496,42,simple,local,no-c-command,0,a,male,head,number,boy,men,dedicated,themselves,The boy near the men dedicated themselves . <eos>,The boy near the men dedicated themselves .,the boy near the men dedicated ***mask*** .,0.0006405151725192073
497,42,simple,local,no-c-command,0,b,male,head,number,man,boys,dedicated,themselves,The man near the boys dedicated themselves . <eos>,The man near the boys dedicated themselves .,the man near the boys dedicated ***mask*** .,0.0015111619104996518
498,42,simple,local,no-c-command,0,a,female,head,number,girl,women,dedicated,themselves,The girl near the women dedicated themselves . <eos>,The girl near the women dedicated themselves .,the girl near the women dedicated ***mask*** .,0.0007413931181874442
499,42,simple,local,no-c-command,0,b,female,head,number,woman,girls,dedicated,themselves,The woman near the girls dedicated themselves . <eos>,The woman near the girls dedicated themselves .,the woman near the girls dedicated ***mask*** .,0.0013075472311867514
500,42,simple,local,c-command,1,a,male,distractor,number,boys,man,dedicated,themselves,The boys near the man dedicated themselves . <eos>,The boys near the man dedicated themselves .,the boys near the man dedicated ***mask*** .,4.0776054611977415e-06
501,42,simple,local,c-command,1,b,male,distractor,number,men,boy,dedicated,themselves,The men near the boy dedicated themselves . <eos>,The men near the boy dedicated themselves .,the men near the boy dedicated ***mask*** .,9.446250439410974e-06
502,42,simple,local,c-command,1,a,female,distractor,number,girls,woman,dedicated,themselves,The girls near the woman dedicated themselves . <eos>,The girls near the woman dedicated themselves .,the girls near the woman dedicated ***mask*** .,1.3104313925973255e-05
503,42,simple,local,c-command,1,b,female,distractor,number,women,girl,dedicated,themselves,The women near the girl dedicated themselves . <eos>,The women near the girl dedicated themselves .,the women near the girl dedicated ***mask*** .,1.9084944165450825e-05
504,43,simple,local,c-command,1,a,male,none,none,boys,men,declared,themselves,The boys near the men declared themselves . <eos>,The boys near the men declared themselves .,the boys near the men declared ***mask*** .,0.00035651082437547174
505,43,simple,local,c-command,1,b,male,none,none,men,boys,declared,themselves,The men near the boys declared themselves . <eos>,The men near the boys declared themselves .,the men near the boys declared ***mask*** .,0.0004984842390590103
506,43,simple,local,c-command,1,a,female,none,none,girls,women,declared,themselves,The girls near the women declared themselves . <eos>,The girls near the women declared themselves .,the girls near the women declared ***mask*** .,0.00015033796689834487
507,43,simple,local,c-command,1,b,female,none,none,women,girls,declared,themselves,The women near the girls declared themselves . <eos>,The women near the girls declared themselves .,the women near the girls declared ***mask*** .,0.00014799460993915187
508,43,simple,local,no-c-command,0,a,male,head,number,boy,men,declared,themselves,The boy near the men declared themselves . <eos>,The boy near the men declared themselves .,the boy near the men declared ***mask*** .,0.03894741851978111
509,43,simple,local,no-c-command,0,b,male,head,number,man,boys,declared,themselves,The man near the boys declared themselves . <eos>,The man near the boys declared themselves .,the man near the boys declared ***mask*** .,0.09728252647022259
510,43,simple,local,no-c-command,0,a,female,head,number,girl,women,declared,themselves,The girl near the women declared themselves . <eos>,The girl near the women declared themselves .,the girl near the women declared ***mask*** .,0.01716115447240691
511,43,simple,local,no-c-command,0,b,female,head,number,woman,girls,declared,themselves,The woman near the girls declared themselves . <eos>,The woman near the girls declared themselves .,the woman near the girls declared ***mask*** .,0.03964036320191163
512,43,simple,local,c-command,1,a,male,distractor,number,boys,man,declared,themselves,The boys near the man declared themselves . <eos>,The boys near the man declared themselves .,the boys near the man declared ***mask*** .,0.0004721906484634097
513,43,simple,local,c-command,1,b,male,distractor,number,men,boy,declared,themselves,The men near the boy declared themselves . <eos>,The men near the boy declared themselves .,the men near the boy declared ***mask*** .,0.0004948660670924524
514,43,simple,local,c-command,1,a,female,distractor,number,girls,woman,declared,themselves,The girls near the woman declared themselves . <eos>,The girls near the woman declared themselves .,the girls near the woman declared ***mask*** .,0.0003249272001191115
515,43,simple,local,c-command,1,b,female,distractor,number,women,girl,declared,themselves,The women near the girl declared themselves . <eos>,The women near the girl declared themselves .,the women near the girl declared ***mask*** .,0.0002380045992241719
516,44,simple,local,c-command,1,a,male,none,none,boys,men,proved,themselves,The boys near the men proved themselves . <eos>,The boys near the men proved themselves .,the boys near the men proved ***mask*** .,0.001258443032210528
517,44,simple,local,c-command,1,b,male,none,none,men,boys,proved,themselves,The men near the boys proved themselves . <eos>,The men near the boys proved themselves .,the men near the boys proved ***mask*** .,0.0012158319073351535
518,44,simple,local,c-command,1,a,female,none,none,girls,women,proved,themselves,The girls near the women proved themselves . <eos>,The girls near the women proved themselves .,the girls near the women proved ***mask*** .,0.0012709047901637233
519,44,simple,local,c-command,1,b,female,none,none,women,girls,proved,themselves,The women near the girls proved themselves . <eos>,The women near the girls proved themselves .,the women near the girls proved ***mask*** .,0.0011781580286773158
520,44,simple,local,no-c-command,0,a,male,head,number,boy,men,proved,themselves,The boy near the men proved themselves . <eos>,The boy near the men proved themselves .,the boy near the men proved ***mask*** .,0.09616817825894332
521,44,simple,local,no-c-command,0,b,male,head,number,man,boys,proved,themselves,The man near the boys proved themselves . <eos>,The man near the boys proved themselves .,the man near the boys proved ***mask*** .,0.20983593694006128
522,44,simple,local,no-c-command,0,a,female,head,number,girl,women,proved,themselves,The girl near the women proved themselves . <eos>,The girl near the women proved themselves .,the girl near the women proved ***mask*** .,0.13673857499454
523,44,simple,local,no-c-command,0,b,female,head,number,woman,girls,proved,themselves,The woman near the girls proved themselves . <eos>,The woman near the girls proved themselves .,the woman near the girls proved ***mask*** .,0.17595383285923133
524,44,simple,local,c-command,1,a,male,distractor,number,boys,man,proved,themselves,The boys near the man proved themselves . <eos>,The boys near the man proved themselves .,the boys near the man proved ***mask*** .,0.0010457297101535866
525,44,simple,local,c-command,1,b,male,distractor,number,men,boy,proved,themselves,The men near the boy proved themselves . <eos>,The men near the boy proved themselves .,the men near the boy proved ***mask*** .,0.0010577322228839784
526,44,simple,local,c-command,1,a,female,distractor,number,girls,woman,proved,themselves,The girls near the woman proved themselves . <eos>,The girls near the woman proved themselves .,the girls near the woman proved ***mask*** .,0.0007822429121159069
527,44,simple,local,c-command,1,b,female,distractor,number,women,girl,proved,themselves,The women near the girl proved themselves . <eos>,The women near the girl proved themselves .,the women near the girl proved ***mask*** .,0.0007648213176190922
528,45,simple,local,c-command,1,a,male,none,none,boys,men,shot,themselves,The boys near the men shot themselves . <eos>,The boys near the men shot themselves .,the boys near the men shot ***mask*** .,0.0024921784732105843
529,45,simple,local,c-command,1,b,male,none,none,men,boys,shot,themselves,The men near the boys shot themselves . <eos>,The men near the boys shot themselves .,the men near the boys shot ***mask*** .,0.005076659378248755
530,45,simple,local,c-command,1,a,female,none,none,girls,women,shot,themselves,The girls near the women shot themselves . <eos>,The girls near the women shot themselves .,the girls near the women shot ***mask*** .,0.0010806746336573382
531,45,simple,local,c-command,1,b,female,none,none,women,girls,shot,themselves,The women near the girls shot themselves . <eos>,The women near the girls shot themselves .,the women near the girls shot ***mask*** .,0.001982546157203935
532,45,simple,local,no-c-command,0,a,male,head,number,boy,men,shot,themselves,The boy near the men shot themselves . <eos>,The boy near the men shot themselves .,the boy near the men shot ***mask*** .,0.2146971014878548
533,45,simple,local,no-c-command,0,b,male,head,number,man,boys,shot,themselves,The man near the boys shot themselves . <eos>,The man near the boys shot themselves .,the man near the boys shot ***mask*** .,0.36254903916765596
534,45,simple,local,no-c-command,0,a,female,head,number,girl,women,shot,themselves,The girl near the women shot themselves . <eos>,The girl near the women shot themselves .,the girl near the women shot ***mask*** .,0.2246680003736289
535,45,simple,local,no-c-command,0,b,female,head,number,woman,girls,shot,themselves,The woman near the girls shot themselves . <eos>,The woman near the girls shot themselves .,the woman near the girls shot ***mask*** .,0.5258902724322305
536,45,simple,local,c-command,1,a,male,distractor,number,boys,man,shot,themselves,The boys near the man shot themselves . <eos>,The boys near the man shot themselves .,the boys near the man shot ***mask*** .,0.010661704624884647
537,45,simple,local,c-command,1,b,male,distractor,number,men,boy,shot,themselves,The men near the boy shot themselves . <eos>,The men near the boy shot themselves .,the men near the boy shot ***mask*** .,0.018229915098214575
538,45,simple,local,c-command,1,a,female,distractor,number,girls,woman,shot,themselves,The girls near the woman shot themselves . <eos>,The girls near the woman shot themselves .,the girls near the woman shot ***mask*** .,0.006720241562754842
539,45,simple,local,c-command,1,b,female,distractor,number,women,girl,shot,themselves,The women near the girl shot themselves . <eos>,The women near the girl shot themselves .,the women near the girl shot ***mask*** .,0.009545563812302597
540,46,simple,local,c-command,1,a,male,none,none,boys,actors,saw,themselves,The boys near the actors saw themselves . <eos>,The boys near the actors saw themselves .,the boys near the actors saw ***mask*** .,0.04707416165399925
541,46,simple,local,c-command,1,b,male,none,none,actors,boys,saw,themselves,The actors near the boys saw themselves . <eos>,The actors near the boys saw themselves .,the actors near the boys saw ***mask*** .,0.06552135074604515
542,46,simple,local,c-command,1,a,female,none,none,girls,wives,saw,themselves,The girls near the wives saw themselves . <eos>,The girls near the wives saw themselves .,the girls near the wives saw ***mask*** .,0.08602944266999261
543,46,simple,local,c-command,1,b,female,none,none,wives,girls,saw,themselves,The wives near the girls saw themselves . <eos>,The wives near the girls saw themselves .,the wives near the girls saw ***mask*** .,0.11605197427795531
544,46,simple,local,no-c-command,0,a,male,head,number,boy,actors,saw,themselves,The boy near the actors saw themselves . <eos>,The boy near the actors saw themselves .,the boy near the actors saw ***mask*** .,0.26945231021776583
545,46,simple,local,no-c-command,0,b,male,head,number,actor,boys,saw,themselves,The actor near the boys saw themselves . <eos>,The actor near the boys saw themselves .,the actor near the boys saw ***mask*** .,0.23073744170357469
546,46,simple,local,no-c-command,0,a,female,head,number,girl,wives,saw,themselves,The girl near the wives saw themselves . <eos>,The girl near the wives saw themselves .,the girl near the wives saw ***mask*** .,0.45702253466772297
547,46,simple,local,no-c-command,0,b,female,head,number,wife,girls,saw,themselves,The wife near the girls saw themselves . <eos>,The wife near the girls saw themselves .,the wife near the girls saw ***mask*** .,0.4245181990706871
548,46,simple,local,c-command,1,a,male,distractor,number,boys,actor,saw,themselves,The boys near the actor saw themselves . <eos>,The boys near the actor saw themselves .,the boys near the actor saw ***mask*** .,0.039312387908138555
549,46,simple,local,c-command,1,b,male,distractor,number,actors,boy,saw,themselves,The actors near the boy saw themselves . <eos>,The actors near the boy saw themselves .,the actors near the boy saw ***mask*** .,0.07766845634124618
550,46,simple,local,c-command,1,a,female,distractor,number,girls,wife,saw,themselves,The girls near the wife saw themselves . <eos>,The girls near the wife saw themselves .,the girls near the wife saw ***mask*** .,0.09648885174898957
551,46,simple,local,c-command,1,b,female,distractor,number,wives,girl,saw,themselves,The wives near the girl saw themselves . <eos>,The wives near the girl saw themselves .,the wives near the girl saw ***mask*** .,0.11242486134173414
552,47,simple,local,c-command,1,a,male,none,none,boys,actors,established,themselves,The boys near the actors established themselves . <eos>,The boys near the actors established themselves .,the boys near the actors established ***mask*** .,6.063304284438898e-06
553,47,simple,local,c-command,1,b,male,none,none,actors,boys,established,themselves,The actors near the boys established themselves . <eos>,The actors near the boys established themselves .,the actors near the boys established ***mask*** .,7.53385602307023e-06
554,47,simple,local,c-command,1,a,female,none,none,girls,wives,established,themselves,The girls near the wives established themselves . <eos>,The girls near the wives established themselves .,the girls near the wives established ***mask*** .,9.734429317447065e-06
555,47,simple,local,c-command,1,b,female,none,none,wives,girls,established,themselves,The wives near the girls established themselves . <eos>,The wives near the girls established themselves .,the wives near the girls established ***mask*** .,2.2730268780167395e-05
556,47,simple,local,no-c-command,0,a,male,head,number,boy,actors,established,themselves,The boy near the actors established themselves . <eos>,The boy near the actors established themselves .,the boy near the actors established ***mask*** .,0.00012304091162668515
557,47,simple,local,no-c-command,0,b,male,head,number,actor,boys,established,themselves,The actor near the boys established themselves . <eos>,The actor near the boys established themselves .,the actor near the boys established ***mask*** .,0.00028532260617886125
558,47,simple,local,no-c-command,0,a,female,head,number,girl,wives,established,themselves,The girl near the wives established themselves . <eos>,The girl near the wives established themselves .,the girl near the wives established ***mask*** .,4.219255902961993e-05
559,47,simple,local,no-c-command,0,b,female,head,number,wife,girls,established,themselves,The wife near the girls established themselves . <eos>,The wife near the girls established themselves .,the wife near the girls established ***mask*** .,9.20254500983025e-05
560,47,simple,local,c-command,1,a,male,distractor,number,boys,actor,established,themselves,The boys near the actor established themselves . <eos>,The boys near the actor established themselves .,the boys near the actor established ***mask*** .,3.983748190036507e-06
561,47,simple,local,c-command,1,b,male,distractor,number,actors,boy,established,themselves,The actors near the boy established themselves . <eos>,The actors near the boy established themselves .,the actors near the boy established ***mask*** .,3.058784211060858e-06
562,47,simple,local,c-command,1,a,female,distractor,number,girls,wife,established,themselves,The girls near the wife established themselves . <eos>,The girls near the wife established themselves .,the girls near the wife established ***mask*** .,1.2817257394310077e-05
563,47,simple,local,c-command,1,b,female,distractor,number,wives,girl,established,themselves,The wives near the girl established themselves . <eos>,The wives near the girl established themselves .,the wives near the girl established ***mask*** .,1.4247618482639168e-05
564,48,simple,local,c-command,1,a,male,none,none,boys,actors,devoted,themselves,The boys near the actors devoted themselves . <eos>,The boys near the actors devoted themselves .,the boys near the actors devoted ***mask*** .,1.1626163503281409e-06
565,48,simple,local,c-command,1,b,male,none,none,actors,boys,devoted,themselves,The actors near the boys devoted themselves . <eos>,The actors near the boys devoted themselves .,the actors near the boys devoted ***mask*** .,1.4807877760229288e-06
566,48,simple,local,c-command,1,a,female,none,none,girls,wives,devoted,themselves,The girls near the wives devoted themselves . <eos>,The girls near the wives devoted themselves .,the girls near the wives devoted ***mask*** .,1.0755930880667393e-06
567,48,simple,local,c-command,1,b,female,none,none,wives,girls,devoted,themselves,The wives near the girls devoted themselves . <eos>,The wives near the girls devoted themselves .,the wives near the girls devoted ***mask*** .,8.734217387963164e-07
568,48,simple,local,no-c-command,0,a,male,head,number,boy,actors,devoted,themselves,The boy near the actors devoted themselves . <eos>,The boy near the actors devoted themselves .,the boy near the actors devoted ***mask*** .,0.0012977301414212883
569,48,simple,local,no-c-command,0,b,male,head,number,actor,boys,devoted,themselves,The actor near the boys devoted themselves . <eos>,The actor near the boys devoted themselves .,the actor near the boys devoted ***mask*** .,0.0001205700860949483
570,48,simple,local,no-c-command,0,a,female,head,number,girl,wives,devoted,themselves,The girl near the wives devoted themselves . <eos>,The girl near the wives devoted themselves .,the girl near the wives devoted ***mask*** .,0.0001438442467904011
571,48,simple,local,no-c-command,0,b,female,head,number,wife,girls,devoted,themselves,The wife near the girls devoted themselves . <eos>,The wife near the girls devoted themselves .,the wife near the girls devoted ***mask*** .,3.6236682966634754e-05
572,48,simple,local,c-command,1,a,male,distractor,number,boys,actor,devoted,themselves,The boys near the actor devoted themselves . <eos>,The boys near the actor devoted themselves .,the boys near the actor devoted ***mask*** .,5.296029578027238e-06
573,48,simple,local,c-command,1,b,male,distractor,number,actors,boy,devoted,themselves,The actors near the boy devoted themselves . <eos>,The actors near the boy devoted themselves .,the actors near the boy devoted ***mask*** .,3.765562662308063e-06
