,item,clause_type,locality,c-command,grammatical,counterbalance,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
312,53,simple,local,c-command,1,a,none,none,boy,actor,distinguished,himself,The boy near the actor distinguished himself . <eos>,The boy near the actor distinguished himself .,the boy near the actor distinguished ***mask*** .,1.621696287061321e-06
313,53,simple,local,c-command,1,b,none,none,actor,boy,distinguished,himself,The actor near the boy distinguished himself . <eos>,The actor near the boy distinguished himself .,the actor near the boy distinguished ***mask*** .,1.2388739740319007e-06
314,53,simple,local,no-c-command,0,a,head,number,boys,actor,distinguished,himself,The boys near the actor distinguished himself . <eos>,The boys near the actor distinguished himself .,the boys near the actor distinguished ***mask*** .,6.987933428421743e-05
315,53,simple,local,no-c-command,0,b,head,number,actors,boy,distinguished,himself,The actors near the boy distinguished himself . <eos>,The actors near the boy distinguished himself .,the actors near the boy distinguished ***mask*** .,8.985363811693193e-05
316,53,simple,local,c-command,1,a,distractor,number,boy,actors,distinguished,himself,The boy near the actors distinguished himself . <eos>,The boy near the actors distinguished himself .,the boy near the actors distinguished ***mask*** .,2.4743241425140383e-06
317,53,simple,local,c-command,1,b,distractor,number,actor,boys,distinguished,himself,The actor near the boys distinguished himself . <eos>,The actor near the boys distinguished himself .,the actor near the boys distinguished ***mask*** .,1.0215727048798688e-06
318,54,simple,local,c-command,1,a,none,none,boy,actor,taught,himself,The boy near the actor taught himself . <eos>,The boy near the actor taught himself .,the boy near the actor taught ***mask*** .,0.002794430405117955
319,54,simple,local,c-command,1,b,none,none,actor,boy,taught,himself,The actor near the boy taught himself . <eos>,The actor near the boy taught himself .,the actor near the boy taught ***mask*** .,0.0025146928446167153
320,54,simple,local,no-c-command,0,a,head,number,boys,actor,taught,himself,The boys near the actor taught himself . <eos>,The boys near the actor taught himself .,the boys near the actor taught ***mask*** .,0.009806459167626824
321,54,simple,local,no-c-command,0,b,head,number,actors,boy,taught,himself,The actors near the boy taught himself . <eos>,The actors near the boy taught himself .,the actors near the boy taught ***mask*** .,0.010943717171185767
322,54,simple,local,c-command,1,a,distractor,number,boy,actors,taught,himself,The boy near the actors taught himself . <eos>,The boy near the actors taught himself .,the boy near the actors taught ***mask*** .,0.005360338024542509
323,54,simple,local,c-command,1,b,distractor,number,actor,boys,taught,himself,The actor near the boys taught himself . <eos>,The actor near the boys taught himself .,the actor near the boys taught ***mask*** .,0.002700049454026766
324,55,simple,local,c-command,1,a,none,none,boy,actor,killed,himself,The boy near the actor killed himself . <eos>,The boy near the actor killed himself .,the boy near the actor killed ***mask*** .,3.985304259110506e-05
325,55,simple,local,c-command,1,b,none,none,actor,boy,killed,himself,The actor near the boy killed himself . <eos>,The actor near the boy killed himself .,the actor near the boy killed ***mask*** .,0.0003180530991193576
326,55,simple,local,no-c-command,0,a,head,number,boys,actor,killed,himself,The boys near the actor killed himself . <eos>,The boys near the actor killed himself .,the boys near the actor killed ***mask*** .,0.0003393633306570802
327,55,simple,local,no-c-command,0,b,head,number,actors,boy,killed,himself,The actors near the boy killed himself . <eos>,The actors near the boy killed himself .,the actors near the boy killed ***mask*** .,0.0018824138283772974
328,55,simple,local,c-command,1,a,distractor,number,boy,actors,killed,himself,The boy near the actors killed himself . <eos>,The boy near the actors killed himself .,the boy near the actors killed ***mask*** .,0.00014435667814794212
329,55,simple,local,c-command,1,b,distractor,number,actor,boys,killed,himself,The actor near the boys killed himself . <eos>,The actor near the boys killed himself .,the actor near the boys killed ***mask*** .,0.0002486154645353473
330,56,simple,local,c-command,1,a,none,none,boy,actor,called,himself,The boy near the actor called himself . <eos>,The boy near the actor called himself .,the boy near the actor called ***mask*** .,0.09908578230308959
331,56,simple,local,c-command,1,b,none,none,actor,boy,called,himself,The actor near the boy called himself . <eos>,The actor near the boy called himself .,the actor near the boy called ***mask*** .,0.06179563726538695
332,56,simple,local,no-c-command,0,a,head,number,boys,actor,called,himself,The boys near the actor called himself . <eos>,The boys near the actor called himself .,the boys near the actor called ***mask*** .,0.30540583678814787
333,56,simple,local,no-c-command,0,b,head,number,actors,boy,called,himself,The actors near the boy called himself . <eos>,The actors near the boy called himself .,the actors near the boy called ***mask*** .,0.22913180422840937
334,56,simple,local,c-command,1,a,distractor,number,boy,actors,called,himself,The boy near the actors called himself . <eos>,The boy near the actors called himself .,the boy near the actors called ***mask*** .,0.0901882467210451
335,56,simple,local,c-command,1,b,distractor,number,actor,boys,called,himself,The actor near the boys called himself . <eos>,The actor near the boys called himself .,the actor near the boys called ***mask*** .,0.04145999003760336
336,57,simple,local,c-command,1,a,none,none,boy,actor,dedicated,himself,The boy near the actor dedicated himself . <eos>,The boy near the actor dedicated himself .,the boy near the actor dedicated ***mask*** .,0.00010033042608287968
337,57,simple,local,c-command,1,b,none,none,actor,boy,dedicated,himself,The actor near the boy dedicated himself . <eos>,The actor near the boy dedicated himself .,the actor near the boy dedicated ***mask*** .,0.0001583016898729214
338,57,simple,local,no-c-command,0,a,head,number,boys,actor,dedicated,himself,The boys near the actor dedicated himself . <eos>,The boys near the actor dedicated himself .,the boys near the actor dedicated ***mask*** .,0.005301710843572705
339,57,simple,local,no-c-command,0,b,head,number,actors,boy,dedicated,himself,The actors near the boy dedicated himself . <eos>,The actors near the boy dedicated himself .,the actors near the boy dedicated ***mask*** .,0.0059255128819982955
340,57,simple,local,c-command,1,a,distractor,number,boy,actors,dedicated,himself,The boy near the actors dedicated himself . <eos>,The boy near the actors dedicated himself .,the boy near the actors dedicated ***mask*** .,0.00010051525701941315
341,57,simple,local,c-command,1,b,distractor,number,actor,boys,dedicated,himself,The actor near the boys dedicated himself . <eos>,The actor near the boys dedicated himself .,the actor near the boys dedicated ***mask*** .,0.00019745236667719217
342,58,simple,local,c-command,1,a,none,none,boy,actor,declared,himself,The boy near the actor declared himself . <eos>,The boy near the actor declared himself .,the boy near the actor declared ***mask*** .,0.0011424588827996674
343,58,simple,local,c-command,1,b,none,none,actor,boy,declared,himself,The actor near the boy declared himself . <eos>,The actor near the boy declared himself .,the actor near the boy declared ***mask*** .,0.0020684642327618978
344,58,simple,local,no-c-command,0,a,head,number,boys,actor,declared,himself,The boys near the actor declared himself . <eos>,The boys near the actor declared himself .,the boys near the actor declared ***mask*** .,0.01947460478853287
345,58,simple,local,no-c-command,0,b,head,number,actors,boy,declared,himself,The actors near the boy declared himself . <eos>,The actors near the boy declared himself .,the actors near the boy declared ***mask*** .,0.03037768005440566
346,58,simple,local,c-command,1,a,distractor,number,boy,actors,declared,himself,The boy near the actors declared himself . <eos>,The boy near the actors declared himself .,the boy near the actors declared ***mask*** .,0.0016836624097595993
347,58,simple,local,c-command,1,b,distractor,number,actor,boys,declared,himself,The actor near the boys declared himself . <eos>,The actor near the boys declared himself .,the actor near the boys declared ***mask*** .,0.0032029503721747524
348,59,simple,local,c-command,1,a,none,none,boy,actor,proved,himself,The boy near the actor proved himself . <eos>,The boy near the actor proved himself .,the boy near the actor proved ***mask*** .,0.0036475394429691817
349,59,simple,local,c-command,1,b,none,none,actor,boy,proved,himself,The actor near the boy proved himself . <eos>,The actor near the boy proved himself .,the actor near the boy proved ***mask*** .,0.0016465153927320427
350,59,simple,local,no-c-command,0,a,head,number,boys,actor,proved,himself,The boys near the actor proved himself . <eos>,The boys near the actor proved himself .,the boys near the actor proved ***mask*** .,0.028993517084740617
351,59,simple,local,no-c-command,0,b,head,number,actors,boy,proved,himself,The actors near the boy proved himself . <eos>,The actors near the boy proved himself .,the actors near the boy proved ***mask*** .,0.03371370279009895
352,59,simple,local,c-command,1,a,distractor,number,boy,actors,proved,himself,The boy near the actors proved himself . <eos>,The boy near the actors proved himself .,the boy near the actors proved ***mask*** .,0.004278158379703436
353,59,simple,local,c-command,1,b,distractor,number,actor,boys,proved,himself,The actor near the boys proved himself . <eos>,The actor near the boys proved himself .,the actor near the boys proved ***mask*** .,0.0027498888606182106
354,60,simple,local,c-command,1,a,none,none,boy,actor,shot,himself,The boy near the actor shot himself . <eos>,The boy near the actor shot himself .,the boy near the actor shot ***mask*** .,0.00040231775210788223
355,60,simple,local,c-command,1,b,none,none,actor,boy,shot,himself,The actor near the boy shot himself . <eos>,The actor near the boy shot himself .,the actor near the boy shot ***mask*** .,0.0002782073783009902
356,60,simple,local,no-c-command,0,a,head,number,boys,actor,shot,himself,The boys near the actor shot himself . <eos>,The boys near the actor shot himself .,the boys near the actor shot ***mask*** .,0.003269266931297972
357,60,simple,local,no-c-command,0,b,head,number,actors,boy,shot,himself,The actors near the boy shot himself . <eos>,The actors near the boy shot himself .,the actors near the boy shot ***mask*** .,0.002301111646006882
358,60,simple,local,c-command,1,a,distractor,number,boy,actors,shot,himself,The boy near the actors shot himself . <eos>,The boy near the actors shot himself .,the boy near the actors shot ***mask*** .,0.000296509781216475
359,60,simple,local,c-command,1,b,distractor,number,actor,boys,shot,himself,The actor near the boys shot himself . <eos>,The actor near the boys shot himself .,the actor near the boys shot ***mask*** .,0.0003393429442154257
360,61,simple,local,c-command,1,a,none,none,boy,husband,saw,himself,The boy near the husband saw himself . <eos>,The boy near the husband saw himself .,the boy near the husband saw ***mask*** .,0.1590281276836022
361,61,simple,local,c-command,1,b,none,none,husband,boy,saw,himself,The husband near the boy saw himself . <eos>,The husband near the boy saw himself .,the husband near the boy saw ***mask*** .,0.20523570202621028
362,61,simple,local,no-c-command,0,a,head,number,boys,husband,saw,himself,The boys near the husband saw himself . <eos>,The boys near the husband saw himself .,the boys near the husband saw ***mask*** .,0.6870900165197449
363,61,simple,local,no-c-command,0,b,head,number,husbands,boy,saw,himself,The husbands near the boy saw himself . <eos>,The husbands near the boy saw himself .,the husbands near the boy saw ***mask*** .,0.2834253879682774
364,61,simple,local,c-command,1,a,distractor,number,boy,husbands,saw,himself,The boy near the husbands saw himself . <eos>,The boy near the husbands saw himself .,the boy near the husbands saw ***mask*** .,0.09929537827378851
365,61,simple,local,c-command,1,b,distractor,number,husband,boys,saw,himself,The husband near the boys saw himself . <eos>,The husband near the boys saw himself .,the husband near the boys saw ***mask*** .,0.39812763206125223
366,62,simple,local,c-command,1,a,none,none,boy,husband,established,himself,The boy near the husband established himself . <eos>,The boy near the husband established himself .,the boy near the husband established ***mask*** .,0.0015730173209727056
367,62,simple,local,c-command,1,b,none,none,husband,boy,established,himself,The husband near the boy established himself . <eos>,The husband near the boy established himself .,the husband near the boy established ***mask*** .,0.0004472585905348299
368,62,simple,local,no-c-command,0,a,head,number,boys,husband,established,himself,The boys near the husband established himself . <eos>,The boys near the husband established himself .,the boys near the husband established ***mask*** .,0.002939102554419292
369,62,simple,local,no-c-command,0,b,head,number,husbands,boy,established,himself,The husbands near the boy established himself . <eos>,The husbands near the boy established himself .,the husbands near the boy established ***mask*** .,0.002384148735218224
370,62,simple,local,c-command,1,a,distractor,number,boy,husbands,established,himself,The boy near the husbands established himself . <eos>,The boy near the husbands established himself .,the boy near the husbands established ***mask*** .,0.0012607315883337862
371,62,simple,local,c-command,1,b,distractor,number,husband,boys,established,himself,The husband near the boys established himself . <eos>,The husband near the boys established himself .,the husband near the boys established ***mask*** .,0.0019526453268408621
372,63,simple,local,c-command,1,a,none,none,boy,husband,devoted,himself,The boy near the husband devoted himself . <eos>,The boy near the husband devoted himself .,the boy near the husband devoted ***mask*** .,0.0002711839605485225
373,63,simple,local,c-command,1,b,none,none,husband,boy,devoted,himself,The husband near the boy devoted himself . <eos>,The husband near the boy devoted himself .,the husband near the boy devoted ***mask*** .,0.0012444854069104717
374,63,simple,local,no-c-command,0,a,head,number,boys,husband,devoted,himself,The boys near the husband devoted himself . <eos>,The boys near the husband devoted himself .,the boys near the husband devoted ***mask*** .,0.007124587671195629
375,63,simple,local,no-c-command,0,b,head,number,husbands,boy,devoted,himself,The husbands near the boy devoted himself . <eos>,The husbands near the boy devoted himself .,the husbands near the boy devoted ***mask*** .,0.005088395270761243
376,63,simple,local,c-command,1,a,distractor,number,boy,husbands,devoted,himself,The boy near the husbands devoted himself . <eos>,The boy near the husbands devoted himself .,the boy near the husbands devoted ***mask*** .,0.0010065763544248665
377,63,simple,local,c-command,1,b,distractor,number,husband,boys,devoted,himself,The husband near the boys devoted himself . <eos>,The husband near the boys devoted himself .,the husband near the boys devoted ***mask*** .,8.627481670076087e-05
378,64,simple,local,c-command,1,a,none,none,boy,husband,considered,himself,The boy near the husband considered himself . <eos>,The boy near the husband considered himself .,the boy near the husband considered ***mask*** .,0.1065645055691636
379,64,simple,local,c-command,1,b,none,none,husband,boy,considered,himself,The husband near the boy considered himself . <eos>,The husband near the boy considered himself .,the husband near the boy considered ***mask*** .,0.0692257136643442
380,64,simple,local,no-c-command,0,a,head,number,boys,husband,considered,himself,The boys near the husband considered himself . <eos>,The boys near the husband considered himself .,the boys near the husband considered ***mask*** .,0.3780310227819606
381,64,simple,local,no-c-command,0,b,head,number,husbands,boy,considered,himself,The husbands near the boy considered himself . <eos>,The husbands near the boy considered himself .,the husbands near the boy considered ***mask*** .,0.1305164152079031
382,64,simple,local,c-command,1,a,distractor,number,boy,husbands,considered,himself,The boy near the husbands considered himself . <eos>,The boy near the husbands considered himself .,the boy near the husbands considered ***mask*** .,0.08626482916333177
383,64,simple,local,c-command,1,b,distractor,number,husband,boys,considered,himself,The husband near the boys considered himself . <eos>,The husband near the boys considered himself .,the husband near the boys considered ***mask*** .,0.067755312229485
384,65,simple,local,c-command,1,a,none,none,boy,husband,identified,himself,The boy near the husband identified himself . <eos>,The boy near the husband identified himself .,the boy near the husband identified ***mask*** .,0.00015206272903090174
385,65,simple,local,c-command,1,b,none,none,husband,boy,identified,himself,The husband near the boy identified himself . <eos>,The husband near the boy identified himself .,the husband near the boy identified ***mask*** .,0.00012048686945706342
386,65,simple,local,no-c-command,0,a,head,number,boys,husband,identified,himself,The boys near the husband identified himself . <eos>,The boys near the husband identified himself .,the boys near the husband identified ***mask*** .,0.0014188480389136244
387,65,simple,local,no-c-command,0,b,head,number,husbands,boy,identified,himself,The husbands near the boy identified himself . <eos>,The husbands near the boy identified himself .,the husbands near the boy identified ***mask*** .,0.0009368271201137043
388,65,simple,local,c-command,1,a,distractor,number,boy,husbands,identified,himself,The boy near the husbands identified himself . <eos>,The boy near the husbands identified himself .,the boy near the husbands identified ***mask*** .,0.0003176557400450784
389,65,simple,local,c-command,1,b,distractor,number,husband,boys,identified,himself,The husband near the boys identified himself . <eos>,The husband near the boys identified himself .,the husband near the boys identified ***mask*** .,0.00017154834797161175
390,66,simple,local,c-command,1,a,none,none,boy,husband,made,himself,The boy near the husband made himself . <eos>,The boy near the husband made himself .,the boy near the husband made ***mask*** .,0.35738386256537547
391,66,simple,local,c-command,1,b,none,none,husband,boy,made,himself,The husband near the boy made himself . <eos>,The husband near the boy made himself .,the husband near the boy made ***mask*** .,0.45606965155336004
392,66,simple,local,no-c-command,0,a,head,number,boys,husband,made,himself,The boys near the husband made himself . <eos>,The boys near the husband made himself .,the boys near the husband made ***mask*** .,1.973241793040985
393,66,simple,local,no-c-command,0,b,head,number,husbands,boy,made,himself,The husbands near the boy made himself . <eos>,The husbands near the boy made himself .,the husbands near the boy made ***mask*** .,1.4883017762586679
394,66,simple,local,c-command,1,a,distractor,number,boy,husbands,made,himself,The boy near the husbands made himself . <eos>,The boy near the husbands made himself .,the boy near the husbands made ***mask*** .,0.28143259464028736
395,66,simple,local,c-command,1,b,distractor,number,husband,boys,made,himself,The husband near the boys made himself . <eos>,The husband near the boys made himself .,the husband near the boys made ***mask*** .,0.7755760293642857
396,67,simple,local,c-command,1,a,none,none,boy,husband,found,himself,The boy near the husband found himself . <eos>,The boy near the husband found himself .,the boy near the husband found ***mask*** .,0.019280470092631664
397,67,simple,local,c-command,1,b,none,none,husband,boy,found,himself,The husband near the boy found himself . <eos>,The husband near the boy found himself .,the husband near the boy found ***mask*** .,0.032464009567954935
398,67,simple,local,no-c-command,0,a,head,number,boys,husband,found,himself,The boys near the husband found himself . <eos>,The boys near the husband found himself .,the boys near the husband found ***mask*** .,0.1807587165409313
399,67,simple,local,no-c-command,0,b,head,number,husbands,boy,found,himself,The husbands near the boy found himself . <eos>,The husbands near the boy found himself .,the husbands near the boy found ***mask*** .,0.1007730780935192
400,67,simple,local,c-command,1,a,distractor,number,boy,husbands,found,himself,The boy near the husbands found himself . <eos>,The boy near the husbands found himself .,the boy near the husbands found ***mask*** .,0.01922991468549064
401,67,simple,local,c-command,1,b,distractor,number,husband,boys,found,himself,The husband near the boys found himself . <eos>,The husband near the boys found himself .,the husband near the boys found ***mask*** .,0.0432751076678036
402,68,simple,local,c-command,1,a,none,none,boy,husband,distinguished,himself,The boy near the husband distinguished himself . <eos>,The boy near the husband distinguished himself .,the boy near the husband distinguished ***mask*** .,8.010650438750713e-06
403,68,simple,local,c-command,1,b,none,none,husband,boy,distinguished,himself,The husband near the boy distinguished himself . <eos>,The husband near the boy distinguished himself .,the husband near the boy distinguished ***mask*** .,1.5738238977768724e-06
404,68,simple,local,no-c-command,0,a,head,number,boys,husband,distinguished,himself,The boys near the husband distinguished himself . <eos>,The boys near the husband distinguished himself .,the boys near the husband distinguished ***mask*** .,8.337325639803098e-05
405,68,simple,local,no-c-command,0,b,head,number,husbands,boy,distinguished,himself,The husbands near the boy distinguished himself . <eos>,The husbands near the boy distinguished himself .,the husbands near the boy distinguished ***mask*** .,5.4152745465786335e-05
406,68,simple,local,c-command,1,a,distractor,number,boy,husbands,distinguished,himself,The boy near the husbands distinguished himself . <eos>,The boy near the husbands distinguished himself .,the boy near the husbands distinguished ***mask*** .,1.0268238791188899e-05
407,68,simple,local,c-command,1,b,distractor,number,husband,boys,distinguished,himself,The husband near the boys distinguished himself . <eos>,The husband near the boys distinguished himself .,the husband near the boys distinguished ***mask*** .,5.162608842235268e-07
408,69,simple,local,c-command,1,a,none,none,boy,husband,taught,himself,The boy near the husband taught himself . <eos>,The boy near the husband taught himself .,the boy near the husband taught ***mask*** .,0.0061899132067495385
409,69,simple,local,c-command,1,b,none,none,husband,boy,taught,himself,The husband near the boy taught himself . <eos>,The husband near the boy taught himself .,the husband near the boy taught ***mask*** .,0.006749406894756877
410,69,simple,local,no-c-command,0,a,head,number,boys,husband,taught,himself,The boys near the husband taught himself . <eos>,The boys near the husband taught himself .,the boys near the husband taught ***mask*** .,0.00914934690804767
411,69,simple,local,no-c-command,0,b,head,number,husbands,boy,taught,himself,The husbands near the boy taught himself . <eos>,The husbands near the boy taught himself .,the husbands near the boy taught ***mask*** .,0.03677069381453514
412,69,simple,local,c-command,1,a,distractor,number,boy,husbands,taught,himself,The boy near the husbands taught himself . <eos>,The boy near the husbands taught himself .,the boy near the husbands taught ***mask*** .,0.01807268131841181
413,69,simple,local,c-command,1,b,distractor,number,husband,boys,taught,himself,The husband near the boys taught himself . <eos>,The husband near the boys taught himself .,the husband near the boys taught ***mask*** .,0.007310675634084203
414,70,simple,local,c-command,1,a,none,none,boy,husband,killed,himself,The boy near the husband killed himself . <eos>,The boy near the husband killed himself .,the boy near the husband killed ***mask*** .,0.0001256898376655136
415,70,simple,local,c-command,1,b,none,none,husband,boy,killed,himself,The husband near the boy killed himself . <eos>,The husband near the boy killed himself .,the husband near the boy killed ***mask*** .,0.00013437000275403106
416,70,simple,local,no-c-command,0,a,head,number,boys,husband,killed,himself,The boys near the husband killed himself . <eos>,The boys near the husband killed himself .,the boys near the husband killed ***mask*** .,0.0008001169222705648
417,70,simple,local,no-c-command,0,b,head,number,husbands,boy,killed,himself,The husbands near the boy killed himself . <eos>,The husbands near the boy killed himself .,the husbands near the boy killed ***mask*** .,0.008541783338786722
418,70,simple,local,c-command,1,a,distractor,number,boy,husbands,killed,himself,The boy near the husbands killed himself . <eos>,The boy near the husbands killed himself .,the boy near the husbands killed ***mask*** .,0.0002926027687714103
419,70,simple,local,c-command,1,b,distractor,number,husband,boys,killed,himself,The husband near the boys killed himself . <eos>,The husband near the boys killed himself .,the husband near the boys killed ***mask*** .,6.723858066832941e-05
420,71,simple,local,c-command,1,a,none,none,boy,husband,called,himself,The boy near the husband called himself . <eos>,The boy near the husband called himself .,the boy near the husband called ***mask*** .,0.10322828796017387
421,71,simple,local,c-command,1,b,none,none,husband,boy,called,himself,The husband near the boy called himself . <eos>,The husband near the boy called himself .,the husband near the boy called ***mask*** .,0.11276713424938992
422,71,simple,local,no-c-command,0,a,head,number,boys,husband,called,himself,The boys near the husband called himself . <eos>,The boys near the husband called himself .,the boys near the husband called ***mask*** .,0.5122818554937618
423,71,simple,local,no-c-command,0,b,head,number,husbands,boy,called,himself,The husbands near the boy called himself . <eos>,The husbands near the boy called himself .,the husbands near the boy called ***mask*** .,0.1471048388625067
424,71,simple,local,c-command,1,a,distractor,number,boy,husbands,called,himself,The boy near the husbands called himself . <eos>,The boy near the husbands called himself .,the boy near the husbands called ***mask*** .,0.08543934886442085
425,71,simple,local,c-command,1,b,distractor,number,husband,boys,called,himself,The husband near the boys called himself . <eos>,The husband near the boys called himself .,the husband near the boys called ***mask*** .,0.13446758338056652
426,72,simple,local,c-command,1,a,none,none,boy,husband,dedicated,himself,The boy near the husband dedicated himself . <eos>,The boy near the husband dedicated himself .,the boy near the husband dedicated ***mask*** .,0.0006498360686944155
427,72,simple,local,c-command,1,b,none,none,husband,boy,dedicated,himself,The husband near the boy dedicated himself . <eos>,The husband near the boy dedicated himself .,the husband near the boy dedicated ***mask*** .,0.000720734810684973
428,72,simple,local,no-c-command,0,a,head,number,boys,husband,dedicated,himself,The boys near the husband dedicated himself . <eos>,The boys near the husband dedicated himself .,the boys near the husband dedicated ***mask*** .,0.007837798520967939
429,72,simple,local,no-c-command,0,b,head,number,husbands,boy,dedicated,himself,The husbands near the boy dedicated himself . <eos>,The husbands near the boy dedicated himself .,the husbands near the boy dedicated ***mask*** .,0.0032813273696605696
430,72,simple,local,c-command,1,a,distractor,number,boy,husbands,dedicated,himself,The boy near the husbands dedicated himself . <eos>,The boy near the husbands dedicated himself .,the boy near the husbands dedicated ***mask*** .,0.00020289944063608934
431,72,simple,local,c-command,1,b,distractor,number,husband,boys,dedicated,himself,The husband near the boys dedicated himself . <eos>,The husband near the boys dedicated himself .,the husband near the boys dedicated ***mask*** .,0.0004002446221676149
432,73,simple,local,c-command,1,a,none,none,boy,husband,declared,himself,The boy near the husband declared himself . <eos>,The boy near the husband declared himself .,the boy near the husband declared ***mask*** .,0.003532617825619934
433,73,simple,local,c-command,1,b,none,none,husband,boy,declared,himself,The husband near the boy declared himself . <eos>,The husband near the boy declared himself .,the husband near the boy declared ***mask*** .,0.003411933272156446
434,73,simple,local,no-c-command,0,a,head,number,boys,husband,declared,himself,The boys near the husband declared himself . <eos>,The boys near the husband declared himself .,the boys near the husband declared ***mask*** .,0.02886196472407428
435,73,simple,local,no-c-command,0,b,head,number,husbands,boy,declared,himself,The husbands near the boy declared himself . <eos>,The husbands near the boy declared himself .,the husbands near the boy declared ***mask*** .,0.023492253734828408
436,73,simple,local,c-command,1,a,distractor,number,boy,husbands,declared,himself,The boy near the husbands declared himself . <eos>,The boy near the husbands declared himself .,the boy near the husbands declared ***mask*** .,0.005040896075078165
437,73,simple,local,c-command,1,b,distractor,number,husband,boys,declared,himself,The husband near the boys declared himself . <eos>,The husband near the boys declared himself .,the husband near the boys declared ***mask*** .,0.003779596383006866
438,74,simple,local,c-command,1,a,none,none,boy,husband,proved,himself,The boy near the husband proved himself . <eos>,The boy near the husband proved himself .,the boy near the husband proved ***mask*** .,0.011732494054381204
439,74,simple,local,c-command,1,b,none,none,husband,boy,proved,himself,The husband near the boy proved himself . <eos>,The husband near the boy proved himself .,the husband near the boy proved ***mask*** .,0.005435361846317308
440,74,simple,local,no-c-command,0,a,head,number,boys,husband,proved,himself,The boys near the husband proved himself . <eos>,The boys near the husband proved himself .,the boys near the husband proved ***mask*** .,0.057639907119555175
441,74,simple,local,no-c-command,0,b,head,number,husbands,boy,proved,himself,The husbands near the boy proved himself . <eos>,The husbands near the boy proved himself .,the husbands near the boy proved ***mask*** .,0.21866269618393555
442,74,simple,local,c-command,1,a,distractor,number,boy,husbands,proved,himself,The boy near the husbands proved himself . <eos>,The boy near the husbands proved himself .,the boy near the husbands proved ***mask*** .,0.00651070668319221
443,74,simple,local,c-command,1,b,distractor,number,husband,boys,proved,himself,The husband near the boys proved himself . <eos>,The husband near the boys proved himself .,the husband near the boys proved ***mask*** .,0.013969255098656484
444,75,simple,local,c-command,1,a,none,none,boy,husband,shot,himself,The boy near the husband shot himself . <eos>,The boy near the husband shot himself .,the boy near the husband shot ***mask*** .,0.00034148696438642066
445,75,simple,local,c-command,1,b,none,none,husband,boy,shot,himself,The husband near the boy shot himself . <eos>,The husband near the boy shot himself .,the husband near the boy shot ***mask*** .,0.0003456993398688932
446,75,simple,local,no-c-command,0,a,head,number,boys,husband,shot,himself,The boys near the husband shot himself . <eos>,The boys near the husband shot himself .,the boys near the husband shot ***mask*** .,0.003056424572617286
447,75,simple,local,no-c-command,0,b,head,number,husbands,boy,shot,himself,The husbands near the boy shot himself . <eos>,The husbands near the boy shot himself .,the husbands near the boy shot ***mask*** .,0.009372298602894347
448,75,simple,local,c-command,1,a,distractor,number,boy,husbands,shot,himself,The boy near the husbands shot himself . <eos>,The boy near the husbands shot himself .,the boy near the husbands shot ***mask*** .,0.0006511779401114032
449,75,simple,local,c-command,1,b,distractor,number,husband,boys,shot,himself,The husband near the boys shot himself . <eos>,The husband near the boys shot himself .,the husband near the boys shot ***mask*** .,0.0006214474044050609
