,item,clause_type,locality,c-command,grammatical,counterbalance,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
275,46,simple,local,c-command,1,b,rc_subj,number,wife,girls,saw,herself,The wife that the girls liked saw herself . <eos>,The wife that the girls liked saw herself .,the wife that the girls liked saw ***mask*** .,0.023697698054750572
276,47,simple,local,c-command,1,a,none,none,girl,wife,established,herself,The girl that the wife liked established herself . <eos>,The girl that the wife liked established herself .,the girl that the wife liked established ***mask*** .,5.442496687553152e-05
277,47,simple,local,c-command,1,b,none,none,wife,girl,established,herself,The wife that the girl liked established herself . <eos>,The wife that the girl liked established herself .,the wife that the girl liked established ***mask*** .,0.00023183370285753796
278,47,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,established,herself,The girls that the wife liked established herself . <eos>,The girls that the wife liked established herself .,the girls that the wife liked established ***mask*** .,0.00019200791136134206
279,47,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,established,herself,The wives that the girl liked established herself . <eos>,The wives that the girl liked established herself .,the wives that the girl liked established ***mask*** .,0.00042769147416857496
280,47,simple,local,c-command,1,a,rc_subj,number,girl,wives,established,herself,The girl that the wives liked established herself . <eos>,The girl that the wives liked established herself .,the girl that the wives liked established ***mask*** .,0.0018691908490712625
281,47,simple,local,c-command,1,b,rc_subj,number,wife,girls,established,herself,The wife that the girls liked established herself . <eos>,The wife that the girls liked established herself .,the wife that the girls liked established ***mask*** .,0.0017684491800845684
282,48,simple,local,c-command,1,a,none,none,girl,wife,devoted,herself,The girl that the wife liked devoted herself . <eos>,The girl that the wife liked devoted herself .,the girl that the wife liked devoted ***mask*** .,0.48450533212470476
283,48,simple,local,c-command,1,b,none,none,wife,girl,devoted,herself,The wife that the girl liked devoted herself . <eos>,The wife that the girl liked devoted herself .,the wife that the girl liked devoted ***mask*** .,0.49142871229244023
284,48,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,devoted,herself,The girls that the wife liked devoted herself . <eos>,The girls that the wife liked devoted herself .,the girls that the wife liked devoted ***mask*** .,0.3144174276140092
285,48,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,devoted,herself,The wives that the girl liked devoted herself . <eos>,The wives that the girl liked devoted herself .,the wives that the girl liked devoted ***mask*** .,0.3448409273331659
286,48,simple,local,c-command,1,a,rc_subj,number,girl,wives,devoted,herself,The girl that the wives liked devoted herself . <eos>,The girl that the wives liked devoted herself .,the girl that the wives liked devoted ***mask*** .,1.038124567109317
287,48,simple,local,c-command,1,b,rc_subj,number,wife,girls,devoted,herself,The wife that the girls liked devoted herself . <eos>,The wife that the girls liked devoted herself .,the wife that the girls liked devoted ***mask*** .,0.6638807025782071
288,49,simple,local,c-command,1,a,none,none,girl,wife,considered,herself,The girl that the wife liked considered herself . <eos>,The girl that the wife liked considered herself .,the girl that the wife liked considered ***mask*** .,0.004067542469676555
289,49,simple,local,c-command,1,b,none,none,wife,girl,considered,herself,The wife that the girl liked considered herself . <eos>,The wife that the girl liked considered herself .,the wife that the girl liked considered ***mask*** .,0.004782397475140294
290,49,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,considered,herself,The girls that the wife liked considered herself . <eos>,The girls that the wife liked considered herself .,the girls that the wife liked considered ***mask*** .,0.004147676043893346
291,49,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,considered,herself,The wives that the girl liked considered herself . <eos>,The wives that the girl liked considered herself .,the wives that the girl liked considered ***mask*** .,0.009985910097715963
292,49,simple,local,c-command,1,a,rc_subj,number,girl,wives,considered,herself,The girl that the wives liked considered herself . <eos>,The girl that the wives liked considered herself .,the girl that the wives liked considered ***mask*** .,0.004453245103842942
293,49,simple,local,c-command,1,b,rc_subj,number,wife,girls,considered,herself,The wife that the girls liked considered herself . <eos>,The wife that the girls liked considered herself .,the wife that the girls liked considered ***mask*** .,0.004912922686406394
294,50,simple,local,c-command,1,a,none,none,girl,wife,identified,herself,The girl that the wife liked identified herself . <eos>,The girl that the wife liked identified herself .,the girl that the wife liked identified ***mask*** .,0.00022160192522623738
295,50,simple,local,c-command,1,b,none,none,wife,girl,identified,herself,The wife that the girl liked identified herself . <eos>,The wife that the girl liked identified herself .,the wife that the girl liked identified ***mask*** .,0.0002492428512570535
296,50,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,identified,herself,The girls that the wife liked identified herself . <eos>,The girls that the wife liked identified herself .,the girls that the wife liked identified ***mask*** .,0.000857656408901142
297,50,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,identified,herself,The wives that the girl liked identified herself . <eos>,The wives that the girl liked identified herself .,the wives that the girl liked identified ***mask*** .,0.00039550608224819345
298,50,simple,local,c-command,1,a,rc_subj,number,girl,wives,identified,herself,The girl that the wives liked identified herself . <eos>,The girl that the wives liked identified herself .,the girl that the wives liked identified ***mask*** .,0.0005271697933331486
299,50,simple,local,c-command,1,b,rc_subj,number,wife,girls,identified,herself,The wife that the girls liked identified herself . <eos>,The wife that the girls liked identified herself .,the wife that the girls liked identified ***mask*** .,0.0006602153844806342
300,51,simple,local,c-command,1,a,none,none,girl,wife,made,herself,The girl that the wife liked made herself . <eos>,The girl that the wife liked made herself .,the girl that the wife liked made ***mask*** .,0.11437806344162989
301,51,simple,local,c-command,1,b,none,none,wife,girl,made,herself,The wife that the girl liked made herself . <eos>,The wife that the girl liked made herself .,the wife that the girl liked made ***mask*** .,0.14905771340946947
302,51,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,made,herself,The girls that the wife liked made herself . <eos>,The girls that the wife liked made herself .,the girls that the wife liked made ***mask*** .,0.1304213625492481
303,51,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,made,herself,The wives that the girl liked made herself . <eos>,The wives that the girl liked made herself .,the wives that the girl liked made ***mask*** .,0.46064452100087855
304,51,simple,local,c-command,1,a,rc_subj,number,girl,wives,made,herself,The girl that the wives liked made herself . <eos>,The girl that the wives liked made herself .,the girl that the wives liked made ***mask*** .,0.1960022374692257
305,51,simple,local,c-command,1,b,rc_subj,number,wife,girls,made,herself,The wife that the girls liked made herself . <eos>,The wife that the girls liked made herself .,the wife that the girls liked made ***mask*** .,0.2950387632820535
306,52,simple,local,c-command,1,a,none,none,girl,wife,found,herself,The girl that the wife liked found herself . <eos>,The girl that the wife liked found herself .,the girl that the wife liked found ***mask*** .,0.0028914611008545813
307,52,simple,local,c-command,1,b,none,none,wife,girl,found,herself,The wife that the girl liked found herself . <eos>,The wife that the girl liked found herself .,the wife that the girl liked found ***mask*** .,0.0025224562060602576
308,52,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,found,herself,The girls that the wife liked found herself . <eos>,The girls that the wife liked found herself .,the girls that the wife liked found ***mask*** .,0.012056358346330807
309,52,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,found,herself,The wives that the girl liked found herself . <eos>,The wives that the girl liked found herself .,the wives that the girl liked found ***mask*** .,0.005526073918767275
310,52,simple,local,c-command,1,a,rc_subj,number,girl,wives,found,herself,The girl that the wives liked found herself . <eos>,The girl that the wives liked found herself .,the girl that the wives liked found ***mask*** .,0.003020407360766994
311,52,simple,local,c-command,1,b,rc_subj,number,wife,girls,found,herself,The wife that the girls liked found herself . <eos>,The wife that the girls liked found herself .,the wife that the girls liked found ***mask*** .,0.003198210814035579
312,53,simple,local,c-command,1,a,none,none,girl,wife,distinguished,herself,The girl that the wife liked distinguished herself . <eos>,The girl that the wife liked distinguished herself .,the girl that the wife liked distinguished ***mask*** .,0.00034252534185462034
313,53,simple,local,c-command,1,b,none,none,wife,girl,distinguished,herself,The wife that the girl liked distinguished herself . <eos>,The wife that the girl liked distinguished herself .,the wife that the girl liked distinguished ***mask*** .,0.003362044351109149
314,53,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,distinguished,herself,The girls that the wife liked distinguished herself . <eos>,The girls that the wife liked distinguished herself .,the girls that the wife liked distinguished ***mask*** .,0.002097732011905275
315,53,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,distinguished,herself,The wives that the girl liked distinguished herself . <eos>,The wives that the girl liked distinguished herself .,the wives that the girl liked distinguished ***mask*** .,0.000747650392340337
316,53,simple,local,c-command,1,a,rc_subj,number,girl,wives,distinguished,herself,The girl that the wives liked distinguished herself . <eos>,The girl that the wives liked distinguished herself .,the girl that the wives liked distinguished ***mask*** .,0.0020197068405065676
317,53,simple,local,c-command,1,b,rc_subj,number,wife,girls,distinguished,herself,The wife that the girls liked distinguished herself . <eos>,The wife that the girls liked distinguished herself .,the wife that the girls liked distinguished ***mask*** .,0.02119817387709672
318,54,simple,local,c-command,1,a,none,none,girl,wife,taught,herself,The girl that the wife liked taught herself . <eos>,The girl that the wife liked taught herself .,the girl that the wife liked taught ***mask*** .,0.045902709202801456
319,54,simple,local,c-command,1,b,none,none,wife,girl,taught,herself,The wife that the girl liked taught herself . <eos>,The wife that the girl liked taught herself .,the wife that the girl liked taught ***mask*** .,0.04728110850203008
320,54,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,taught,herself,The girls that the wife liked taught herself . <eos>,The girls that the wife liked taught herself .,the girls that the wife liked taught ***mask*** .,0.027091177998412656
321,54,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,taught,herself,The wives that the girl liked taught herself . <eos>,The wives that the girl liked taught herself .,the wives that the girl liked taught ***mask*** .,0.0322744362236156
322,54,simple,local,c-command,1,a,rc_subj,number,girl,wives,taught,herself,The girl that the wives liked taught herself . <eos>,The girl that the wives liked taught herself .,the girl that the wives liked taught ***mask*** .,0.05376069548324855
323,54,simple,local,c-command,1,b,rc_subj,number,wife,girls,taught,herself,The wife that the girls liked taught herself . <eos>,The wife that the girls liked taught herself .,the wife that the girls liked taught ***mask*** .,0.0426010176207519
324,55,simple,local,c-command,1,a,none,none,girl,wife,killed,herself,The girl that the wife liked killed herself . <eos>,The girl that the wife liked killed herself .,the girl that the wife liked killed ***mask*** .,0.0008560201545853509
325,55,simple,local,c-command,1,b,none,none,wife,girl,killed,herself,The wife that the girl liked killed herself . <eos>,The wife that the girl liked killed herself .,the wife that the girl liked killed ***mask*** .,0.000758359635816264
326,55,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,killed,herself,The girls that the wife liked killed herself . <eos>,The girls that the wife liked killed herself .,the girls that the wife liked killed ***mask*** .,0.004023297620030064
327,55,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,killed,herself,The wives that the girl liked killed herself . <eos>,The wives that the girl liked killed herself .,the wives that the girl liked killed ***mask*** .,0.012403338145419794
328,55,simple,local,c-command,1,a,rc_subj,number,girl,wives,killed,herself,The girl that the wives liked killed herself . <eos>,The girl that the wives liked killed herself .,the girl that the wives liked killed ***mask*** .,0.00101862574585416
329,55,simple,local,c-command,1,b,rc_subj,number,wife,girls,killed,herself,The wife that the girls liked killed herself . <eos>,The wife that the girls liked killed herself .,the wife that the girls liked killed ***mask*** .,0.0009672724152564396
330,56,simple,local,c-command,1,a,none,none,girl,wife,called,herself,The girl that the wife liked called herself . <eos>,The girl that the wife liked called herself .,the girl that the wife liked called ***mask*** .,0.027335079818175807
331,56,simple,local,c-command,1,b,none,none,wife,girl,called,herself,The wife that the girl liked called herself . <eos>,The wife that the girl liked called herself .,the wife that the girl liked called ***mask*** .,0.023486110000418774
332,56,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,called,herself,The girls that the wife liked called herself . <eos>,The girls that the wife liked called herself .,the girls that the wife liked called ***mask*** .,0.0038229994182334185
333,56,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,called,herself,The wives that the girl liked called herself . <eos>,The wives that the girl liked called herself .,the wives that the girl liked called ***mask*** .,0.004517166977509848
334,56,simple,local,c-command,1,a,rc_subj,number,girl,wives,called,herself,The girl that the wives liked called herself . <eos>,The girl that the wives liked called herself .,the girl that the wives liked called ***mask*** .,0.022931632677093326
335,56,simple,local,c-command,1,b,rc_subj,number,wife,girls,called,herself,The wife that the girls liked called herself . <eos>,The wife that the girls liked called herself .,the wife that the girls liked called ***mask*** .,0.03361386410025218
336,57,simple,local,c-command,1,a,none,none,girl,wife,dedicated,herself,The girl that the wife liked dedicated herself . <eos>,The girl that the wife liked dedicated herself .,the girl that the wife liked dedicated ***mask*** .,0.042177885923465136
337,57,simple,local,c-command,1,b,none,none,wife,girl,dedicated,herself,The wife that the girl liked dedicated herself . <eos>,The wife that the girl liked dedicated herself .,the wife that the girl liked dedicated ***mask*** .,0.129149468420049
338,57,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,dedicated,herself,The girls that the wife liked dedicated herself . <eos>,The girls that the wife liked dedicated herself .,the girls that the wife liked dedicated ***mask*** .,0.06277698172007333
339,57,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,dedicated,herself,The wives that the girl liked dedicated herself . <eos>,The wives that the girl liked dedicated herself .,the wives that the girl liked dedicated ***mask*** .,0.06330136804028877
340,57,simple,local,c-command,1,a,rc_subj,number,girl,wives,dedicated,herself,The girl that the wives liked dedicated herself . <eos>,The girl that the wives liked dedicated herself .,the girl that the wives liked dedicated ***mask*** .,0.09349377312467905
341,57,simple,local,c-command,1,b,rc_subj,number,wife,girls,dedicated,herself,The wife that the girls liked dedicated herself . <eos>,The wife that the girls liked dedicated herself .,the wife that the girls liked dedicated ***mask*** .,0.15809059565601874
342,58,simple,local,c-command,1,a,none,none,girl,wife,declared,herself,The girl that the wife liked declared herself . <eos>,The girl that the wife liked declared herself .,the girl that the wife liked declared ***mask*** .,0.0002900622282348729
343,58,simple,local,c-command,1,b,none,none,wife,girl,declared,herself,The wife that the girl liked declared herself . <eos>,The wife that the girl liked declared herself .,the wife that the girl liked declared ***mask*** .,0.00036301529437435563
344,58,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,declared,herself,The girls that the wife liked declared herself . <eos>,The girls that the wife liked declared herself .,the girls that the wife liked declared ***mask*** .,0.0016363882851854862
345,58,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,declared,herself,The wives that the girl liked declared herself . <eos>,The wives that the girl liked declared herself .,the wives that the girl liked declared ***mask*** .,0.002648101997040337
346,58,simple,local,c-command,1,a,rc_subj,number,girl,wives,declared,herself,The girl that the wives liked declared herself . <eos>,The girl that the wives liked declared herself .,the girl that the wives liked declared ***mask*** .,0.0004780287120582618
347,58,simple,local,c-command,1,b,rc_subj,number,wife,girls,declared,herself,The wife that the girls liked declared herself . <eos>,The wife that the girls liked declared herself .,the wife that the girls liked declared ***mask*** .,0.0004144216481128851
348,59,simple,local,c-command,1,a,none,none,girl,wife,proved,herself,The girl that the wife liked proved herself . <eos>,The girl that the wife liked proved herself .,the girl that the wife liked proved ***mask*** .,0.0036593968877879908
349,59,simple,local,c-command,1,b,none,none,wife,girl,proved,herself,The wife that the girl liked proved herself . <eos>,The wife that the girl liked proved herself .,the wife that the girl liked proved ***mask*** .,0.009044381128852535
350,59,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,proved,herself,The girls that the wife liked proved herself . <eos>,The girls that the wife liked proved herself .,the girls that the wife liked proved ***mask*** .,0.005034893716533508
351,59,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,proved,herself,The wives that the girl liked proved herself . <eos>,The wives that the girl liked proved herself .,the wives that the girl liked proved ***mask*** .,0.008657253615977968
352,59,simple,local,c-command,1,a,rc_subj,number,girl,wives,proved,herself,The girl that the wives liked proved herself . <eos>,The girl that the wives liked proved herself .,the girl that the wives liked proved ***mask*** .,0.005646444706142407
353,59,simple,local,c-command,1,b,rc_subj,number,wife,girls,proved,herself,The wife that the girls liked proved herself . <eos>,The wife that the girls liked proved herself .,the wife that the girls liked proved ***mask*** .,0.012384760372286967
354,60,simple,local,c-command,1,a,none,none,girl,wife,shot,herself,The girl that the wife liked shot herself . <eos>,The girl that the wife liked shot herself .,the girl that the wife liked shot ***mask*** .,0.0015361562886762924
355,60,simple,local,c-command,1,b,none,none,wife,girl,shot,herself,The wife that the girl liked shot herself . <eos>,The wife that the girl liked shot herself .,the wife that the girl liked shot ***mask*** .,0.0015415180503518737
356,60,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,shot,herself,The girls that the wife liked shot herself . <eos>,The girls that the wife liked shot herself .,the girls that the wife liked shot ***mask*** .,0.006966916876886952
357,60,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,shot,herself,The wives that the girl liked shot herself . <eos>,The wives that the girl liked shot herself .,the wives that the girl liked shot ***mask*** .,0.01341566504176346
358,60,simple,local,c-command,1,a,rc_subj,number,girl,wives,shot,herself,The girl that the wives liked shot herself . <eos>,The girl that the wives liked shot herself .,the girl that the wives liked shot ***mask*** .,0.0030322858163598356
359,60,simple,local,c-command,1,b,rc_subj,number,wife,girls,shot,herself,The wife that the girls liked shot herself . <eos>,The wife that the girls liked shot herself .,the wife that the girls liked shot ***mask*** .,0.002688199288285294
360,61,simple,local,c-command,1,a,none,none,girl,wife,saw,herself,The girl that the wife liked saw herself . <eos>,The girl that the wife liked saw herself .,the girl that the wife liked saw ***mask*** .,0.02943597239123439
361,61,simple,local,c-command,1,b,none,none,wife,girl,saw,herself,The wife that the girl liked saw herself . <eos>,The wife that the girl liked saw herself .,the wife that the girl liked saw ***mask*** .,0.03852153920733993
362,61,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,saw,herself,The girls that the wife liked saw herself . <eos>,The girls that the wife liked saw herself .,the girls that the wife liked saw ***mask*** .,0.10590066119763253
363,61,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,saw,herself,The wives that the girl liked saw herself . <eos>,The wives that the girl liked saw herself .,the wives that the girl liked saw ***mask*** .,0.09501541240042632
364,61,simple,local,c-command,1,a,rc_subj,number,girl,wives,saw,herself,The girl that the wives liked saw herself . <eos>,The girl that the wives liked saw herself .,the girl that the wives liked saw ***mask*** .,0.023545503145666412
365,61,simple,local,c-command,1,b,rc_subj,number,wife,girls,saw,herself,The wife that the girls liked saw herself . <eos>,The wife that the girls liked saw herself .,the wife that the girls liked saw ***mask*** .,0.023697698054750572
366,62,simple,local,c-command,1,a,none,none,girl,wife,established,herself,The girl that the wife liked established herself . <eos>,The girl that the wife liked established herself .,the girl that the wife liked established ***mask*** .,5.442496687553152e-05
367,62,simple,local,c-command,1,b,none,none,wife,girl,established,herself,The wife that the girl liked established herself . <eos>,The wife that the girl liked established herself .,the wife that the girl liked established ***mask*** .,0.00023183370285753796
368,62,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,established,herself,The girls that the wife liked established herself . <eos>,The girls that the wife liked established herself .,the girls that the wife liked established ***mask*** .,0.00019200791136134206
369,62,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,established,herself,The wives that the girl liked established herself . <eos>,The wives that the girl liked established herself .,the wives that the girl liked established ***mask*** .,0.00042769147416857496
370,62,simple,local,c-command,1,a,rc_subj,number,girl,wives,established,herself,The girl that the wives liked established herself . <eos>,The girl that the wives liked established herself .,the girl that the wives liked established ***mask*** .,0.0018691908490712625
371,62,simple,local,c-command,1,b,rc_subj,number,wife,girls,established,herself,The wife that the girls liked established herself . <eos>,The wife that the girls liked established herself .,the wife that the girls liked established ***mask*** .,0.0017684491800845684
372,63,simple,local,c-command,1,a,none,none,girl,wife,devoted,herself,The girl that the wife liked devoted herself . <eos>,The girl that the wife liked devoted herself .,the girl that the wife liked devoted ***mask*** .,0.48450533212470476
373,63,simple,local,c-command,1,b,none,none,wife,girl,devoted,herself,The wife that the girl liked devoted herself . <eos>,The wife that the girl liked devoted herself .,the wife that the girl liked devoted ***mask*** .,0.49142871229244023
374,63,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,devoted,herself,The girls that the wife liked devoted herself . <eos>,The girls that the wife liked devoted herself .,the girls that the wife liked devoted ***mask*** .,0.3144174276140092
375,63,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,devoted,herself,The wives that the girl liked devoted herself . <eos>,The wives that the girl liked devoted herself .,the wives that the girl liked devoted ***mask*** .,0.3448409273331659
376,63,simple,local,c-command,1,a,rc_subj,number,girl,wives,devoted,herself,The girl that the wives liked devoted herself . <eos>,The girl that the wives liked devoted herself .,the girl that the wives liked devoted ***mask*** .,1.038124567109317
377,63,simple,local,c-command,1,b,rc_subj,number,wife,girls,devoted,herself,The wife that the girls liked devoted herself . <eos>,The wife that the girls liked devoted herself .,the wife that the girls liked devoted ***mask*** .,0.6638807025782071
378,64,simple,local,c-command,1,a,none,none,girl,wife,considered,herself,The girl that the wife liked considered herself . <eos>,The girl that the wife liked considered herself .,the girl that the wife liked considered ***mask*** .,0.004067542469676555
379,64,simple,local,c-command,1,b,none,none,wife,girl,considered,herself,The wife that the girl liked considered herself . <eos>,The wife that the girl liked considered herself .,the wife that the girl liked considered ***mask*** .,0.004782397475140294
380,64,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,considered,herself,The girls that the wife liked considered herself . <eos>,The girls that the wife liked considered herself .,the girls that the wife liked considered ***mask*** .,0.004147676043893346
381,64,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,considered,herself,The wives that the girl liked considered herself . <eos>,The wives that the girl liked considered herself .,the wives that the girl liked considered ***mask*** .,0.009985910097715963
382,64,simple,local,c-command,1,a,rc_subj,number,girl,wives,considered,herself,The girl that the wives liked considered herself . <eos>,The girl that the wives liked considered herself .,the girl that the wives liked considered ***mask*** .,0.004453245103842942
383,64,simple,local,c-command,1,b,rc_subj,number,wife,girls,considered,herself,The wife that the girls liked considered herself . <eos>,The wife that the girls liked considered herself .,the wife that the girls liked considered ***mask*** .,0.004912922686406394
384,65,simple,local,c-command,1,a,none,none,girl,wife,identified,herself,The girl that the wife liked identified herself . <eos>,The girl that the wife liked identified herself .,the girl that the wife liked identified ***mask*** .,0.00022160192522623738
385,65,simple,local,c-command,1,b,none,none,wife,girl,identified,herself,The wife that the girl liked identified herself . <eos>,The wife that the girl liked identified herself .,the wife that the girl liked identified ***mask*** .,0.0002492428512570535
386,65,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,identified,herself,The girls that the wife liked identified herself . <eos>,The girls that the wife liked identified herself .,the girls that the wife liked identified ***mask*** .,0.000857656408901142
387,65,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,identified,herself,The wives that the girl liked identified herself . <eos>,The wives that the girl liked identified herself .,the wives that the girl liked identified ***mask*** .,0.00039550608224819345
388,65,simple,local,c-command,1,a,rc_subj,number,girl,wives,identified,herself,The girl that the wives liked identified herself . <eos>,The girl that the wives liked identified herself .,the girl that the wives liked identified ***mask*** .,0.0005271697933331486
389,65,simple,local,c-command,1,b,rc_subj,number,wife,girls,identified,herself,The wife that the girls liked identified herself . <eos>,The wife that the girls liked identified herself .,the wife that the girls liked identified ***mask*** .,0.0006602153844806342
390,66,simple,local,c-command,1,a,none,none,girl,wife,made,herself,The girl that the wife liked made herself . <eos>,The girl that the wife liked made herself .,the girl that the wife liked made ***mask*** .,0.11437806344162989
391,66,simple,local,c-command,1,b,none,none,wife,girl,made,herself,The wife that the girl liked made herself . <eos>,The wife that the girl liked made herself .,the wife that the girl liked made ***mask*** .,0.14905771340946947
392,66,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,made,herself,The girls that the wife liked made herself . <eos>,The girls that the wife liked made herself .,the girls that the wife liked made ***mask*** .,0.1304213625492481
393,66,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,made,herself,The wives that the girl liked made herself . <eos>,The wives that the girl liked made herself .,the wives that the girl liked made ***mask*** .,0.46064452100087855
394,66,simple,local,c-command,1,a,rc_subj,number,girl,wives,made,herself,The girl that the wives liked made herself . <eos>,The girl that the wives liked made herself .,the girl that the wives liked made ***mask*** .,0.1960022374692257
395,66,simple,local,c-command,1,b,rc_subj,number,wife,girls,made,herself,The wife that the girls liked made herself . <eos>,The wife that the girls liked made herself .,the wife that the girls liked made ***mask*** .,0.2950387632820535
396,67,simple,local,c-command,1,a,none,none,girl,wife,found,herself,The girl that the wife liked found herself . <eos>,The girl that the wife liked found herself .,the girl that the wife liked found ***mask*** .,0.0028914611008545813
397,67,simple,local,c-command,1,b,none,none,wife,girl,found,herself,The wife that the girl liked found herself . <eos>,The wife that the girl liked found herself .,the wife that the girl liked found ***mask*** .,0.0025224562060602576
398,67,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,found,herself,The girls that the wife liked found herself . <eos>,The girls that the wife liked found herself .,the girls that the wife liked found ***mask*** .,0.012056358346330807
399,67,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,found,herself,The wives that the girl liked found herself . <eos>,The wives that the girl liked found herself .,the wives that the girl liked found ***mask*** .,0.005526073918767275
400,67,simple,local,c-command,1,a,rc_subj,number,girl,wives,found,herself,The girl that the wives liked found herself . <eos>,The girl that the wives liked found herself .,the girl that the wives liked found ***mask*** .,0.003020407360766994
401,67,simple,local,c-command,1,b,rc_subj,number,wife,girls,found,herself,The wife that the girls liked found herself . <eos>,The wife that the girls liked found herself .,the wife that the girls liked found ***mask*** .,0.003198210814035579
402,68,simple,local,c-command,1,a,none,none,girl,wife,distinguished,herself,The girl that the wife liked distinguished herself . <eos>,The girl that the wife liked distinguished herself .,the girl that the wife liked distinguished ***mask*** .,0.00034252534185462034
403,68,simple,local,c-command,1,b,none,none,wife,girl,distinguished,herself,The wife that the girl liked distinguished herself . <eos>,The wife that the girl liked distinguished herself .,the wife that the girl liked distinguished ***mask*** .,0.003362044351109149
404,68,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,distinguished,herself,The girls that the wife liked distinguished herself . <eos>,The girls that the wife liked distinguished herself .,the girls that the wife liked distinguished ***mask*** .,0.002097732011905275
405,68,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,distinguished,herself,The wives that the girl liked distinguished herself . <eos>,The wives that the girl liked distinguished herself .,the wives that the girl liked distinguished ***mask*** .,0.000747650392340337
406,68,simple,local,c-command,1,a,rc_subj,number,girl,wives,distinguished,herself,The girl that the wives liked distinguished herself . <eos>,The girl that the wives liked distinguished herself .,the girl that the wives liked distinguished ***mask*** .,0.0020197068405065676
407,68,simple,local,c-command,1,b,rc_subj,number,wife,girls,distinguished,herself,The wife that the girls liked distinguished herself . <eos>,The wife that the girls liked distinguished herself .,the wife that the girls liked distinguished ***mask*** .,0.02119817387709672
408,69,simple,local,c-command,1,a,none,none,girl,wife,taught,herself,The girl that the wife liked taught herself . <eos>,The girl that the wife liked taught herself .,the girl that the wife liked taught ***mask*** .,0.045902709202801456
409,69,simple,local,c-command,1,b,none,none,wife,girl,taught,herself,The wife that the girl liked taught herself . <eos>,The wife that the girl liked taught herself .,the wife that the girl liked taught ***mask*** .,0.04728110850203008
410,69,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,taught,herself,The girls that the wife liked taught herself . <eos>,The girls that the wife liked taught herself .,the girls that the wife liked taught ***mask*** .,0.027091177998412656
411,69,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,taught,herself,The wives that the girl liked taught herself . <eos>,The wives that the girl liked taught herself .,the wives that the girl liked taught ***mask*** .,0.0322744362236156
412,69,simple,local,c-command,1,a,rc_subj,number,girl,wives,taught,herself,The girl that the wives liked taught herself . <eos>,The girl that the wives liked taught herself .,the girl that the wives liked taught ***mask*** .,0.05376069548324855
413,69,simple,local,c-command,1,b,rc_subj,number,wife,girls,taught,herself,The wife that the girls liked taught herself . <eos>,The wife that the girls liked taught herself .,the wife that the girls liked taught ***mask*** .,0.0426010176207519
414,70,simple,local,c-command,1,a,none,none,girl,wife,killed,herself,The girl that the wife liked killed herself . <eos>,The girl that the wife liked killed herself .,the girl that the wife liked killed ***mask*** .,0.0008560201545853509
