item,rc_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
69,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had introduced,himself,The maid who taught the masan had introduced himself . <eos>,The maid who taught the masan had introduced himself .
69,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had introduced,himself,The maid who taught the taxi driver had introduced himself . <eos>,The maid who taught the taxi driver had introduced himself .
69,taught,embed,local,1,a,rc_subj,gender,masan,maid,had introduced,himself,The masan who taught the maid had introduced himself . <eos>,The masan who taught the maid had introduced himself .
69,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,had introduced,himself,The taxi driver who taught the maid had introduced himself . <eos>,The taxi driver who taught the maid had introduced himself .
70,taught,embed,local,1,a,none,none,masan,taxi driver,had enjoyed,himself,The masan who taught the taxi driver had enjoyed himself . <eos>,The masan who taught the taxi driver had enjoyed himself .
70,taught,embed,local,1,b,none,none,taxi driver,masan,had enjoyed,himself,The taxi driver who taught the masan had enjoyed himself . <eos>,The taxi driver who taught the masan had enjoyed himself .
70,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had enjoyed,himself,The maid who taught the masan had enjoyed himself . <eos>,The maid who taught the masan had enjoyed himself .
70,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had enjoyed,himself,The maid who taught the taxi driver had enjoyed himself . <eos>,The maid who taught the taxi driver had enjoyed himself .
70,taught,embed,local,1,a,rc_subj,gender,masan,maid,had enjoyed,himself,The masan who taught the maid had enjoyed himself . <eos>,The masan who taught the maid had enjoyed himself .
70,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,had enjoyed,himself,The taxi driver who taught the maid had enjoyed himself . <eos>,The taxi driver who taught the maid had enjoyed himself .
71,taught,embed,local,1,a,none,none,masan,taxi driver,had prepared,himself,The masan who taught the taxi driver had prepared himself . <eos>,The masan who taught the taxi driver had prepared himself .
71,taught,embed,local,1,b,none,none,taxi driver,masan,had prepared,himself,The taxi driver who taught the masan had prepared himself . <eos>,The taxi driver who taught the masan had prepared himself .
71,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had prepared,himself,The maid who taught the masan had prepared himself . <eos>,The maid who taught the masan had prepared himself .
71,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had prepared,himself,The maid who taught the taxi driver had prepared himself . <eos>,The maid who taught the taxi driver had prepared himself .
71,taught,embed,local,1,a,rc_subj,gender,masan,maid,had prepared,himself,The masan who taught the maid had prepared himself . <eos>,The masan who taught the maid had prepared himself .
71,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,had prepared,himself,The taxi driver who taught the maid had prepared himself . <eos>,The taxi driver who taught the maid had prepared himself .
72,taught,embed,local,1,a,none,none,masan,taxi driver,had shouted,himself,The masan who taught the taxi driver had shouted himself . <eos>,The masan who taught the taxi driver had shouted himself .
72,taught,embed,local,1,b,none,none,taxi driver,masan,had shouted,himself,The taxi driver who taught the masan had shouted himself . <eos>,The taxi driver who taught the masan had shouted himself .
72,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had shouted,himself,The maid who taught the masan had shouted himself . <eos>,The maid who taught the masan had shouted himself .
72,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had shouted,himself,The maid who taught the taxi driver had shouted himself . <eos>,The maid who taught the taxi driver had shouted himself .
72,taught,embed,local,1,a,rc_subj,gender,masan,maid,had shouted,himself,The masan who taught the maid had shouted himself . <eos>,The masan who taught the maid had shouted himself .
72,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,had shouted,himself,The taxi driver who taught the maid had shouted himself . <eos>,The taxi driver who taught the maid had shouted himself .
73,taught,embed,local,1,a,none,none,masan,taxi driver,had washed,himself,The masan who taught the taxi driver had washed himself . <eos>,The masan who taught the taxi driver had washed himself .
73,taught,embed,local,1,b,none,none,taxi driver,masan,had washed,himself,The taxi driver who taught the masan had washed himself . <eos>,The taxi driver who taught the masan had washed himself .
73,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had washed,himself,The maid who taught the masan had washed himself . <eos>,The maid who taught the masan had washed himself .
73,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had washed,himself,The maid who taught the taxi driver had washed himself . <eos>,The maid who taught the taxi driver had washed himself .
73,taught,embed,local,1,a,rc_subj,gender,masan,maid,had washed,himself,The masan who taught the maid had washed himself . <eos>,The masan who taught the maid had washed himself .
73,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,had washed,himself,The taxi driver who taught the maid had washed himself . <eos>,The taxi driver who taught the maid had washed himself .
74,taught,embed,local,1,a,none,none,masan,taxi driver,had asserted,himself,The masan who taught the taxi driver had asserted himself . <eos>,The masan who taught the taxi driver had asserted himself .
74,taught,embed,local,1,b,none,none,taxi driver,masan,had asserted,himself,The taxi driver who taught the masan had asserted himself . <eos>,The taxi driver who taught the masan had asserted himself .
74,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,had asserted,himself,The maid who taught the masan had asserted himself . <eos>,The maid who taught the masan had asserted himself .
74,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,had asserted,himself,The maid who taught the taxi driver had asserted himself . <eos>,The maid who taught the taxi driver had asserted himself .
74,taught,embed,local,1,a,rc_subj,gender,masan,maid,had asserted,himself,The masan who taught the maid had asserted himself . <eos>,The masan who taught the maid had asserted himself .
74,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,had asserted,himself,The taxi driver who taught the maid had asserted himself . <eos>,The taxi driver who taught the maid had asserted himself .
75,taught,embed,local,1,a,none,none,masan,taxi driver,kicked,himself,The masan who taught the taxi driver kicked himself . <eos>,The masan who taught the taxi driver kicked himself .
75,taught,embed,local,1,b,none,none,taxi driver,masan,kicked,himself,The taxi driver who taught the masan kicked himself . <eos>,The taxi driver who taught the masan kicked himself .
75,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,masan,kicked,himself,The maid who taught the masan kicked himself . <eos>,The maid who taught the masan kicked himself .
75,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,taxi driver,kicked,himself,The maid who taught the taxi driver kicked himself . <eos>,The maid who taught the taxi driver kicked himself .
75,taught,embed,local,1,a,rc_subj,gender,masan,maid,kicked,himself,The masan who taught the maid kicked himself . <eos>,The masan who taught the maid kicked himself .
75,taught,embed,local,1,b,rc_subj,gender,taxi driver,maid,kicked,himself,The taxi driver who taught the maid kicked himself . <eos>,The taxi driver who taught the maid kicked himself .
76,taught,embed,local,1,a,none,none,truck driver,electrician,had admired,himself,The truck driver who taught the electrician had admired himself . <eos>,The truck driver who taught the electrician had admired himself .
76,taught,embed,local,1,b,none,none,electrician,truck driver,had admired,himself,The electrician who taught the truck driver had admired himself . <eos>,The electrician who taught the truck driver had admired himself .
76,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had admired,himself,The maid who taught the truck driver had admired himself . <eos>,The maid who taught the truck driver had admired himself .
76,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had admired,himself,The maid who taught the electrician had admired himself . <eos>,The maid who taught the electrician had admired himself .
76,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had admired,himself,The truck driver who taught the maid had admired himself . <eos>,The truck driver who taught the maid had admired himself .
76,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had admired,himself,The electrician who taught the maid had admired himself . <eos>,The electrician who taught the maid had admired himself .
77,taught,embed,local,1,a,none,none,truck driver,electrician,had convinced,himself,The truck driver who taught the electrician had convinced himself . <eos>,The truck driver who taught the electrician had convinced himself .
77,taught,embed,local,1,b,none,none,electrician,truck driver,had convinced,himself,The electrician who taught the truck driver had convinced himself . <eos>,The electrician who taught the truck driver had convinced himself .
77,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had convinced,himself,The maid who taught the truck driver had convinced himself . <eos>,The maid who taught the truck driver had convinced himself .
77,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had convinced,himself,The maid who taught the electrician had convinced himself . <eos>,The maid who taught the electrician had convinced himself .
77,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had convinced,himself,The truck driver who taught the maid had convinced himself . <eos>,The truck driver who taught the maid had convinced himself .
77,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had convinced,himself,The electrician who taught the maid had convinced himself . <eos>,The electrician who taught the maid had convinced himself .
78,taught,embed,local,1,a,none,none,truck driver,electrician,saw,himself,The truck driver who taught the electrician saw himself . <eos>,The truck driver who taught the electrician saw himself .
78,taught,embed,local,1,b,none,none,electrician,truck driver,saw,himself,The electrician who taught the truck driver saw himself . <eos>,The electrician who taught the truck driver saw himself .
78,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,saw,himself,The maid who taught the truck driver saw himself . <eos>,The maid who taught the truck driver saw himself .
78,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,saw,himself,The maid who taught the electrician saw himself . <eos>,The maid who taught the electrician saw himself .
78,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,saw,himself,The truck driver who taught the maid saw himself . <eos>,The truck driver who taught the maid saw himself .
78,taught,embed,local,1,b,rc_subj,gender,electrician,maid,saw,himself,The electrician who taught the maid saw himself . <eos>,The electrician who taught the maid saw himself .
79,taught,embed,local,1,a,none,none,truck driver,electrician,had blamed,himself,The truck driver who taught the electrician had blamed himself . <eos>,The truck driver who taught the electrician had blamed himself .
79,taught,embed,local,1,b,none,none,electrician,truck driver,had blamed,himself,The electrician who taught the truck driver had blamed himself . <eos>,The electrician who taught the truck driver had blamed himself .
79,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had blamed,himself,The maid who taught the truck driver had blamed himself . <eos>,The maid who taught the truck driver had blamed himself .
79,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had blamed,himself,The maid who taught the electrician had blamed himself . <eos>,The maid who taught the electrician had blamed himself .
79,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had blamed,himself,The truck driver who taught the maid had blamed himself . <eos>,The truck driver who taught the maid had blamed himself .
79,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had blamed,himself,The electrician who taught the maid had blamed himself . <eos>,The electrician who taught the maid had blamed himself .
80,taught,embed,local,1,a,none,none,truck driver,electrician,had cut,himself,The truck driver who taught the electrician had cut himself . <eos>,The truck driver who taught the electrician had cut himself .
80,taught,embed,local,1,b,none,none,electrician,truck driver,had cut,himself,The electrician who taught the truck driver had cut himself . <eos>,The electrician who taught the truck driver had cut himself .
80,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had cut,himself,The maid who taught the truck driver had cut himself . <eos>,The maid who taught the truck driver had cut himself .
80,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had cut,himself,The maid who taught the electrician had cut himself . <eos>,The maid who taught the electrician had cut himself .
80,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had cut,himself,The truck driver who taught the maid had cut himself . <eos>,The truck driver who taught the maid had cut himself .
80,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had cut,himself,The electrician who taught the maid had cut himself . <eos>,The electrician who taught the maid had cut himself .
81,taught,embed,local,1,a,none,none,truck driver,electrician,had amused,himself,The truck driver who taught the electrician had amused himself . <eos>,The truck driver who taught the electrician had amused himself .
81,taught,embed,local,1,b,none,none,electrician,truck driver,had amused,himself,The electrician who taught the truck driver had amused himself . <eos>,The electrician who taught the truck driver had amused himself .
81,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had amused,himself,The maid who taught the truck driver had amused himself . <eos>,The maid who taught the truck driver had amused himself .
81,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had amused,himself,The maid who taught the electrician had amused himself . <eos>,The maid who taught the electrician had amused himself .
81,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had amused,himself,The truck driver who taught the maid had amused himself . <eos>,The truck driver who taught the maid had amused himself .
81,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had amused,himself,The electrician who taught the maid had amused himself . <eos>,The electrician who taught the maid had amused himself .
82,taught,embed,local,1,a,none,none,truck driver,electrician,had hurt,himself,The truck driver who taught the electrician had hurt himself . <eos>,The truck driver who taught the electrician had hurt himself .
82,taught,embed,local,1,b,none,none,electrician,truck driver,had hurt,himself,The electrician who taught the truck driver had hurt himself . <eos>,The electrician who taught the truck driver had hurt himself .
82,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had hurt,himself,The maid who taught the truck driver had hurt himself . <eos>,The maid who taught the truck driver had hurt himself .
82,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had hurt,himself,The maid who taught the electrician had hurt himself . <eos>,The maid who taught the electrician had hurt himself .
82,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had hurt,himself,The truck driver who taught the maid had hurt himself . <eos>,The truck driver who taught the maid had hurt himself .
82,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had hurt,himself,The electrician who taught the maid had hurt himself . <eos>,The electrician who taught the maid had hurt himself .
83,taught,embed,local,1,a,none,none,truck driver,electrician,had taught,himself,The truck driver who taught the electrician had taught himself . <eos>,The truck driver who taught the electrician had taught himself .
83,taught,embed,local,1,b,none,none,electrician,truck driver,had taught,himself,The electrician who taught the truck driver had taught himself . <eos>,The electrician who taught the truck driver had taught himself .
83,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had taught,himself,The maid who taught the truck driver had taught himself . <eos>,The maid who taught the truck driver had taught himself .
83,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had taught,himself,The maid who taught the electrician had taught himself . <eos>,The maid who taught the electrician had taught himself .
83,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had taught,himself,The truck driver who taught the maid had taught himself . <eos>,The truck driver who taught the maid had taught himself .
83,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had taught,himself,The electrician who taught the maid had taught himself . <eos>,The electrician who taught the maid had taught himself .
84,taught,embed,local,1,a,none,none,truck driver,electrician,had introduced,himself,The truck driver who taught the electrician had introduced himself . <eos>,The truck driver who taught the electrician had introduced himself .
84,taught,embed,local,1,b,none,none,electrician,truck driver,had introduced,himself,The electrician who taught the truck driver had introduced himself . <eos>,The electrician who taught the truck driver had introduced himself .
84,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had introduced,himself,The maid who taught the truck driver had introduced himself . <eos>,The maid who taught the truck driver had introduced himself .
84,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had introduced,himself,The maid who taught the electrician had introduced himself . <eos>,The maid who taught the electrician had introduced himself .
84,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had introduced,himself,The truck driver who taught the maid had introduced himself . <eos>,The truck driver who taught the maid had introduced himself .
84,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had introduced,himself,The electrician who taught the maid had introduced himself . <eos>,The electrician who taught the maid had introduced himself .
85,taught,embed,local,1,a,none,none,truck driver,electrician,had enjoyed,himself,The truck driver who taught the electrician had enjoyed himself . <eos>,The truck driver who taught the electrician had enjoyed himself .
85,taught,embed,local,1,b,none,none,electrician,truck driver,had enjoyed,himself,The electrician who taught the truck driver had enjoyed himself . <eos>,The electrician who taught the truck driver had enjoyed himself .
85,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had enjoyed,himself,The maid who taught the truck driver had enjoyed himself . <eos>,The maid who taught the truck driver had enjoyed himself .
85,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had enjoyed,himself,The maid who taught the electrician had enjoyed himself . <eos>,The maid who taught the electrician had enjoyed himself .
85,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had enjoyed,himself,The truck driver who taught the maid had enjoyed himself . <eos>,The truck driver who taught the maid had enjoyed himself .
85,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had enjoyed,himself,The electrician who taught the maid had enjoyed himself . <eos>,The electrician who taught the maid had enjoyed himself .
86,taught,embed,local,1,a,none,none,truck driver,electrician,had prepared,himself,The truck driver who taught the electrician had prepared himself . <eos>,The truck driver who taught the electrician had prepared himself .
86,taught,embed,local,1,b,none,none,electrician,truck driver,had prepared,himself,The electrician who taught the truck driver had prepared himself . <eos>,The electrician who taught the truck driver had prepared himself .
86,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had prepared,himself,The maid who taught the truck driver had prepared himself . <eos>,The maid who taught the truck driver had prepared himself .
86,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had prepared,himself,The maid who taught the electrician had prepared himself . <eos>,The maid who taught the electrician had prepared himself .
86,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had prepared,himself,The truck driver who taught the maid had prepared himself . <eos>,The truck driver who taught the maid had prepared himself .
86,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had prepared,himself,The electrician who taught the maid had prepared himself . <eos>,The electrician who taught the maid had prepared himself .
87,taught,embed,local,1,a,none,none,truck driver,electrician,had shouted,himself,The truck driver who taught the electrician had shouted himself . <eos>,The truck driver who taught the electrician had shouted himself .
87,taught,embed,local,1,b,none,none,electrician,truck driver,had shouted,himself,The electrician who taught the truck driver had shouted himself . <eos>,The electrician who taught the truck driver had shouted himself .
87,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had shouted,himself,The maid who taught the truck driver had shouted himself . <eos>,The maid who taught the truck driver had shouted himself .
87,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had shouted,himself,The maid who taught the electrician had shouted himself . <eos>,The maid who taught the electrician had shouted himself .
87,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had shouted,himself,The truck driver who taught the maid had shouted himself . <eos>,The truck driver who taught the maid had shouted himself .
87,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had shouted,himself,The electrician who taught the maid had shouted himself . <eos>,The electrician who taught the maid had shouted himself .
88,taught,embed,local,1,a,none,none,truck driver,electrician,had washed,himself,The truck driver who taught the electrician had washed himself . <eos>,The truck driver who taught the electrician had washed himself .
88,taught,embed,local,1,b,none,none,electrician,truck driver,had washed,himself,The electrician who taught the truck driver had washed himself . <eos>,The electrician who taught the truck driver had washed himself .
88,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had washed,himself,The maid who taught the truck driver had washed himself . <eos>,The maid who taught the truck driver had washed himself .
88,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had washed,himself,The maid who taught the electrician had washed himself . <eos>,The maid who taught the electrician had washed himself .
88,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had washed,himself,The truck driver who taught the maid had washed himself . <eos>,The truck driver who taught the maid had washed himself .
88,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had washed,himself,The electrician who taught the maid had washed himself . <eos>,The electrician who taught the maid had washed himself .
89,taught,embed,local,1,a,none,none,truck driver,electrician,had asserted,himself,The truck driver who taught the electrician had asserted himself . <eos>,The truck driver who taught the electrician had asserted himself .
89,taught,embed,local,1,b,none,none,electrician,truck driver,had asserted,himself,The electrician who taught the truck driver had asserted himself . <eos>,The electrician who taught the truck driver had asserted himself .
89,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,had asserted,himself,The maid who taught the truck driver had asserted himself . <eos>,The maid who taught the truck driver had asserted himself .
89,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,had asserted,himself,The maid who taught the electrician had asserted himself . <eos>,The maid who taught the electrician had asserted himself .
89,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,had asserted,himself,The truck driver who taught the maid had asserted himself . <eos>,The truck driver who taught the maid had asserted himself .
89,taught,embed,local,1,b,rc_subj,gender,electrician,maid,had asserted,himself,The electrician who taught the maid had asserted himself . <eos>,The electrician who taught the maid had asserted himself .
90,taught,embed,local,1,a,none,none,truck driver,electrician,kicked,himself,The truck driver who taught the electrician kicked himself . <eos>,The truck driver who taught the electrician kicked himself .
90,taught,embed,local,1,b,none,none,electrician,truck driver,kicked,himself,The electrician who taught the truck driver kicked himself . <eos>,The electrician who taught the truck driver kicked himself .
90,taught,embed,nonlocal,0,a,matrix_subj,gender,maid,truck driver,kicked,himself,The maid who taught the truck driver kicked himself . <eos>,The maid who taught the truck driver kicked himself .
90,taught,embed,nonlocal,0,b,matrix_subj,gender,maid,electrician,kicked,himself,The maid who taught the electrician kicked himself . <eos>,The maid who taught the electrician kicked himself .
90,taught,embed,local,1,a,rc_subj,gender,truck driver,maid,kicked,himself,The truck driver who taught the maid kicked himself . <eos>,The truck driver who taught the maid kicked himself .
90,taught,embed,local,1,b,rc_subj,gender,electrician,maid,kicked,himself,The electrician who taught the maid kicked himself . <eos>,The electrician who taught the maid kicked himself .
1,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had admired,himself,The surgeon who lived next to the sergeant had admired himself . <eos>,The surgeon who lived next to the sergeant had admired himself .
1,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had admired,himself,The sergeant who lived next to the surgeon had admired himself . <eos>,The sergeant who lived next to the surgeon had admired himself .
1,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had admired,himself,The maid who lived next to the surgeon had admired himself . <eos>,The maid who lived next to the surgeon had admired himself .
1,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had admired,himself,The maid who lived next to the sergeant had admired himself . <eos>,The maid who lived next to the sergeant had admired himself .
1,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had admired,himself,The surgeon who lived next to the maid had admired himself . <eos>,The surgeon who lived next to the maid had admired himself .
1,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had admired,himself,The sergeant who lived next to the maid had admired himself . <eos>,The sergeant who lived next to the maid had admired himself .
2,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had convinced,himself,The surgeon who lived next to the sergeant had convinced himself . <eos>,The surgeon who lived next to the sergeant had convinced himself .
2,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had convinced,himself,The sergeant who lived next to the surgeon had convinced himself . <eos>,The sergeant who lived next to the surgeon had convinced himself .
2,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had convinced,himself,The maid who lived next to the surgeon had convinced himself . <eos>,The maid who lived next to the surgeon had convinced himself .
2,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had convinced,himself,The maid who lived next to the sergeant had convinced himself . <eos>,The maid who lived next to the sergeant had convinced himself .
2,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had convinced,himself,The surgeon who lived next to the maid had convinced himself . <eos>,The surgeon who lived next to the maid had convinced himself .
2,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had convinced,himself,The sergeant who lived next to the maid had convinced himself . <eos>,The sergeant who lived next to the maid had convinced himself .
3,lived next to,embed,local,1,a,none,none,surgeon,sergeant,saw,himself,The surgeon who lived next to the sergeant saw himself . <eos>,The surgeon who lived next to the sergeant saw himself .
3,lived next to,embed,local,1,b,none,none,sergeant,surgeon,saw,himself,The sergeant who lived next to the surgeon saw himself . <eos>,The sergeant who lived next to the surgeon saw himself .
3,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,saw,himself,The maid who lived next to the surgeon saw himself . <eos>,The maid who lived next to the surgeon saw himself .
3,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,saw,himself,The maid who lived next to the sergeant saw himself . <eos>,The maid who lived next to the sergeant saw himself .
3,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,saw,himself,The surgeon who lived next to the maid saw himself . <eos>,The surgeon who lived next to the maid saw himself .
3,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,saw,himself,The sergeant who lived next to the maid saw himself . <eos>,The sergeant who lived next to the maid saw himself .
4,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had blamed,himself,The surgeon who lived next to the sergeant had blamed himself . <eos>,The surgeon who lived next to the sergeant had blamed himself .
4,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had blamed,himself,The sergeant who lived next to the surgeon had blamed himself . <eos>,The sergeant who lived next to the surgeon had blamed himself .
4,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had blamed,himself,The maid who lived next to the surgeon had blamed himself . <eos>,The maid who lived next to the surgeon had blamed himself .
4,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had blamed,himself,The maid who lived next to the sergeant had blamed himself . <eos>,The maid who lived next to the sergeant had blamed himself .
4,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had blamed,himself,The surgeon who lived next to the maid had blamed himself . <eos>,The surgeon who lived next to the maid had blamed himself .
4,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had blamed,himself,The sergeant who lived next to the maid had blamed himself . <eos>,The sergeant who lived next to the maid had blamed himself .
5,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had cut,himself,The surgeon who lived next to the sergeant had cut himself . <eos>,The surgeon who lived next to the sergeant had cut himself .
5,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had cut,himself,The sergeant who lived next to the surgeon had cut himself . <eos>,The sergeant who lived next to the surgeon had cut himself .
5,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had cut,himself,The maid who lived next to the surgeon had cut himself . <eos>,The maid who lived next to the surgeon had cut himself .
5,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had cut,himself,The maid who lived next to the sergeant had cut himself . <eos>,The maid who lived next to the sergeant had cut himself .
5,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had cut,himself,The surgeon who lived next to the maid had cut himself . <eos>,The surgeon who lived next to the maid had cut himself .
5,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had cut,himself,The sergeant who lived next to the maid had cut himself . <eos>,The sergeant who lived next to the maid had cut himself .
6,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had amused,himself,The surgeon who lived next to the sergeant had amused himself . <eos>,The surgeon who lived next to the sergeant had amused himself .
6,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had amused,himself,The sergeant who lived next to the surgeon had amused himself . <eos>,The sergeant who lived next to the surgeon had amused himself .
6,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had amused,himself,The maid who lived next to the surgeon had amused himself . <eos>,The maid who lived next to the surgeon had amused himself .
6,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had amused,himself,The maid who lived next to the sergeant had amused himself . <eos>,The maid who lived next to the sergeant had amused himself .
6,lived next to,embed,local,1,a,rc_subj,gender,surgeon,maid,had amused,himself,The surgeon who lived next to the maid had amused himself . <eos>,The surgeon who lived next to the maid had amused himself .
6,lived next to,embed,local,1,b,rc_subj,gender,sergeant,maid,had amused,himself,The sergeant who lived next to the maid had amused himself . <eos>,The sergeant who lived next to the maid had amused himself .
7,lived next to,embed,local,1,a,none,none,surgeon,sergeant,had hurt,himself,The surgeon who lived next to the sergeant had hurt himself . <eos>,The surgeon who lived next to the sergeant had hurt himself .
7,lived next to,embed,local,1,b,none,none,sergeant,surgeon,had hurt,himself,The sergeant who lived next to the surgeon had hurt himself . <eos>,The sergeant who lived next to the surgeon had hurt himself .
7,lived next to,embed,nonlocal,0,a,matrix_subj,gender,maid,surgeon,had hurt,himself,The maid who lived next to the surgeon had hurt himself . <eos>,The maid who lived next to the surgeon had hurt himself .
7,lived next to,embed,nonlocal,0,b,matrix_subj,gender,maid,sergeant,had hurt,himself,The maid who lived next to the sergeant had hurt himself . <eos>,The maid who lived next to the sergeant had hurt himself .
