item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
32,embed,nonlocal,0,a,local_subj,number,mechanic,managers,embarrassed,himself,The mechanic said that the managers embarrassed himself . <eos>,The mechanic said that the managers embarrassed himself .
32,embed,nonlocal,0,b,local_subj,number,manager,mechanics,embarrassed,himself,The manager said that the mechanics embarrassed himself . <eos>,The manager said that the mechanics embarrassed himself .
32,embed,nonlocal,0,c,local_subj,number,banker,managers,embarrassed,himself,The banker said that the managers embarrassed himself . <eos>,The banker said that the managers embarrassed himself .
32,embed,nonlocal,0,d,local_subj,number,manager,bankers,embarrassed,himself,The manager said that the bankers embarrassed himself . <eos>,The manager said that the bankers embarrassed himself .
33,embed,local,1,a,none,none,mechanic,manager,disguised,himself,The mechanic said that the manager disguised himself . <eos>,The mechanic said that the manager disguised himself .
33,embed,local,1,b,none,none,manager,mechanic,disguised,himself,The manager said that the mechanic disguised himself . <eos>,The manager said that the mechanic disguised himself .
33,embed,local,1,c,none,none,banker,manager,disguised,himself,The banker said that the manager disguised himself . <eos>,The banker said that the manager disguised himself .
33,embed,local,1,d,none,none,manager,banker,disguised,himself,The manager said that the banker disguised himself . <eos>,The manager said that the banker disguised himself .
33,embed,local,1,a,nonlocal_subj,number,mechanics,manager,disguised,himself,The mechanics said that the manager disguised himself . <eos>,The mechanics said that the manager disguised himself .
33,embed,local,1,b,nonlocal_subj,number,managers,mechanic,disguised,himself,The managers said that the mechanic disguised himself . <eos>,The managers said that the mechanic disguised himself .
33,embed,local,1,c,nonlocal_subj,number,bankers,manager,disguised,himself,The bankers said that the manager disguised himself . <eos>,The bankers said that the manager disguised himself .
33,embed,local,1,d,nonlocal_subj,number,managers,banker,disguised,himself,The managers said that the banker disguised himself . <eos>,The managers said that the banker disguised himself .
33,embed,nonlocal,0,a,local_subj,number,mechanic,managers,disguised,himself,The mechanic said that the managers disguised himself . <eos>,The mechanic said that the managers disguised himself .
33,embed,nonlocal,0,b,local_subj,number,manager,mechanics,disguised,himself,The manager said that the mechanics disguised himself . <eos>,The manager said that the mechanics disguised himself .
33,embed,nonlocal,0,c,local_subj,number,banker,managers,disguised,himself,The banker said that the managers disguised himself . <eos>,The banker said that the managers disguised himself .
33,embed,nonlocal,0,d,local_subj,number,manager,bankers,disguised,himself,The manager said that the bankers disguised himself . <eos>,The manager said that the bankers disguised himself .
34,embed,local,1,a,none,none,mechanic,manager,hated,himself,The mechanic said that the manager hated himself . <eos>,The mechanic said that the manager hated himself .
34,embed,local,1,b,none,none,manager,mechanic,hated,himself,The manager said that the mechanic hated himself . <eos>,The manager said that the mechanic hated himself .
34,embed,local,1,c,none,none,banker,manager,hated,himself,The banker said that the manager hated himself . <eos>,The banker said that the manager hated himself .
34,embed,local,1,d,none,none,manager,banker,hated,himself,The manager said that the banker hated himself . <eos>,The manager said that the banker hated himself .
34,embed,local,1,a,nonlocal_subj,number,mechanics,manager,hated,himself,The mechanics said that the manager hated himself . <eos>,The mechanics said that the manager hated himself .
34,embed,local,1,b,nonlocal_subj,number,managers,mechanic,hated,himself,The managers said that the mechanic hated himself . <eos>,The managers said that the mechanic hated himself .
34,embed,local,1,c,nonlocal_subj,number,bankers,manager,hated,himself,The bankers said that the manager hated himself . <eos>,The bankers said that the manager hated himself .
34,embed,local,1,d,nonlocal_subj,number,managers,banker,hated,himself,The managers said that the banker hated himself . <eos>,The managers said that the banker hated himself .
34,embed,nonlocal,0,a,local_subj,number,mechanic,managers,hated,himself,The mechanic said that the managers hated himself . <eos>,The mechanic said that the managers hated himself .
34,embed,nonlocal,0,b,local_subj,number,manager,mechanics,hated,himself,The manager said that the mechanics hated himself . <eos>,The manager said that the mechanics hated himself .
34,embed,nonlocal,0,c,local_subj,number,banker,managers,hated,himself,The banker said that the managers hated himself . <eos>,The banker said that the managers hated himself .
34,embed,nonlocal,0,d,local_subj,number,manager,bankers,hated,himself,The manager said that the bankers hated himself . <eos>,The manager said that the bankers hated himself .
35,embed,local,1,a,none,none,mechanic,manager,doubted,himself,The mechanic said that the manager doubted himself . <eos>,The mechanic said that the manager doubted himself .
35,embed,local,1,b,none,none,manager,mechanic,doubted,himself,The manager said that the mechanic doubted himself . <eos>,The manager said that the mechanic doubted himself .
35,embed,local,1,c,none,none,banker,manager,doubted,himself,The banker said that the manager doubted himself . <eos>,The banker said that the manager doubted himself .
35,embed,local,1,d,none,none,manager,banker,doubted,himself,The manager said that the banker doubted himself . <eos>,The manager said that the banker doubted himself .
35,embed,local,1,a,nonlocal_subj,number,mechanics,manager,doubted,himself,The mechanics said that the manager doubted himself . <eos>,The mechanics said that the manager doubted himself .
35,embed,local,1,b,nonlocal_subj,number,managers,mechanic,doubted,himself,The managers said that the mechanic doubted himself . <eos>,The managers said that the mechanic doubted himself .
35,embed,local,1,c,nonlocal_subj,number,bankers,manager,doubted,himself,The bankers said that the manager doubted himself . <eos>,The bankers said that the manager doubted himself .
35,embed,local,1,d,nonlocal_subj,number,managers,banker,doubted,himself,The managers said that the banker doubted himself . <eos>,The managers said that the banker doubted himself .
35,embed,nonlocal,0,a,local_subj,number,mechanic,managers,doubted,himself,The mechanic said that the managers doubted himself . <eos>,The mechanic said that the managers doubted himself .
35,embed,nonlocal,0,b,local_subj,number,manager,mechanics,doubted,himself,The manager said that the mechanics doubted himself . <eos>,The manager said that the mechanics doubted himself .
35,embed,nonlocal,0,c,local_subj,number,banker,managers,doubted,himself,The banker said that the managers doubted himself . <eos>,The banker said that the managers doubted himself .
35,embed,nonlocal,0,d,local_subj,number,manager,bankers,doubted,himself,The manager said that the bankers doubted himself . <eos>,The manager said that the bankers doubted himself .
36,embed,local,1,a,none,none,mechanic,customer,hurt,himself,The mechanic said that the customer hurt himself . <eos>,The mechanic said that the customer hurt himself .
36,embed,local,1,b,none,none,customer,mechanic,hurt,himself,The customer said that the mechanic hurt himself . <eos>,The customer said that the mechanic hurt himself .
36,embed,local,1,c,none,none,banker,customer,hurt,himself,The banker said that the customer hurt himself . <eos>,The banker said that the customer hurt himself .
36,embed,local,1,d,none,none,customer,banker,hurt,himself,The customer said that the banker hurt himself . <eos>,The customer said that the banker hurt himself .
36,embed,local,1,a,nonlocal_subj,number,mechanics,customer,hurt,himself,The mechanics said that the customer hurt himself . <eos>,The mechanics said that the customer hurt himself .
36,embed,local,1,b,nonlocal_subj,number,customers,mechanic,hurt,himself,The customers said that the mechanic hurt himself . <eos>,The customers said that the mechanic hurt himself .
36,embed,local,1,c,nonlocal_subj,number,bankers,customer,hurt,himself,The bankers said that the customer hurt himself . <eos>,The bankers said that the customer hurt himself .
36,embed,local,1,d,nonlocal_subj,number,customers,banker,hurt,himself,The customers said that the banker hurt himself . <eos>,The customers said that the banker hurt himself .
36,embed,nonlocal,0,a,local_subj,number,mechanic,customers,hurt,himself,The mechanic said that the customers hurt himself . <eos>,The mechanic said that the customers hurt himself .
36,embed,nonlocal,0,b,local_subj,number,customer,mechanics,hurt,himself,The customer said that the mechanics hurt himself . <eos>,The customer said that the mechanics hurt himself .
36,embed,nonlocal,0,c,local_subj,number,banker,customers,hurt,himself,The banker said that the customers hurt himself . <eos>,The banker said that the customers hurt himself .
36,embed,nonlocal,0,d,local_subj,number,customer,bankers,hurt,himself,The customer said that the bankers hurt himself . <eos>,The customer said that the bankers hurt himself .
37,embed,local,1,a,none,none,mechanic,customer,injured,himself,The mechanic said that the customer injured himself . <eos>,The mechanic said that the customer injured himself .
37,embed,local,1,b,none,none,customer,mechanic,injured,himself,The customer said that the mechanic injured himself . <eos>,The customer said that the mechanic injured himself .
37,embed,local,1,c,none,none,banker,customer,injured,himself,The banker said that the customer injured himself . <eos>,The banker said that the customer injured himself .
37,embed,local,1,d,none,none,customer,banker,injured,himself,The customer said that the banker injured himself . <eos>,The customer said that the banker injured himself .
37,embed,local,1,a,nonlocal_subj,number,mechanics,customer,injured,himself,The mechanics said that the customer injured himself . <eos>,The mechanics said that the customer injured himself .
37,embed,local,1,b,nonlocal_subj,number,customers,mechanic,injured,himself,The customers said that the mechanic injured himself . <eos>,The customers said that the mechanic injured himself .
37,embed,local,1,c,nonlocal_subj,number,bankers,customer,injured,himself,The bankers said that the customer injured himself . <eos>,The bankers said that the customer injured himself .
37,embed,local,1,d,nonlocal_subj,number,customers,banker,injured,himself,The customers said that the banker injured himself . <eos>,The customers said that the banker injured himself .
37,embed,nonlocal,0,a,local_subj,number,mechanic,customers,injured,himself,The mechanic said that the customers injured himself . <eos>,The mechanic said that the customers injured himself .
37,embed,nonlocal,0,b,local_subj,number,customer,mechanics,injured,himself,The customer said that the mechanics injured himself . <eos>,The customer said that the mechanics injured himself .
37,embed,nonlocal,0,c,local_subj,number,banker,customers,injured,himself,The banker said that the customers injured himself . <eos>,The banker said that the customers injured himself .
37,embed,nonlocal,0,d,local_subj,number,customer,bankers,injured,himself,The customer said that the bankers injured himself . <eos>,The customer said that the bankers injured himself .
38,embed,local,1,a,none,none,mechanic,customer,congratulated,himself,The mechanic said that the customer congratulated himself . <eos>,The mechanic said that the customer congratulated himself .
38,embed,local,1,b,none,none,customer,mechanic,congratulated,himself,The customer said that the mechanic congratulated himself . <eos>,The customer said that the mechanic congratulated himself .
38,embed,local,1,c,none,none,banker,customer,congratulated,himself,The banker said that the customer congratulated himself . <eos>,The banker said that the customer congratulated himself .
38,embed,local,1,d,none,none,customer,banker,congratulated,himself,The customer said that the banker congratulated himself . <eos>,The customer said that the banker congratulated himself .
38,embed,local,1,a,nonlocal_subj,number,mechanics,customer,congratulated,himself,The mechanics said that the customer congratulated himself . <eos>,The mechanics said that the customer congratulated himself .
38,embed,local,1,b,nonlocal_subj,number,customers,mechanic,congratulated,himself,The customers said that the mechanic congratulated himself . <eos>,The customers said that the mechanic congratulated himself .
38,embed,local,1,c,nonlocal_subj,number,bankers,customer,congratulated,himself,The bankers said that the customer congratulated himself . <eos>,The bankers said that the customer congratulated himself .
38,embed,local,1,d,nonlocal_subj,number,customers,banker,congratulated,himself,The customers said that the banker congratulated himself . <eos>,The customers said that the banker congratulated himself .
38,embed,nonlocal,0,a,local_subj,number,mechanic,customers,congratulated,himself,The mechanic said that the customers congratulated himself . <eos>,The mechanic said that the customers congratulated himself .
38,embed,nonlocal,0,b,local_subj,number,customer,mechanics,congratulated,himself,The customer said that the mechanics congratulated himself . <eos>,The customer said that the mechanics congratulated himself .
38,embed,nonlocal,0,c,local_subj,number,banker,customers,congratulated,himself,The banker said that the customers congratulated himself . <eos>,The banker said that the customers congratulated himself .
38,embed,nonlocal,0,d,local_subj,number,customer,bankers,congratulated,himself,The customer said that the bankers congratulated himself . <eos>,The customer said that the bankers congratulated himself .
39,embed,local,1,a,none,none,mechanic,customer,embarrassed,himself,The mechanic said that the customer embarrassed himself . <eos>,The mechanic said that the customer embarrassed himself .
39,embed,local,1,b,none,none,customer,mechanic,embarrassed,himself,The customer said that the mechanic embarrassed himself . <eos>,The customer said that the mechanic embarrassed himself .
39,embed,local,1,c,none,none,banker,customer,embarrassed,himself,The banker said that the customer embarrassed himself . <eos>,The banker said that the customer embarrassed himself .
39,embed,local,1,d,none,none,customer,banker,embarrassed,himself,The customer said that the banker embarrassed himself . <eos>,The customer said that the banker embarrassed himself .
39,embed,local,1,a,nonlocal_subj,number,mechanics,customer,embarrassed,himself,The mechanics said that the customer embarrassed himself . <eos>,The mechanics said that the customer embarrassed himself .
39,embed,local,1,b,nonlocal_subj,number,customers,mechanic,embarrassed,himself,The customers said that the mechanic embarrassed himself . <eos>,The customers said that the mechanic embarrassed himself .
39,embed,local,1,c,nonlocal_subj,number,bankers,customer,embarrassed,himself,The bankers said that the customer embarrassed himself . <eos>,The bankers said that the customer embarrassed himself .
39,embed,local,1,d,nonlocal_subj,number,customers,banker,embarrassed,himself,The customers said that the banker embarrassed himself . <eos>,The customers said that the banker embarrassed himself .
39,embed,nonlocal,0,a,local_subj,number,mechanic,customers,embarrassed,himself,The mechanic said that the customers embarrassed himself . <eos>,The mechanic said that the customers embarrassed himself .
39,embed,nonlocal,0,b,local_subj,number,customer,mechanics,embarrassed,himself,The customer said that the mechanics embarrassed himself . <eos>,The customer said that the mechanics embarrassed himself .
39,embed,nonlocal,0,c,local_subj,number,banker,customers,embarrassed,himself,The banker said that the customers embarrassed himself . <eos>,The banker said that the customers embarrassed himself .
39,embed,nonlocal,0,d,local_subj,number,customer,bankers,embarrassed,himself,The customer said that the bankers embarrassed himself . <eos>,The customer said that the bankers embarrassed himself .
40,embed,local,1,a,none,none,mechanic,customer,disguised,himself,The mechanic said that the customer disguised himself . <eos>,The mechanic said that the customer disguised himself .
40,embed,local,1,b,none,none,customer,mechanic,disguised,himself,The customer said that the mechanic disguised himself . <eos>,The customer said that the mechanic disguised himself .
40,embed,local,1,c,none,none,banker,customer,disguised,himself,The banker said that the customer disguised himself . <eos>,The banker said that the customer disguised himself .
40,embed,local,1,d,none,none,customer,banker,disguised,himself,The customer said that the banker disguised himself . <eos>,The customer said that the banker disguised himself .
40,embed,local,1,a,nonlocal_subj,number,mechanics,customer,disguised,himself,The mechanics said that the customer disguised himself . <eos>,The mechanics said that the customer disguised himself .
40,embed,local,1,b,nonlocal_subj,number,customers,mechanic,disguised,himself,The customers said that the mechanic disguised himself . <eos>,The customers said that the mechanic disguised himself .
40,embed,local,1,c,nonlocal_subj,number,bankers,customer,disguised,himself,The bankers said that the customer disguised himself . <eos>,The bankers said that the customer disguised himself .
40,embed,local,1,d,nonlocal_subj,number,customers,banker,disguised,himself,The customers said that the banker disguised himself . <eos>,The customers said that the banker disguised himself .
40,embed,nonlocal,0,a,local_subj,number,mechanic,customers,disguised,himself,The mechanic said that the customers disguised himself . <eos>,The mechanic said that the customers disguised himself .
40,embed,nonlocal,0,b,local_subj,number,customer,mechanics,disguised,himself,The customer said that the mechanics disguised himself . <eos>,The customer said that the mechanics disguised himself .
40,embed,nonlocal,0,c,local_subj,number,banker,customers,disguised,himself,The banker said that the customers disguised himself . <eos>,The banker said that the customers disguised himself .
40,embed,nonlocal,0,d,local_subj,number,customer,bankers,disguised,himself,The customer said that the bankers disguised himself . <eos>,The customer said that the bankers disguised himself .
41,embed,local,1,a,none,none,mechanic,customer,hated,himself,The mechanic said that the customer hated himself . <eos>,The mechanic said that the customer hated himself .
41,embed,local,1,b,none,none,customer,mechanic,hated,himself,The customer said that the mechanic hated himself . <eos>,The customer said that the mechanic hated himself .
41,embed,local,1,c,none,none,banker,customer,hated,himself,The banker said that the customer hated himself . <eos>,The banker said that the customer hated himself .
41,embed,local,1,d,none,none,customer,banker,hated,himself,The customer said that the banker hated himself . <eos>,The customer said that the banker hated himself .
41,embed,local,1,a,nonlocal_subj,number,mechanics,customer,hated,himself,The mechanics said that the customer hated himself . <eos>,The mechanics said that the customer hated himself .
41,embed,local,1,b,nonlocal_subj,number,customers,mechanic,hated,himself,The customers said that the mechanic hated himself . <eos>,The customers said that the mechanic hated himself .
41,embed,local,1,c,nonlocal_subj,number,bankers,customer,hated,himself,The bankers said that the customer hated himself . <eos>,The bankers said that the customer hated himself .
41,embed,local,1,d,nonlocal_subj,number,customers,banker,hated,himself,The customers said that the banker hated himself . <eos>,The customers said that the banker hated himself .
41,embed,nonlocal,0,a,local_subj,number,mechanic,customers,hated,himself,The mechanic said that the customers hated himself . <eos>,The mechanic said that the customers hated himself .
41,embed,nonlocal,0,b,local_subj,number,customer,mechanics,hated,himself,The customer said that the mechanics hated himself . <eos>,The customer said that the mechanics hated himself .
41,embed,nonlocal,0,c,local_subj,number,banker,customers,hated,himself,The banker said that the customers hated himself . <eos>,The banker said that the customers hated himself .
41,embed,nonlocal,0,d,local_subj,number,customer,bankers,hated,himself,The customer said that the bankers hated himself . <eos>,The customer said that the bankers hated himself .
42,embed,local,1,a,none,none,mechanic,customer,doubted,himself,The mechanic said that the customer doubted himself . <eos>,The mechanic said that the customer doubted himself .
42,embed,local,1,b,none,none,customer,mechanic,doubted,himself,The customer said that the mechanic doubted himself . <eos>,The customer said that the mechanic doubted himself .
42,embed,local,1,c,none,none,banker,customer,doubted,himself,The banker said that the customer doubted himself . <eos>,The banker said that the customer doubted himself .
42,embed,local,1,d,none,none,customer,banker,doubted,himself,The customer said that the banker doubted himself . <eos>,The customer said that the banker doubted himself .
42,embed,local,1,a,nonlocal_subj,number,mechanics,customer,doubted,himself,The mechanics said that the customer doubted himself . <eos>,The mechanics said that the customer doubted himself .
42,embed,local,1,b,nonlocal_subj,number,customers,mechanic,doubted,himself,The customers said that the mechanic doubted himself . <eos>,The customers said that the mechanic doubted himself .
42,embed,local,1,c,nonlocal_subj,number,bankers,customer,doubted,himself,The bankers said that the customer doubted himself . <eos>,The bankers said that the customer doubted himself .
42,embed,local,1,d,nonlocal_subj,number,customers,banker,doubted,himself,The customers said that the banker doubted himself . <eos>,The customers said that the banker doubted himself .
42,embed,nonlocal,0,a,local_subj,number,mechanic,customers,doubted,himself,The mechanic said that the customers doubted himself . <eos>,The mechanic said that the customers doubted himself .
42,embed,nonlocal,0,b,local_subj,number,customer,mechanics,doubted,himself,The customer said that the mechanics doubted himself . <eos>,The customer said that the mechanics doubted himself .
42,embed,nonlocal,0,c,local_subj,number,banker,customers,doubted,himself,The banker said that the customers doubted himself . <eos>,The banker said that the customers doubted himself .
42,embed,nonlocal,0,d,local_subj,number,customer,bankers,doubted,himself,The customer said that the bankers doubted himself . <eos>,The customer said that the bankers doubted himself .
43,embed,local,1,a,none,none,mechanic,officer,hurt,himself,The mechanic said that the officer hurt himself . <eos>,The mechanic said that the officer hurt himself .
43,embed,local,1,b,none,none,officer,mechanic,hurt,himself,The officer said that the mechanic hurt himself . <eos>,The officer said that the mechanic hurt himself .
43,embed,local,1,c,none,none,banker,officer,hurt,himself,The banker said that the officer hurt himself . <eos>,The banker said that the officer hurt himself .
43,embed,local,1,d,none,none,officer,banker,hurt,himself,The officer said that the banker hurt himself . <eos>,The officer said that the banker hurt himself .
43,embed,local,1,a,nonlocal_subj,number,mechanics,officer,hurt,himself,The mechanics said that the officer hurt himself . <eos>,The mechanics said that the officer hurt himself .
43,embed,local,1,b,nonlocal_subj,number,officers,mechanic,hurt,himself,The officers said that the mechanic hurt himself . <eos>,The officers said that the mechanic hurt himself .
43,embed,local,1,c,nonlocal_subj,number,bankers,officer,hurt,himself,The bankers said that the officer hurt himself . <eos>,The bankers said that the officer hurt himself .
43,embed,local,1,d,nonlocal_subj,number,officers,banker,hurt,himself,The officers said that the banker hurt himself . <eos>,The officers said that the banker hurt himself .
43,embed,nonlocal,0,a,local_subj,number,mechanic,officers,hurt,himself,The mechanic said that the officers hurt himself . <eos>,The mechanic said that the officers hurt himself .
43,embed,nonlocal,0,b,local_subj,number,officer,mechanics,hurt,himself,The officer said that the mechanics hurt himself . <eos>,The officer said that the mechanics hurt himself .
43,embed,nonlocal,0,c,local_subj,number,banker,officers,hurt,himself,The banker said that the officers hurt himself . <eos>,The banker said that the officers hurt himself .
43,embed,nonlocal,0,d,local_subj,number,officer,bankers,hurt,himself,The officer said that the bankers hurt himself . <eos>,The officer said that the bankers hurt himself .
44,embed,local,1,a,none,none,mechanic,officer,injured,himself,The mechanic said that the officer injured himself . <eos>,The mechanic said that the officer injured himself .
44,embed,local,1,b,none,none,officer,mechanic,injured,himself,The officer said that the mechanic injured himself . <eos>,The officer said that the mechanic injured himself .
44,embed,local,1,c,none,none,banker,officer,injured,himself,The banker said that the officer injured himself . <eos>,The banker said that the officer injured himself .
44,embed,local,1,d,none,none,officer,banker,injured,himself,The officer said that the banker injured himself . <eos>,The officer said that the banker injured himself .
44,embed,local,1,a,nonlocal_subj,number,mechanics,officer,injured,himself,The mechanics said that the officer injured himself . <eos>,The mechanics said that the officer injured himself .
44,embed,local,1,b,nonlocal_subj,number,officers,mechanic,injured,himself,The officers said that the mechanic injured himself . <eos>,The officers said that the mechanic injured himself .
44,embed,local,1,c,nonlocal_subj,number,bankers,officer,injured,himself,The bankers said that the officer injured himself . <eos>,The bankers said that the officer injured himself .
44,embed,local,1,d,nonlocal_subj,number,officers,banker,injured,himself,The officers said that the banker injured himself . <eos>,The officers said that the banker injured himself .
44,embed,nonlocal,0,a,local_subj,number,mechanic,officers,injured,himself,The mechanic said that the officers injured himself . <eos>,The mechanic said that the officers injured himself .
44,embed,nonlocal,0,b,local_subj,number,officer,mechanics,injured,himself,The officer said that the mechanics injured himself . <eos>,The officer said that the mechanics injured himself .
44,embed,nonlocal,0,c,local_subj,number,banker,officers,injured,himself,The banker said that the officers injured himself . <eos>,The banker said that the officers injured himself .
44,embed,nonlocal,0,d,local_subj,number,officer,bankers,injured,himself,The officer said that the bankers injured himself . <eos>,The officer said that the bankers injured himself .
45,embed,local,1,a,none,none,mechanic,officer,congratulated,himself,The mechanic said that the officer congratulated himself . <eos>,The mechanic said that the officer congratulated himself .
45,embed,local,1,b,none,none,officer,mechanic,congratulated,himself,The officer said that the mechanic congratulated himself . <eos>,The officer said that the mechanic congratulated himself .
45,embed,local,1,c,none,none,banker,officer,congratulated,himself,The banker said that the officer congratulated himself . <eos>,The banker said that the officer congratulated himself .
45,embed,local,1,d,none,none,officer,banker,congratulated,himself,The officer said that the banker congratulated himself . <eos>,The officer said that the banker congratulated himself .
45,embed,local,1,a,nonlocal_subj,number,mechanics,officer,congratulated,himself,The mechanics said that the officer congratulated himself . <eos>,The mechanics said that the officer congratulated himself .
45,embed,local,1,b,nonlocal_subj,number,officers,mechanic,congratulated,himself,The officers said that the mechanic congratulated himself . <eos>,The officers said that the mechanic congratulated himself .
45,embed,local,1,c,nonlocal_subj,number,bankers,officer,congratulated,himself,The bankers said that the officer congratulated himself . <eos>,The bankers said that the officer congratulated himself .
45,embed,local,1,d,nonlocal_subj,number,officers,banker,congratulated,himself,The officers said that the banker congratulated himself . <eos>,The officers said that the banker congratulated himself .
45,embed,nonlocal,0,a,local_subj,number,mechanic,officers,congratulated,himself,The mechanic said that the officers congratulated himself . <eos>,The mechanic said that the officers congratulated himself .
45,embed,nonlocal,0,b,local_subj,number,officer,mechanics,congratulated,himself,The officer said that the mechanics congratulated himself . <eos>,The officer said that the mechanics congratulated himself .
45,embed,nonlocal,0,c,local_subj,number,banker,officers,congratulated,himself,The banker said that the officers congratulated himself . <eos>,The banker said that the officers congratulated himself .
45,embed,nonlocal,0,d,local_subj,number,officer,bankers,congratulated,himself,The officer said that the bankers congratulated himself . <eos>,The officer said that the bankers congratulated himself .
46,embed,local,1,a,none,none,mechanic,officer,embarrassed,himself,The mechanic said that the officer embarrassed himself . <eos>,The mechanic said that the officer embarrassed himself .
46,embed,local,1,b,none,none,officer,mechanic,embarrassed,himself,The officer said that the mechanic embarrassed himself . <eos>,The officer said that the mechanic embarrassed himself .
46,embed,local,1,c,none,none,banker,officer,embarrassed,himself,The banker said that the officer embarrassed himself . <eos>,The banker said that the officer embarrassed himself .
46,embed,local,1,d,none,none,officer,banker,embarrassed,himself,The officer said that the banker embarrassed himself . <eos>,The officer said that the banker embarrassed himself .
46,embed,local,1,a,nonlocal_subj,number,mechanics,officer,embarrassed,himself,The mechanics said that the officer embarrassed himself . <eos>,The mechanics said that the officer embarrassed himself .
46,embed,local,1,b,nonlocal_subj,number,officers,mechanic,embarrassed,himself,The officers said that the mechanic embarrassed himself . <eos>,The officers said that the mechanic embarrassed himself .
46,embed,local,1,c,nonlocal_subj,number,bankers,officer,embarrassed,himself,The bankers said that the officer embarrassed himself . <eos>,The bankers said that the officer embarrassed himself .
46,embed,local,1,d,nonlocal_subj,number,officers,banker,embarrassed,himself,The officers said that the banker embarrassed himself . <eos>,The officers said that the banker embarrassed himself .
46,embed,nonlocal,0,a,local_subj,number,mechanic,officers,embarrassed,himself,The mechanic said that the officers embarrassed himself . <eos>,The mechanic said that the officers embarrassed himself .
46,embed,nonlocal,0,b,local_subj,number,officer,mechanics,embarrassed,himself,The officer said that the mechanics embarrassed himself . <eos>,The officer said that the mechanics embarrassed himself .
46,embed,nonlocal,0,c,local_subj,number,banker,officers,embarrassed,himself,The banker said that the officers embarrassed himself . <eos>,The banker said that the officers embarrassed himself .
46,embed,nonlocal,0,d,local_subj,number,officer,bankers,embarrassed,himself,The officer said that the bankers embarrassed himself . <eos>,The officer said that the bankers embarrassed himself .
47,embed,local,1,a,none,none,mechanic,officer,disguised,himself,The mechanic said that the officer disguised himself . <eos>,The mechanic said that the officer disguised himself .
47,embed,local,1,b,none,none,officer,mechanic,disguised,himself,The officer said that the mechanic disguised himself . <eos>,The officer said that the mechanic disguised himself .
47,embed,local,1,c,none,none,banker,officer,disguised,himself,The banker said that the officer disguised himself . <eos>,The banker said that the officer disguised himself .
47,embed,local,1,d,none,none,officer,banker,disguised,himself,The officer said that the banker disguised himself . <eos>,The officer said that the banker disguised himself .
47,embed,local,1,a,nonlocal_subj,number,mechanics,officer,disguised,himself,The mechanics said that the officer disguised himself . <eos>,The mechanics said that the officer disguised himself .
47,embed,local,1,b,nonlocal_subj,number,officers,mechanic,disguised,himself,The officers said that the mechanic disguised himself . <eos>,The officers said that the mechanic disguised himself .
47,embed,local,1,c,nonlocal_subj,number,bankers,officer,disguised,himself,The bankers said that the officer disguised himself . <eos>,The bankers said that the officer disguised himself .
47,embed,local,1,d,nonlocal_subj,number,officers,banker,disguised,himself,The officers said that the banker disguised himself . <eos>,The officers said that the banker disguised himself .
47,embed,nonlocal,0,a,local_subj,number,mechanic,officers,disguised,himself,The mechanic said that the officers disguised himself . <eos>,The mechanic said that the officers disguised himself .
47,embed,nonlocal,0,b,local_subj,number,officer,mechanics,disguised,himself,The officer said that the mechanics disguised himself . <eos>,The officer said that the mechanics disguised himself .
47,embed,nonlocal,0,c,local_subj,number,banker,officers,disguised,himself,The banker said that the officers disguised himself . <eos>,The banker said that the officers disguised himself .
47,embed,nonlocal,0,d,local_subj,number,officer,bankers,disguised,himself,The officer said that the bankers disguised himself . <eos>,The officer said that the bankers disguised himself .
48,embed,local,1,a,none,none,mechanic,officer,hated,himself,The mechanic said that the officer hated himself . <eos>,The mechanic said that the officer hated himself .
48,embed,local,1,b,none,none,officer,mechanic,hated,himself,The officer said that the mechanic hated himself . <eos>,The officer said that the mechanic hated himself .
48,embed,local,1,c,none,none,banker,officer,hated,himself,The banker said that the officer hated himself . <eos>,The banker said that the officer hated himself .
48,embed,local,1,d,none,none,officer,banker,hated,himself,The officer said that the banker hated himself . <eos>,The officer said that the banker hated himself .
48,embed,local,1,a,nonlocal_subj,number,mechanics,officer,hated,himself,The mechanics said that the officer hated himself . <eos>,The mechanics said that the officer hated himself .
48,embed,local,1,b,nonlocal_subj,number,officers,mechanic,hated,himself,The officers said that the mechanic hated himself . <eos>,The officers said that the mechanic hated himself .
48,embed,local,1,c,nonlocal_subj,number,bankers,officer,hated,himself,The bankers said that the officer hated himself . <eos>,The bankers said that the officer hated himself .
48,embed,local,1,d,nonlocal_subj,number,officers,banker,hated,himself,The officers said that the banker hated himself . <eos>,The officers said that the banker hated himself .
48,embed,nonlocal,0,a,local_subj,number,mechanic,officers,hated,himself,The mechanic said that the officers hated himself . <eos>,The mechanic said that the officers hated himself .
48,embed,nonlocal,0,b,local_subj,number,officer,mechanics,hated,himself,The officer said that the mechanics hated himself . <eos>,The officer said that the mechanics hated himself .
48,embed,nonlocal,0,c,local_subj,number,banker,officers,hated,himself,The banker said that the officers hated himself . <eos>,The banker said that the officers hated himself .
48,embed,nonlocal,0,d,local_subj,number,officer,bankers,hated,himself,The officer said that the bankers hated himself . <eos>,The officer said that the bankers hated himself .
49,embed,local,1,a,none,none,mechanic,officer,doubted,himself,The mechanic said that the officer doubted himself . <eos>,The mechanic said that the officer doubted himself .
