item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
31,embed,local,1,c,none,none,bankers,managers,congratulated,themselves,The bankers said that the managers congratulated themselves . <eos>,The bankers said that the managers congratulated themselves .
31,embed,local,1,d,none,none,managers,bankers,congratulated,themselves,The managers said that the bankers congratulated themselves . <eos>,The managers said that the bankers congratulated themselves .
31,embed,nonlocal,0,a,local_subj,number,mechanics,manager,congratulated,themselves,The mechanics said that the manager congratulated themselves . <eos>,The mechanics said that the manager congratulated themselves .
31,embed,nonlocal,0,b,local_subj,number,managers,mechanic,congratulated,themselves,The managers said that the mechanic congratulated themselves . <eos>,The managers said that the mechanic congratulated themselves .
31,embed,nonlocal,0,c,local_subj,number,bankers,manager,congratulated,themselves,The bankers said that the manager congratulated themselves . <eos>,The bankers said that the manager congratulated themselves .
31,embed,nonlocal,0,d,local_subj,number,managers,banker,congratulated,themselves,The managers said that the banker congratulated themselves . <eos>,The managers said that the banker congratulated themselves .
31,embed,local,1,a,nonlocal_subj,number,mechanic,managers,congratulated,themselves,The mechanic said that the managers congratulated themselves . <eos>,The mechanic said that the managers congratulated themselves .
31,embed,local,1,b,nonlocal_subj,number,manager,mechanics,congratulated,themselves,The manager said that the mechanics congratulated themselves . <eos>,The manager said that the mechanics congratulated themselves .
31,embed,local,1,c,nonlocal_subj,number,banker,managers,congratulated,themselves,The banker said that the managers congratulated themselves . <eos>,The banker said that the managers congratulated themselves .
31,embed,local,1,d,nonlocal_subj,number,manager,bankers,congratulated,themselves,The manager said that the bankers congratulated themselves . <eos>,The manager said that the bankers congratulated themselves .
32,embed,local,1,a,none,none,mechanics,managers,embarrassed,themselves,The mechanics said that the managers embarrassed themselves . <eos>,The mechanics said that the managers embarrassed themselves .
32,embed,local,1,b,none,none,managers,mechanics,embarrassed,themselves,The managers said that the mechanics embarrassed themselves . <eos>,The managers said that the mechanics embarrassed themselves .
32,embed,local,1,c,none,none,bankers,managers,embarrassed,themselves,The bankers said that the managers embarrassed themselves . <eos>,The bankers said that the managers embarrassed themselves .
32,embed,local,1,d,none,none,managers,bankers,embarrassed,themselves,The managers said that the bankers embarrassed themselves . <eos>,The managers said that the bankers embarrassed themselves .
32,embed,nonlocal,0,a,local_subj,number,mechanics,manager,embarrassed,themselves,The mechanics said that the manager embarrassed themselves . <eos>,The mechanics said that the manager embarrassed themselves .
32,embed,nonlocal,0,b,local_subj,number,managers,mechanic,embarrassed,themselves,The managers said that the mechanic embarrassed themselves . <eos>,The managers said that the mechanic embarrassed themselves .
32,embed,nonlocal,0,c,local_subj,number,bankers,manager,embarrassed,themselves,The bankers said that the manager embarrassed themselves . <eos>,The bankers said that the manager embarrassed themselves .
32,embed,nonlocal,0,d,local_subj,number,managers,banker,embarrassed,themselves,The managers said that the banker embarrassed themselves . <eos>,The managers said that the banker embarrassed themselves .
32,embed,local,1,a,nonlocal_subj,number,mechanic,managers,embarrassed,themselves,The mechanic said that the managers embarrassed themselves . <eos>,The mechanic said that the managers embarrassed themselves .
32,embed,local,1,b,nonlocal_subj,number,manager,mechanics,embarrassed,themselves,The manager said that the mechanics embarrassed themselves . <eos>,The manager said that the mechanics embarrassed themselves .
32,embed,local,1,c,nonlocal_subj,number,banker,managers,embarrassed,themselves,The banker said that the managers embarrassed themselves . <eos>,The banker said that the managers embarrassed themselves .
32,embed,local,1,d,nonlocal_subj,number,manager,bankers,embarrassed,themselves,The manager said that the bankers embarrassed themselves . <eos>,The manager said that the bankers embarrassed themselves .
33,embed,local,1,a,none,none,mechanics,managers,disguised,themselves,The mechanics said that the managers disguised themselves . <eos>,The mechanics said that the managers disguised themselves .
33,embed,local,1,b,none,none,managers,mechanics,disguised,themselves,The managers said that the mechanics disguised themselves . <eos>,The managers said that the mechanics disguised themselves .
33,embed,local,1,c,none,none,bankers,managers,disguised,themselves,The bankers said that the managers disguised themselves . <eos>,The bankers said that the managers disguised themselves .
33,embed,local,1,d,none,none,managers,bankers,disguised,themselves,The managers said that the bankers disguised themselves . <eos>,The managers said that the bankers disguised themselves .
33,embed,nonlocal,0,a,local_subj,number,mechanics,manager,disguised,themselves,The mechanics said that the manager disguised themselves . <eos>,The mechanics said that the manager disguised themselves .
33,embed,nonlocal,0,b,local_subj,number,managers,mechanic,disguised,themselves,The managers said that the mechanic disguised themselves . <eos>,The managers said that the mechanic disguised themselves .
33,embed,nonlocal,0,c,local_subj,number,bankers,manager,disguised,themselves,The bankers said that the manager disguised themselves . <eos>,The bankers said that the manager disguised themselves .
33,embed,nonlocal,0,d,local_subj,number,managers,banker,disguised,themselves,The managers said that the banker disguised themselves . <eos>,The managers said that the banker disguised themselves .
33,embed,local,1,a,nonlocal_subj,number,mechanic,managers,disguised,themselves,The mechanic said that the managers disguised themselves . <eos>,The mechanic said that the managers disguised themselves .
33,embed,local,1,b,nonlocal_subj,number,manager,mechanics,disguised,themselves,The manager said that the mechanics disguised themselves . <eos>,The manager said that the mechanics disguised themselves .
33,embed,local,1,c,nonlocal_subj,number,banker,managers,disguised,themselves,The banker said that the managers disguised themselves . <eos>,The banker said that the managers disguised themselves .
33,embed,local,1,d,nonlocal_subj,number,manager,bankers,disguised,themselves,The manager said that the bankers disguised themselves . <eos>,The manager said that the bankers disguised themselves .
34,embed,local,1,a,none,none,mechanics,managers,hated,themselves,The mechanics said that the managers hated themselves . <eos>,The mechanics said that the managers hated themselves .
34,embed,local,1,b,none,none,managers,mechanics,hated,themselves,The managers said that the mechanics hated themselves . <eos>,The managers said that the mechanics hated themselves .
34,embed,local,1,c,none,none,bankers,managers,hated,themselves,The bankers said that the managers hated themselves . <eos>,The bankers said that the managers hated themselves .
34,embed,local,1,d,none,none,managers,bankers,hated,themselves,The managers said that the bankers hated themselves . <eos>,The managers said that the bankers hated themselves .
34,embed,nonlocal,0,a,local_subj,number,mechanics,manager,hated,themselves,The mechanics said that the manager hated themselves . <eos>,The mechanics said that the manager hated themselves .
34,embed,nonlocal,0,b,local_subj,number,managers,mechanic,hated,themselves,The managers said that the mechanic hated themselves . <eos>,The managers said that the mechanic hated themselves .
34,embed,nonlocal,0,c,local_subj,number,bankers,manager,hated,themselves,The bankers said that the manager hated themselves . <eos>,The bankers said that the manager hated themselves .
34,embed,nonlocal,0,d,local_subj,number,managers,banker,hated,themselves,The managers said that the banker hated themselves . <eos>,The managers said that the banker hated themselves .
34,embed,local,1,a,nonlocal_subj,number,mechanic,managers,hated,themselves,The mechanic said that the managers hated themselves . <eos>,The mechanic said that the managers hated themselves .
34,embed,local,1,b,nonlocal_subj,number,manager,mechanics,hated,themselves,The manager said that the mechanics hated themselves . <eos>,The manager said that the mechanics hated themselves .
34,embed,local,1,c,nonlocal_subj,number,banker,managers,hated,themselves,The banker said that the managers hated themselves . <eos>,The banker said that the managers hated themselves .
34,embed,local,1,d,nonlocal_subj,number,manager,bankers,hated,themselves,The manager said that the bankers hated themselves . <eos>,The manager said that the bankers hated themselves .
35,embed,local,1,a,none,none,mechanics,managers,doubted,themselves,The mechanics said that the managers doubted themselves . <eos>,The mechanics said that the managers doubted themselves .
35,embed,local,1,b,none,none,managers,mechanics,doubted,themselves,The managers said that the mechanics doubted themselves . <eos>,The managers said that the mechanics doubted themselves .
35,embed,local,1,c,none,none,bankers,managers,doubted,themselves,The bankers said that the managers doubted themselves . <eos>,The bankers said that the managers doubted themselves .
35,embed,local,1,d,none,none,managers,bankers,doubted,themselves,The managers said that the bankers doubted themselves . <eos>,The managers said that the bankers doubted themselves .
35,embed,nonlocal,0,a,local_subj,number,mechanics,manager,doubted,themselves,The mechanics said that the manager doubted themselves . <eos>,The mechanics said that the manager doubted themselves .
35,embed,nonlocal,0,b,local_subj,number,managers,mechanic,doubted,themselves,The managers said that the mechanic doubted themselves . <eos>,The managers said that the mechanic doubted themselves .
35,embed,nonlocal,0,c,local_subj,number,bankers,manager,doubted,themselves,The bankers said that the manager doubted themselves . <eos>,The bankers said that the manager doubted themselves .
35,embed,nonlocal,0,d,local_subj,number,managers,banker,doubted,themselves,The managers said that the banker doubted themselves . <eos>,The managers said that the banker doubted themselves .
35,embed,local,1,a,nonlocal_subj,number,mechanic,managers,doubted,themselves,The mechanic said that the managers doubted themselves . <eos>,The mechanic said that the managers doubted themselves .
35,embed,local,1,b,nonlocal_subj,number,manager,mechanics,doubted,themselves,The manager said that the mechanics doubted themselves . <eos>,The manager said that the mechanics doubted themselves .
35,embed,local,1,c,nonlocal_subj,number,banker,managers,doubted,themselves,The banker said that the managers doubted themselves . <eos>,The banker said that the managers doubted themselves .
35,embed,local,1,d,nonlocal_subj,number,manager,bankers,doubted,themselves,The manager said that the bankers doubted themselves . <eos>,The manager said that the bankers doubted themselves .
36,embed,local,1,a,none,none,mechanics,customers,hurt,themselves,The mechanics said that the customers hurt themselves . <eos>,The mechanics said that the customers hurt themselves .
36,embed,local,1,b,none,none,customers,mechanics,hurt,themselves,The customers said that the mechanics hurt themselves . <eos>,The customers said that the mechanics hurt themselves .
36,embed,local,1,c,none,none,bankers,customers,hurt,themselves,The bankers said that the customers hurt themselves . <eos>,The bankers said that the customers hurt themselves .
36,embed,local,1,d,none,none,customers,bankers,hurt,themselves,The customers said that the bankers hurt themselves . <eos>,The customers said that the bankers hurt themselves .
36,embed,nonlocal,0,a,local_subj,number,mechanics,customer,hurt,themselves,The mechanics said that the customer hurt themselves . <eos>,The mechanics said that the customer hurt themselves .
36,embed,nonlocal,0,b,local_subj,number,customers,mechanic,hurt,themselves,The customers said that the mechanic hurt themselves . <eos>,The customers said that the mechanic hurt themselves .
36,embed,nonlocal,0,c,local_subj,number,bankers,customer,hurt,themselves,The bankers said that the customer hurt themselves . <eos>,The bankers said that the customer hurt themselves .
36,embed,nonlocal,0,d,local_subj,number,customers,banker,hurt,themselves,The customers said that the banker hurt themselves . <eos>,The customers said that the banker hurt themselves .
36,embed,local,1,a,nonlocal_subj,number,mechanic,customers,hurt,themselves,The mechanic said that the customers hurt themselves . <eos>,The mechanic said that the customers hurt themselves .
36,embed,local,1,b,nonlocal_subj,number,customer,mechanics,hurt,themselves,The customer said that the mechanics hurt themselves . <eos>,The customer said that the mechanics hurt themselves .
36,embed,local,1,c,nonlocal_subj,number,banker,customers,hurt,themselves,The banker said that the customers hurt themselves . <eos>,The banker said that the customers hurt themselves .
36,embed,local,1,d,nonlocal_subj,number,customer,bankers,hurt,themselves,The customer said that the bankers hurt themselves . <eos>,The customer said that the bankers hurt themselves .
37,embed,local,1,a,none,none,mechanics,customers,injured,themselves,The mechanics said that the customers injured themselves . <eos>,The mechanics said that the customers injured themselves .
37,embed,local,1,b,none,none,customers,mechanics,injured,themselves,The customers said that the mechanics injured themselves . <eos>,The customers said that the mechanics injured themselves .
37,embed,local,1,c,none,none,bankers,customers,injured,themselves,The bankers said that the customers injured themselves . <eos>,The bankers said that the customers injured themselves .
37,embed,local,1,d,none,none,customers,bankers,injured,themselves,The customers said that the bankers injured themselves . <eos>,The customers said that the bankers injured themselves .
37,embed,nonlocal,0,a,local_subj,number,mechanics,customer,injured,themselves,The mechanics said that the customer injured themselves . <eos>,The mechanics said that the customer injured themselves .
37,embed,nonlocal,0,b,local_subj,number,customers,mechanic,injured,themselves,The customers said that the mechanic injured themselves . <eos>,The customers said that the mechanic injured themselves .
37,embed,nonlocal,0,c,local_subj,number,bankers,customer,injured,themselves,The bankers said that the customer injured themselves . <eos>,The bankers said that the customer injured themselves .
37,embed,nonlocal,0,d,local_subj,number,customers,banker,injured,themselves,The customers said that the banker injured themselves . <eos>,The customers said that the banker injured themselves .
37,embed,local,1,a,nonlocal_subj,number,mechanic,customers,injured,themselves,The mechanic said that the customers injured themselves . <eos>,The mechanic said that the customers injured themselves .
37,embed,local,1,b,nonlocal_subj,number,customer,mechanics,injured,themselves,The customer said that the mechanics injured themselves . <eos>,The customer said that the mechanics injured themselves .
37,embed,local,1,c,nonlocal_subj,number,banker,customers,injured,themselves,The banker said that the customers injured themselves . <eos>,The banker said that the customers injured themselves .
37,embed,local,1,d,nonlocal_subj,number,customer,bankers,injured,themselves,The customer said that the bankers injured themselves . <eos>,The customer said that the bankers injured themselves .
38,embed,local,1,a,none,none,mechanics,customers,congratulated,themselves,The mechanics said that the customers congratulated themselves . <eos>,The mechanics said that the customers congratulated themselves .
38,embed,local,1,b,none,none,customers,mechanics,congratulated,themselves,The customers said that the mechanics congratulated themselves . <eos>,The customers said that the mechanics congratulated themselves .
38,embed,local,1,c,none,none,bankers,customers,congratulated,themselves,The bankers said that the customers congratulated themselves . <eos>,The bankers said that the customers congratulated themselves .
38,embed,local,1,d,none,none,customers,bankers,congratulated,themselves,The customers said that the bankers congratulated themselves . <eos>,The customers said that the bankers congratulated themselves .
38,embed,nonlocal,0,a,local_subj,number,mechanics,customer,congratulated,themselves,The mechanics said that the customer congratulated themselves . <eos>,The mechanics said that the customer congratulated themselves .
38,embed,nonlocal,0,b,local_subj,number,customers,mechanic,congratulated,themselves,The customers said that the mechanic congratulated themselves . <eos>,The customers said that the mechanic congratulated themselves .
38,embed,nonlocal,0,c,local_subj,number,bankers,customer,congratulated,themselves,The bankers said that the customer congratulated themselves . <eos>,The bankers said that the customer congratulated themselves .
38,embed,nonlocal,0,d,local_subj,number,customers,banker,congratulated,themselves,The customers said that the banker congratulated themselves . <eos>,The customers said that the banker congratulated themselves .
38,embed,local,1,a,nonlocal_subj,number,mechanic,customers,congratulated,themselves,The mechanic said that the customers congratulated themselves . <eos>,The mechanic said that the customers congratulated themselves .
38,embed,local,1,b,nonlocal_subj,number,customer,mechanics,congratulated,themselves,The customer said that the mechanics congratulated themselves . <eos>,The customer said that the mechanics congratulated themselves .
38,embed,local,1,c,nonlocal_subj,number,banker,customers,congratulated,themselves,The banker said that the customers congratulated themselves . <eos>,The banker said that the customers congratulated themselves .
38,embed,local,1,d,nonlocal_subj,number,customer,bankers,congratulated,themselves,The customer said that the bankers congratulated themselves . <eos>,The customer said that the bankers congratulated themselves .
39,embed,local,1,a,none,none,mechanics,customers,embarrassed,themselves,The mechanics said that the customers embarrassed themselves . <eos>,The mechanics said that the customers embarrassed themselves .
39,embed,local,1,b,none,none,customers,mechanics,embarrassed,themselves,The customers said that the mechanics embarrassed themselves . <eos>,The customers said that the mechanics embarrassed themselves .
39,embed,local,1,c,none,none,bankers,customers,embarrassed,themselves,The bankers said that the customers embarrassed themselves . <eos>,The bankers said that the customers embarrassed themselves .
39,embed,local,1,d,none,none,customers,bankers,embarrassed,themselves,The customers said that the bankers embarrassed themselves . <eos>,The customers said that the bankers embarrassed themselves .
39,embed,nonlocal,0,a,local_subj,number,mechanics,customer,embarrassed,themselves,The mechanics said that the customer embarrassed themselves . <eos>,The mechanics said that the customer embarrassed themselves .
39,embed,nonlocal,0,b,local_subj,number,customers,mechanic,embarrassed,themselves,The customers said that the mechanic embarrassed themselves . <eos>,The customers said that the mechanic embarrassed themselves .
39,embed,nonlocal,0,c,local_subj,number,bankers,customer,embarrassed,themselves,The bankers said that the customer embarrassed themselves . <eos>,The bankers said that the customer embarrassed themselves .
39,embed,nonlocal,0,d,local_subj,number,customers,banker,embarrassed,themselves,The customers said that the banker embarrassed themselves . <eos>,The customers said that the banker embarrassed themselves .
39,embed,local,1,a,nonlocal_subj,number,mechanic,customers,embarrassed,themselves,The mechanic said that the customers embarrassed themselves . <eos>,The mechanic said that the customers embarrassed themselves .
39,embed,local,1,b,nonlocal_subj,number,customer,mechanics,embarrassed,themselves,The customer said that the mechanics embarrassed themselves . <eos>,The customer said that the mechanics embarrassed themselves .
39,embed,local,1,c,nonlocal_subj,number,banker,customers,embarrassed,themselves,The banker said that the customers embarrassed themselves . <eos>,The banker said that the customers embarrassed themselves .
39,embed,local,1,d,nonlocal_subj,number,customer,bankers,embarrassed,themselves,The customer said that the bankers embarrassed themselves . <eos>,The customer said that the bankers embarrassed themselves .
40,embed,local,1,a,none,none,mechanics,customers,disguised,themselves,The mechanics said that the customers disguised themselves . <eos>,The mechanics said that the customers disguised themselves .
40,embed,local,1,b,none,none,customers,mechanics,disguised,themselves,The customers said that the mechanics disguised themselves . <eos>,The customers said that the mechanics disguised themselves .
40,embed,local,1,c,none,none,bankers,customers,disguised,themselves,The bankers said that the customers disguised themselves . <eos>,The bankers said that the customers disguised themselves .
40,embed,local,1,d,none,none,customers,bankers,disguised,themselves,The customers said that the bankers disguised themselves . <eos>,The customers said that the bankers disguised themselves .
40,embed,nonlocal,0,a,local_subj,number,mechanics,customer,disguised,themselves,The mechanics said that the customer disguised themselves . <eos>,The mechanics said that the customer disguised themselves .
40,embed,nonlocal,0,b,local_subj,number,customers,mechanic,disguised,themselves,The customers said that the mechanic disguised themselves . <eos>,The customers said that the mechanic disguised themselves .
40,embed,nonlocal,0,c,local_subj,number,bankers,customer,disguised,themselves,The bankers said that the customer disguised themselves . <eos>,The bankers said that the customer disguised themselves .
40,embed,nonlocal,0,d,local_subj,number,customers,banker,disguised,themselves,The customers said that the banker disguised themselves . <eos>,The customers said that the banker disguised themselves .
40,embed,local,1,a,nonlocal_subj,number,mechanic,customers,disguised,themselves,The mechanic said that the customers disguised themselves . <eos>,The mechanic said that the customers disguised themselves .
40,embed,local,1,b,nonlocal_subj,number,customer,mechanics,disguised,themselves,The customer said that the mechanics disguised themselves . <eos>,The customer said that the mechanics disguised themselves .
40,embed,local,1,c,nonlocal_subj,number,banker,customers,disguised,themselves,The banker said that the customers disguised themselves . <eos>,The banker said that the customers disguised themselves .
40,embed,local,1,d,nonlocal_subj,number,customer,bankers,disguised,themselves,The customer said that the bankers disguised themselves . <eos>,The customer said that the bankers disguised themselves .
41,embed,local,1,a,none,none,mechanics,customers,hated,themselves,The mechanics said that the customers hated themselves . <eos>,The mechanics said that the customers hated themselves .
41,embed,local,1,b,none,none,customers,mechanics,hated,themselves,The customers said that the mechanics hated themselves . <eos>,The customers said that the mechanics hated themselves .
41,embed,local,1,c,none,none,bankers,customers,hated,themselves,The bankers said that the customers hated themselves . <eos>,The bankers said that the customers hated themselves .
41,embed,local,1,d,none,none,customers,bankers,hated,themselves,The customers said that the bankers hated themselves . <eos>,The customers said that the bankers hated themselves .
41,embed,nonlocal,0,a,local_subj,number,mechanics,customer,hated,themselves,The mechanics said that the customer hated themselves . <eos>,The mechanics said that the customer hated themselves .
41,embed,nonlocal,0,b,local_subj,number,customers,mechanic,hated,themselves,The customers said that the mechanic hated themselves . <eos>,The customers said that the mechanic hated themselves .
41,embed,nonlocal,0,c,local_subj,number,bankers,customer,hated,themselves,The bankers said that the customer hated themselves . <eos>,The bankers said that the customer hated themselves .
41,embed,nonlocal,0,d,local_subj,number,customers,banker,hated,themselves,The customers said that the banker hated themselves . <eos>,The customers said that the banker hated themselves .
41,embed,local,1,a,nonlocal_subj,number,mechanic,customers,hated,themselves,The mechanic said that the customers hated themselves . <eos>,The mechanic said that the customers hated themselves .
41,embed,local,1,b,nonlocal_subj,number,customer,mechanics,hated,themselves,The customer said that the mechanics hated themselves . <eos>,The customer said that the mechanics hated themselves .
41,embed,local,1,c,nonlocal_subj,number,banker,customers,hated,themselves,The banker said that the customers hated themselves . <eos>,The banker said that the customers hated themselves .
41,embed,local,1,d,nonlocal_subj,number,customer,bankers,hated,themselves,The customer said that the bankers hated themselves . <eos>,The customer said that the bankers hated themselves .
42,embed,local,1,a,none,none,mechanics,customers,doubted,themselves,The mechanics said that the customers doubted themselves . <eos>,The mechanics said that the customers doubted themselves .
42,embed,local,1,b,none,none,customers,mechanics,doubted,themselves,The customers said that the mechanics doubted themselves . <eos>,The customers said that the mechanics doubted themselves .
42,embed,local,1,c,none,none,bankers,customers,doubted,themselves,The bankers said that the customers doubted themselves . <eos>,The bankers said that the customers doubted themselves .
42,embed,local,1,d,none,none,customers,bankers,doubted,themselves,The customers said that the bankers doubted themselves . <eos>,The customers said that the bankers doubted themselves .
42,embed,nonlocal,0,a,local_subj,number,mechanics,customer,doubted,themselves,The mechanics said that the customer doubted themselves . <eos>,The mechanics said that the customer doubted themselves .
42,embed,nonlocal,0,b,local_subj,number,customers,mechanic,doubted,themselves,The customers said that the mechanic doubted themselves . <eos>,The customers said that the mechanic doubted themselves .
42,embed,nonlocal,0,c,local_subj,number,bankers,customer,doubted,themselves,The bankers said that the customer doubted themselves . <eos>,The bankers said that the customer doubted themselves .
42,embed,nonlocal,0,d,local_subj,number,customers,banker,doubted,themselves,The customers said that the banker doubted themselves . <eos>,The customers said that the banker doubted themselves .
42,embed,local,1,a,nonlocal_subj,number,mechanic,customers,doubted,themselves,The mechanic said that the customers doubted themselves . <eos>,The mechanic said that the customers doubted themselves .
42,embed,local,1,b,nonlocal_subj,number,customer,mechanics,doubted,themselves,The customer said that the mechanics doubted themselves . <eos>,The customer said that the mechanics doubted themselves .
42,embed,local,1,c,nonlocal_subj,number,banker,customers,doubted,themselves,The banker said that the customers doubted themselves . <eos>,The banker said that the customers doubted themselves .
42,embed,local,1,d,nonlocal_subj,number,customer,bankers,doubted,themselves,The customer said that the bankers doubted themselves . <eos>,The customer said that the bankers doubted themselves .
43,embed,local,1,a,none,none,mechanics,officers,hurt,themselves,The mechanics said that the officers hurt themselves . <eos>,The mechanics said that the officers hurt themselves .
43,embed,local,1,b,none,none,officers,mechanics,hurt,themselves,The officers said that the mechanics hurt themselves . <eos>,The officers said that the mechanics hurt themselves .
43,embed,local,1,c,none,none,bankers,officers,hurt,themselves,The bankers said that the officers hurt themselves . <eos>,The bankers said that the officers hurt themselves .
43,embed,local,1,d,none,none,officers,bankers,hurt,themselves,The officers said that the bankers hurt themselves . <eos>,The officers said that the bankers hurt themselves .
43,embed,nonlocal,0,a,local_subj,number,mechanics,officer,hurt,themselves,The mechanics said that the officer hurt themselves . <eos>,The mechanics said that the officer hurt themselves .
43,embed,nonlocal,0,b,local_subj,number,officers,mechanic,hurt,themselves,The officers said that the mechanic hurt themselves . <eos>,The officers said that the mechanic hurt themselves .
43,embed,nonlocal,0,c,local_subj,number,bankers,officer,hurt,themselves,The bankers said that the officer hurt themselves . <eos>,The bankers said that the officer hurt themselves .
43,embed,nonlocal,0,d,local_subj,number,officers,banker,hurt,themselves,The officers said that the banker hurt themselves . <eos>,The officers said that the banker hurt themselves .
43,embed,local,1,a,nonlocal_subj,number,mechanic,officers,hurt,themselves,The mechanic said that the officers hurt themselves . <eos>,The mechanic said that the officers hurt themselves .
43,embed,local,1,b,nonlocal_subj,number,officer,mechanics,hurt,themselves,The officer said that the mechanics hurt themselves . <eos>,The officer said that the mechanics hurt themselves .
43,embed,local,1,c,nonlocal_subj,number,banker,officers,hurt,themselves,The banker said that the officers hurt themselves . <eos>,The banker said that the officers hurt themselves .
43,embed,local,1,d,nonlocal_subj,number,officer,bankers,hurt,themselves,The officer said that the bankers hurt themselves . <eos>,The officer said that the bankers hurt themselves .
44,embed,local,1,a,none,none,mechanics,officers,injured,themselves,The mechanics said that the officers injured themselves . <eos>,The mechanics said that the officers injured themselves .
44,embed,local,1,b,none,none,officers,mechanics,injured,themselves,The officers said that the mechanics injured themselves . <eos>,The officers said that the mechanics injured themselves .
44,embed,local,1,c,none,none,bankers,officers,injured,themselves,The bankers said that the officers injured themselves . <eos>,The bankers said that the officers injured themselves .
44,embed,local,1,d,none,none,officers,bankers,injured,themselves,The officers said that the bankers injured themselves . <eos>,The officers said that the bankers injured themselves .
44,embed,nonlocal,0,a,local_subj,number,mechanics,officer,injured,themselves,The mechanics said that the officer injured themselves . <eos>,The mechanics said that the officer injured themselves .
44,embed,nonlocal,0,b,local_subj,number,officers,mechanic,injured,themselves,The officers said that the mechanic injured themselves . <eos>,The officers said that the mechanic injured themselves .
44,embed,nonlocal,0,c,local_subj,number,bankers,officer,injured,themselves,The bankers said that the officer injured themselves . <eos>,The bankers said that the officer injured themselves .
44,embed,nonlocal,0,d,local_subj,number,officers,banker,injured,themselves,The officers said that the banker injured themselves . <eos>,The officers said that the banker injured themselves .
44,embed,local,1,a,nonlocal_subj,number,mechanic,officers,injured,themselves,The mechanic said that the officers injured themselves . <eos>,The mechanic said that the officers injured themselves .
44,embed,local,1,b,nonlocal_subj,number,officer,mechanics,injured,themselves,The officer said that the mechanics injured themselves . <eos>,The officer said that the mechanics injured themselves .
44,embed,local,1,c,nonlocal_subj,number,banker,officers,injured,themselves,The banker said that the officers injured themselves . <eos>,The banker said that the officers injured themselves .
44,embed,local,1,d,nonlocal_subj,number,officer,bankers,injured,themselves,The officer said that the bankers injured themselves . <eos>,The officer said that the bankers injured themselves .
45,embed,local,1,a,none,none,mechanics,officers,congratulated,themselves,The mechanics said that the officers congratulated themselves . <eos>,The mechanics said that the officers congratulated themselves .
45,embed,local,1,b,none,none,officers,mechanics,congratulated,themselves,The officers said that the mechanics congratulated themselves . <eos>,The officers said that the mechanics congratulated themselves .
45,embed,local,1,c,none,none,bankers,officers,congratulated,themselves,The bankers said that the officers congratulated themselves . <eos>,The bankers said that the officers congratulated themselves .
45,embed,local,1,d,none,none,officers,bankers,congratulated,themselves,The officers said that the bankers congratulated themselves . <eos>,The officers said that the bankers congratulated themselves .
45,embed,nonlocal,0,a,local_subj,number,mechanics,officer,congratulated,themselves,The mechanics said that the officer congratulated themselves . <eos>,The mechanics said that the officer congratulated themselves .
45,embed,nonlocal,0,b,local_subj,number,officers,mechanic,congratulated,themselves,The officers said that the mechanic congratulated themselves . <eos>,The officers said that the mechanic congratulated themselves .
45,embed,nonlocal,0,c,local_subj,number,bankers,officer,congratulated,themselves,The bankers said that the officer congratulated themselves . <eos>,The bankers said that the officer congratulated themselves .
45,embed,nonlocal,0,d,local_subj,number,officers,banker,congratulated,themselves,The officers said that the banker congratulated themselves . <eos>,The officers said that the banker congratulated themselves .
45,embed,local,1,a,nonlocal_subj,number,mechanic,officers,congratulated,themselves,The mechanic said that the officers congratulated themselves . <eos>,The mechanic said that the officers congratulated themselves .
45,embed,local,1,b,nonlocal_subj,number,officer,mechanics,congratulated,themselves,The officer said that the mechanics congratulated themselves . <eos>,The officer said that the mechanics congratulated themselves .
45,embed,local,1,c,nonlocal_subj,number,banker,officers,congratulated,themselves,The banker said that the officers congratulated themselves . <eos>,The banker said that the officers congratulated themselves .
45,embed,local,1,d,nonlocal_subj,number,officer,bankers,congratulated,themselves,The officer said that the bankers congratulated themselves . <eos>,The officer said that the bankers congratulated themselves .
46,embed,local,1,a,none,none,mechanics,officers,embarrassed,themselves,The mechanics said that the officers embarrassed themselves . <eos>,The mechanics said that the officers embarrassed themselves .
46,embed,local,1,b,none,none,officers,mechanics,embarrassed,themselves,The officers said that the mechanics embarrassed themselves . <eos>,The officers said that the mechanics embarrassed themselves .
46,embed,local,1,c,none,none,bankers,officers,embarrassed,themselves,The bankers said that the officers embarrassed themselves . <eos>,The bankers said that the officers embarrassed themselves .
46,embed,local,1,d,none,none,officers,bankers,embarrassed,themselves,The officers said that the bankers embarrassed themselves . <eos>,The officers said that the bankers embarrassed themselves .
46,embed,nonlocal,0,a,local_subj,number,mechanics,officer,embarrassed,themselves,The mechanics said that the officer embarrassed themselves . <eos>,The mechanics said that the officer embarrassed themselves .
46,embed,nonlocal,0,b,local_subj,number,officers,mechanic,embarrassed,themselves,The officers said that the mechanic embarrassed themselves . <eos>,The officers said that the mechanic embarrassed themselves .
46,embed,nonlocal,0,c,local_subj,number,bankers,officer,embarrassed,themselves,The bankers said that the officer embarrassed themselves . <eos>,The bankers said that the officer embarrassed themselves .
46,embed,nonlocal,0,d,local_subj,number,officers,banker,embarrassed,themselves,The officers said that the banker embarrassed themselves . <eos>,The officers said that the banker embarrassed themselves .
