item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
58,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had washed,herself,The beautician said that the mechanics had washed herself . <eos>,The beautician said that the mechanics had washed herself .
59,embed,local,1,a,none,none,librarian,beautician,had asserted,herself,The librarian said that the beautician had asserted herself . <eos>,The librarian said that the beautician had asserted herself .
59,embed,local,1,b,none,none,beautician,librarian,had asserted,herself,The beautician said that the librarian had asserted herself . <eos>,The beautician said that the librarian had asserted herself .
59,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had asserted,herself,The mechanics said that the librarian had asserted herself . <eos>,The mechanics said that the librarian had asserted herself .
59,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had asserted,herself,The mechanics said that the beautician had asserted herself . <eos>,The mechanics said that the beautician had asserted herself .
59,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had asserted,herself,The librarian said that the mechanics had asserted herself . <eos>,The librarian said that the mechanics had asserted herself .
59,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had asserted,herself,The beautician said that the mechanics had asserted herself . <eos>,The beautician said that the mechanics had asserted herself .
60,embed,local,1,a,none,none,librarian,beautician,kicked,herself,The librarian said that the beautician kicked herself . <eos>,The librarian said that the beautician kicked herself .
60,embed,local,1,b,none,none,beautician,librarian,kicked,herself,The beautician said that the librarian kicked herself . <eos>,The beautician said that the librarian kicked herself .
60,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,kicked,herself,The mechanics said that the librarian kicked herself . <eos>,The mechanics said that the librarian kicked herself .
60,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,kicked,herself,The mechanics said that the beautician kicked herself . <eos>,The mechanics said that the beautician kicked herself .
60,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,kicked,herself,The librarian said that the mechanics kicked herself . <eos>,The librarian said that the mechanics kicked herself .
60,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,kicked,herself,The beautician said that the mechanics kicked herself . <eos>,The beautician said that the mechanics kicked herself .
61,embed,local,1,a,none,none,teacher,secretary,had admired,herself,The teacher said that the secretary had admired herself . <eos>,The teacher said that the secretary had admired herself .
61,embed,local,1,b,none,none,secretary,teacher,had admired,herself,The secretary said that the teacher had admired herself . <eos>,The secretary said that the teacher had admired herself .
61,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had admired,herself,The mechanics said that the teacher had admired herself . <eos>,The mechanics said that the teacher had admired herself .
61,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had admired,herself,The mechanics said that the secretary had admired herself . <eos>,The mechanics said that the secretary had admired herself .
61,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had admired,herself,The teacher said that the mechanics had admired herself . <eos>,The teacher said that the mechanics had admired herself .
61,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had admired,herself,The secretary said that the mechanics had admired herself . <eos>,The secretary said that the mechanics had admired herself .
62,embed,local,1,a,none,none,teacher,secretary,had convinced,herself,The teacher said that the secretary had convinced herself . <eos>,The teacher said that the secretary had convinced herself .
62,embed,local,1,b,none,none,secretary,teacher,had convinced,herself,The secretary said that the teacher had convinced herself . <eos>,The secretary said that the teacher had convinced herself .
62,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had convinced,herself,The mechanics said that the teacher had convinced herself . <eos>,The mechanics said that the teacher had convinced herself .
62,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had convinced,herself,The mechanics said that the secretary had convinced herself . <eos>,The mechanics said that the secretary had convinced herself .
62,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had convinced,herself,The teacher said that the mechanics had convinced herself . <eos>,The teacher said that the mechanics had convinced herself .
62,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had convinced,herself,The secretary said that the mechanics had convinced herself . <eos>,The secretary said that the mechanics had convinced herself .
63,embed,local,1,a,none,none,teacher,secretary,saw,herself,The teacher said that the secretary saw herself . <eos>,The teacher said that the secretary saw herself .
63,embed,local,1,b,none,none,secretary,teacher,saw,herself,The secretary said that the teacher saw herself . <eos>,The secretary said that the teacher saw herself .
63,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,saw,herself,The mechanics said that the teacher saw herself . <eos>,The mechanics said that the teacher saw herself .
63,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,saw,herself,The mechanics said that the secretary saw herself . <eos>,The mechanics said that the secretary saw herself .
63,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,saw,herself,The teacher said that the mechanics saw herself . <eos>,The teacher said that the mechanics saw herself .
63,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,saw,herself,The secretary said that the mechanics saw herself . <eos>,The secretary said that the mechanics saw herself .
64,embed,local,1,a,none,none,teacher,secretary,had blamed,herself,The teacher said that the secretary had blamed herself . <eos>,The teacher said that the secretary had blamed herself .
64,embed,local,1,b,none,none,secretary,teacher,had blamed,herself,The secretary said that the teacher had blamed herself . <eos>,The secretary said that the teacher had blamed herself .
64,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had blamed,herself,The mechanics said that the teacher had blamed herself . <eos>,The mechanics said that the teacher had blamed herself .
64,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had blamed,herself,The mechanics said that the secretary had blamed herself . <eos>,The mechanics said that the secretary had blamed herself .
64,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had blamed,herself,The teacher said that the mechanics had blamed herself . <eos>,The teacher said that the mechanics had blamed herself .
64,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had blamed,herself,The secretary said that the mechanics had blamed herself . <eos>,The secretary said that the mechanics had blamed herself .
65,embed,local,1,a,none,none,teacher,secretary,had cut,herself,The teacher said that the secretary had cut herself . <eos>,The teacher said that the secretary had cut herself .
65,embed,local,1,b,none,none,secretary,teacher,had cut,herself,The secretary said that the teacher had cut herself . <eos>,The secretary said that the teacher had cut herself .
65,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had cut,herself,The mechanics said that the teacher had cut herself . <eos>,The mechanics said that the teacher had cut herself .
65,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had cut,herself,The mechanics said that the secretary had cut herself . <eos>,The mechanics said that the secretary had cut herself .
65,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had cut,herself,The teacher said that the mechanics had cut herself . <eos>,The teacher said that the mechanics had cut herself .
65,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had cut,herself,The secretary said that the mechanics had cut herself . <eos>,The secretary said that the mechanics had cut herself .
66,embed,local,1,a,none,none,teacher,secretary,had amused,herself,The teacher said that the secretary had amused herself . <eos>,The teacher said that the secretary had amused herself .
66,embed,local,1,b,none,none,secretary,teacher,had amused,herself,The secretary said that the teacher had amused herself . <eos>,The secretary said that the teacher had amused herself .
66,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had amused,herself,The mechanics said that the teacher had amused herself . <eos>,The mechanics said that the teacher had amused herself .
66,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had amused,herself,The mechanics said that the secretary had amused herself . <eos>,The mechanics said that the secretary had amused herself .
66,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had amused,herself,The teacher said that the mechanics had amused herself . <eos>,The teacher said that the mechanics had amused herself .
66,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had amused,herself,The secretary said that the mechanics had amused herself . <eos>,The secretary said that the mechanics had amused herself .
67,embed,local,1,a,none,none,teacher,secretary,had hurt,herself,The teacher said that the secretary had hurt herself . <eos>,The teacher said that the secretary had hurt herself .
67,embed,local,1,b,none,none,secretary,teacher,had hurt,herself,The secretary said that the teacher had hurt herself . <eos>,The secretary said that the teacher had hurt herself .
67,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had hurt,herself,The mechanics said that the teacher had hurt herself . <eos>,The mechanics said that the teacher had hurt herself .
67,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had hurt,herself,The mechanics said that the secretary had hurt herself . <eos>,The mechanics said that the secretary had hurt herself .
67,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had hurt,herself,The teacher said that the mechanics had hurt herself . <eos>,The teacher said that the mechanics had hurt herself .
67,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had hurt,herself,The secretary said that the mechanics had hurt herself . <eos>,The secretary said that the mechanics had hurt herself .
68,embed,local,1,a,none,none,teacher,secretary,had taught,herself,The teacher said that the secretary had taught herself . <eos>,The teacher said that the secretary had taught herself .
68,embed,local,1,b,none,none,secretary,teacher,had taught,herself,The secretary said that the teacher had taught herself . <eos>,The secretary said that the teacher had taught herself .
68,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had taught,herself,The mechanics said that the teacher had taught herself . <eos>,The mechanics said that the teacher had taught herself .
68,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had taught,herself,The mechanics said that the secretary had taught herself . <eos>,The mechanics said that the secretary had taught herself .
68,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had taught,herself,The teacher said that the mechanics had taught herself . <eos>,The teacher said that the mechanics had taught herself .
68,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had taught,herself,The secretary said that the mechanics had taught herself . <eos>,The secretary said that the mechanics had taught herself .
69,embed,local,1,a,none,none,teacher,secretary,had introduced,herself,The teacher said that the secretary had introduced herself . <eos>,The teacher said that the secretary had introduced herself .
69,embed,local,1,b,none,none,secretary,teacher,had introduced,herself,The secretary said that the teacher had introduced herself . <eos>,The secretary said that the teacher had introduced herself .
69,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had introduced,herself,The mechanics said that the teacher had introduced herself . <eos>,The mechanics said that the teacher had introduced herself .
69,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had introduced,herself,The mechanics said that the secretary had introduced herself . <eos>,The mechanics said that the secretary had introduced herself .
69,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had introduced,herself,The teacher said that the mechanics had introduced herself . <eos>,The teacher said that the mechanics had introduced herself .
69,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had introduced,herself,The secretary said that the mechanics had introduced herself . <eos>,The secretary said that the mechanics had introduced herself .
70,embed,local,1,a,none,none,teacher,secretary,had enjoyed,herself,The teacher said that the secretary had enjoyed herself . <eos>,The teacher said that the secretary had enjoyed herself .
70,embed,local,1,b,none,none,secretary,teacher,had enjoyed,herself,The secretary said that the teacher had enjoyed herself . <eos>,The secretary said that the teacher had enjoyed herself .
70,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had enjoyed,herself,The mechanics said that the teacher had enjoyed herself . <eos>,The mechanics said that the teacher had enjoyed herself .
70,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had enjoyed,herself,The mechanics said that the secretary had enjoyed herself . <eos>,The mechanics said that the secretary had enjoyed herself .
70,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had enjoyed,herself,The teacher said that the mechanics had enjoyed herself . <eos>,The teacher said that the mechanics had enjoyed herself .
70,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had enjoyed,herself,The secretary said that the mechanics had enjoyed herself . <eos>,The secretary said that the mechanics had enjoyed herself .
71,embed,local,1,a,none,none,teacher,secretary,had prepared,herself,The teacher said that the secretary had prepared herself . <eos>,The teacher said that the secretary had prepared herself .
71,embed,local,1,b,none,none,secretary,teacher,had prepared,herself,The secretary said that the teacher had prepared herself . <eos>,The secretary said that the teacher had prepared herself .
71,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had prepared,herself,The mechanics said that the teacher had prepared herself . <eos>,The mechanics said that the teacher had prepared herself .
71,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had prepared,herself,The mechanics said that the secretary had prepared herself . <eos>,The mechanics said that the secretary had prepared herself .
71,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had prepared,herself,The teacher said that the mechanics had prepared herself . <eos>,The teacher said that the mechanics had prepared herself .
71,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had prepared,herself,The secretary said that the mechanics had prepared herself . <eos>,The secretary said that the mechanics had prepared herself .
72,embed,local,1,a,none,none,teacher,secretary,had shouted,herself,The teacher said that the secretary had shouted herself . <eos>,The teacher said that the secretary had shouted herself .
72,embed,local,1,b,none,none,secretary,teacher,had shouted,herself,The secretary said that the teacher had shouted herself . <eos>,The secretary said that the teacher had shouted herself .
72,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had shouted,herself,The mechanics said that the teacher had shouted herself . <eos>,The mechanics said that the teacher had shouted herself .
72,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had shouted,herself,The mechanics said that the secretary had shouted herself . <eos>,The mechanics said that the secretary had shouted herself .
72,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had shouted,herself,The teacher said that the mechanics had shouted herself . <eos>,The teacher said that the mechanics had shouted herself .
72,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had shouted,herself,The secretary said that the mechanics had shouted herself . <eos>,The secretary said that the mechanics had shouted herself .
73,embed,local,1,a,none,none,teacher,secretary,had washed,herself,The teacher said that the secretary had washed herself . <eos>,The teacher said that the secretary had washed herself .
73,embed,local,1,b,none,none,secretary,teacher,had washed,herself,The secretary said that the teacher had washed herself . <eos>,The secretary said that the teacher had washed herself .
73,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had washed,herself,The mechanics said that the teacher had washed herself . <eos>,The mechanics said that the teacher had washed herself .
73,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had washed,herself,The mechanics said that the secretary had washed herself . <eos>,The mechanics said that the secretary had washed herself .
73,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had washed,herself,The teacher said that the mechanics had washed herself . <eos>,The teacher said that the mechanics had washed herself .
73,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had washed,herself,The secretary said that the mechanics had washed herself . <eos>,The secretary said that the mechanics had washed herself .
74,embed,local,1,a,none,none,teacher,secretary,had asserted,herself,The teacher said that the secretary had asserted herself . <eos>,The teacher said that the secretary had asserted herself .
74,embed,local,1,b,none,none,secretary,teacher,had asserted,herself,The secretary said that the teacher had asserted herself . <eos>,The secretary said that the teacher had asserted herself .
74,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,had asserted,herself,The mechanics said that the teacher had asserted herself . <eos>,The mechanics said that the teacher had asserted herself .
74,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,had asserted,herself,The mechanics said that the secretary had asserted herself . <eos>,The mechanics said that the secretary had asserted herself .
74,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,had asserted,herself,The teacher said that the mechanics had asserted herself . <eos>,The teacher said that the mechanics had asserted herself .
74,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,had asserted,herself,The secretary said that the mechanics had asserted herself . <eos>,The secretary said that the mechanics had asserted herself .
75,embed,local,1,a,none,none,teacher,secretary,kicked,herself,The teacher said that the secretary kicked herself . <eos>,The teacher said that the secretary kicked herself .
75,embed,local,1,b,none,none,secretary,teacher,kicked,herself,The secretary said that the teacher kicked herself . <eos>,The secretary said that the teacher kicked herself .
75,embed,local,1,a,nonlocal_subj,gender,mechanics,teacher,kicked,herself,The mechanics said that the teacher kicked herself . <eos>,The mechanics said that the teacher kicked herself .
75,embed,local,1,b,nonlocal_subj,gender,mechanics,secretary,kicked,herself,The mechanics said that the secretary kicked herself . <eos>,The mechanics said that the secretary kicked herself .
75,embed,nonlocal,0,a,local_subj,gender,teacher,mechanics,kicked,herself,The teacher said that the mechanics kicked herself . <eos>,The teacher said that the mechanics kicked herself .
75,embed,nonlocal,0,b,local_subj,gender,secretary,mechanics,kicked,herself,The secretary said that the mechanics kicked herself . <eos>,The secretary said that the mechanics kicked herself .
76,embed,local,1,a,none,none,nurse,hairdresser,had admired,herself,The nurse said that the hairdresser had admired herself . <eos>,The nurse said that the hairdresser had admired herself .
76,embed,local,1,b,none,none,hairdresser,nurse,had admired,herself,The hairdresser said that the nurse had admired herself . <eos>,The hairdresser said that the nurse had admired herself .
76,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had admired,herself,The mechanics said that the nurse had admired herself . <eos>,The mechanics said that the nurse had admired herself .
76,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had admired,herself,The mechanics said that the hairdresser had admired herself . <eos>,The mechanics said that the hairdresser had admired herself .
76,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had admired,herself,The nurse said that the mechanics had admired herself . <eos>,The nurse said that the mechanics had admired herself .
76,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had admired,herself,The hairdresser said that the mechanics had admired herself . <eos>,The hairdresser said that the mechanics had admired herself .
77,embed,local,1,a,none,none,nurse,hairdresser,had convinced,herself,The nurse said that the hairdresser had convinced herself . <eos>,The nurse said that the hairdresser had convinced herself .
77,embed,local,1,b,none,none,hairdresser,nurse,had convinced,herself,The hairdresser said that the nurse had convinced herself . <eos>,The hairdresser said that the nurse had convinced herself .
77,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had convinced,herself,The mechanics said that the nurse had convinced herself . <eos>,The mechanics said that the nurse had convinced herself .
77,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had convinced,herself,The mechanics said that the hairdresser had convinced herself . <eos>,The mechanics said that the hairdresser had convinced herself .
77,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had convinced,herself,The nurse said that the mechanics had convinced herself . <eos>,The nurse said that the mechanics had convinced herself .
77,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had convinced,herself,The hairdresser said that the mechanics had convinced herself . <eos>,The hairdresser said that the mechanics had convinced herself .
78,embed,local,1,a,none,none,nurse,hairdresser,saw,herself,The nurse said that the hairdresser saw herself . <eos>,The nurse said that the hairdresser saw herself .
78,embed,local,1,b,none,none,hairdresser,nurse,saw,herself,The hairdresser said that the nurse saw herself . <eos>,The hairdresser said that the nurse saw herself .
78,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,saw,herself,The mechanics said that the nurse saw herself . <eos>,The mechanics said that the nurse saw herself .
78,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,saw,herself,The mechanics said that the hairdresser saw herself . <eos>,The mechanics said that the hairdresser saw herself .
78,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,saw,herself,The nurse said that the mechanics saw herself . <eos>,The nurse said that the mechanics saw herself .
78,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,saw,herself,The hairdresser said that the mechanics saw herself . <eos>,The hairdresser said that the mechanics saw herself .
79,embed,local,1,a,none,none,nurse,hairdresser,had blamed,herself,The nurse said that the hairdresser had blamed herself . <eos>,The nurse said that the hairdresser had blamed herself .
79,embed,local,1,b,none,none,hairdresser,nurse,had blamed,herself,The hairdresser said that the nurse had blamed herself . <eos>,The hairdresser said that the nurse had blamed herself .
79,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had blamed,herself,The mechanics said that the nurse had blamed herself . <eos>,The mechanics said that the nurse had blamed herself .
79,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had blamed,herself,The mechanics said that the hairdresser had blamed herself . <eos>,The mechanics said that the hairdresser had blamed herself .
79,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had blamed,herself,The nurse said that the mechanics had blamed herself . <eos>,The nurse said that the mechanics had blamed herself .
79,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had blamed,herself,The hairdresser said that the mechanics had blamed herself . <eos>,The hairdresser said that the mechanics had blamed herself .
80,embed,local,1,a,none,none,nurse,hairdresser,had cut,herself,The nurse said that the hairdresser had cut herself . <eos>,The nurse said that the hairdresser had cut herself .
80,embed,local,1,b,none,none,hairdresser,nurse,had cut,herself,The hairdresser said that the nurse had cut herself . <eos>,The hairdresser said that the nurse had cut herself .
80,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had cut,herself,The mechanics said that the nurse had cut herself . <eos>,The mechanics said that the nurse had cut herself .
80,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had cut,herself,The mechanics said that the hairdresser had cut herself . <eos>,The mechanics said that the hairdresser had cut herself .
80,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had cut,herself,The nurse said that the mechanics had cut herself . <eos>,The nurse said that the mechanics had cut herself .
80,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had cut,herself,The hairdresser said that the mechanics had cut herself . <eos>,The hairdresser said that the mechanics had cut herself .
81,embed,local,1,a,none,none,nurse,hairdresser,had amused,herself,The nurse said that the hairdresser had amused herself . <eos>,The nurse said that the hairdresser had amused herself .
81,embed,local,1,b,none,none,hairdresser,nurse,had amused,herself,The hairdresser said that the nurse had amused herself . <eos>,The hairdresser said that the nurse had amused herself .
81,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had amused,herself,The mechanics said that the nurse had amused herself . <eos>,The mechanics said that the nurse had amused herself .
81,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had amused,herself,The mechanics said that the hairdresser had amused herself . <eos>,The mechanics said that the hairdresser had amused herself .
81,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had amused,herself,The nurse said that the mechanics had amused herself . <eos>,The nurse said that the mechanics had amused herself .
81,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had amused,herself,The hairdresser said that the mechanics had amused herself . <eos>,The hairdresser said that the mechanics had amused herself .
82,embed,local,1,a,none,none,nurse,hairdresser,had hurt,herself,The nurse said that the hairdresser had hurt herself . <eos>,The nurse said that the hairdresser had hurt herself .
82,embed,local,1,b,none,none,hairdresser,nurse,had hurt,herself,The hairdresser said that the nurse had hurt herself . <eos>,The hairdresser said that the nurse had hurt herself .
82,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had hurt,herself,The mechanics said that the nurse had hurt herself . <eos>,The mechanics said that the nurse had hurt herself .
82,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had hurt,herself,The mechanics said that the hairdresser had hurt herself . <eos>,The mechanics said that the hairdresser had hurt herself .
82,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had hurt,herself,The nurse said that the mechanics had hurt herself . <eos>,The nurse said that the mechanics had hurt herself .
82,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had hurt,herself,The hairdresser said that the mechanics had hurt herself . <eos>,The hairdresser said that the mechanics had hurt herself .
83,embed,local,1,a,none,none,nurse,hairdresser,had taught,herself,The nurse said that the hairdresser had taught herself . <eos>,The nurse said that the hairdresser had taught herself .
83,embed,local,1,b,none,none,hairdresser,nurse,had taught,herself,The hairdresser said that the nurse had taught herself . <eos>,The hairdresser said that the nurse had taught herself .
83,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had taught,herself,The mechanics said that the nurse had taught herself . <eos>,The mechanics said that the nurse had taught herself .
83,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had taught,herself,The mechanics said that the hairdresser had taught herself . <eos>,The mechanics said that the hairdresser had taught herself .
83,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had taught,herself,The nurse said that the mechanics had taught herself . <eos>,The nurse said that the mechanics had taught herself .
83,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had taught,herself,The hairdresser said that the mechanics had taught herself . <eos>,The hairdresser said that the mechanics had taught herself .
84,embed,local,1,a,none,none,nurse,hairdresser,had introduced,herself,The nurse said that the hairdresser had introduced herself . <eos>,The nurse said that the hairdresser had introduced herself .
84,embed,local,1,b,none,none,hairdresser,nurse,had introduced,herself,The hairdresser said that the nurse had introduced herself . <eos>,The hairdresser said that the nurse had introduced herself .
84,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had introduced,herself,The mechanics said that the nurse had introduced herself . <eos>,The mechanics said that the nurse had introduced herself .
84,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had introduced,herself,The mechanics said that the hairdresser had introduced herself . <eos>,The mechanics said that the hairdresser had introduced herself .
84,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had introduced,herself,The nurse said that the mechanics had introduced herself . <eos>,The nurse said that the mechanics had introduced herself .
84,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had introduced,herself,The hairdresser said that the mechanics had introduced herself . <eos>,The hairdresser said that the mechanics had introduced herself .
85,embed,local,1,a,none,none,nurse,hairdresser,had enjoyed,herself,The nurse said that the hairdresser had enjoyed herself . <eos>,The nurse said that the hairdresser had enjoyed herself .
85,embed,local,1,b,none,none,hairdresser,nurse,had enjoyed,herself,The hairdresser said that the nurse had enjoyed herself . <eos>,The hairdresser said that the nurse had enjoyed herself .
85,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had enjoyed,herself,The mechanics said that the nurse had enjoyed herself . <eos>,The mechanics said that the nurse had enjoyed herself .
85,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had enjoyed,herself,The mechanics said that the hairdresser had enjoyed herself . <eos>,The mechanics said that the hairdresser had enjoyed herself .
85,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had enjoyed,herself,The nurse said that the mechanics had enjoyed herself . <eos>,The nurse said that the mechanics had enjoyed herself .
85,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had enjoyed,herself,The hairdresser said that the mechanics had enjoyed herself . <eos>,The hairdresser said that the mechanics had enjoyed herself .
86,embed,local,1,a,none,none,nurse,hairdresser,had prepared,herself,The nurse said that the hairdresser had prepared herself . <eos>,The nurse said that the hairdresser had prepared herself .
86,embed,local,1,b,none,none,hairdresser,nurse,had prepared,herself,The hairdresser said that the nurse had prepared herself . <eos>,The hairdresser said that the nurse had prepared herself .
86,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had prepared,herself,The mechanics said that the nurse had prepared herself . <eos>,The mechanics said that the nurse had prepared herself .
86,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had prepared,herself,The mechanics said that the hairdresser had prepared herself . <eos>,The mechanics said that the hairdresser had prepared herself .
86,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had prepared,herself,The nurse said that the mechanics had prepared herself . <eos>,The nurse said that the mechanics had prepared herself .
86,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had prepared,herself,The hairdresser said that the mechanics had prepared herself . <eos>,The hairdresser said that the mechanics had prepared herself .
87,embed,local,1,a,none,none,nurse,hairdresser,had shouted,herself,The nurse said that the hairdresser had shouted herself . <eos>,The nurse said that the hairdresser had shouted herself .
87,embed,local,1,b,none,none,hairdresser,nurse,had shouted,herself,The hairdresser said that the nurse had shouted herself . <eos>,The hairdresser said that the nurse had shouted herself .
87,embed,local,1,a,nonlocal_subj,gender,mechanics,nurse,had shouted,herself,The mechanics said that the nurse had shouted herself . <eos>,The mechanics said that the nurse had shouted herself .
87,embed,local,1,b,nonlocal_subj,gender,mechanics,hairdresser,had shouted,herself,The mechanics said that the hairdresser had shouted herself . <eos>,The mechanics said that the hairdresser had shouted herself .
87,embed,nonlocal,0,a,local_subj,gender,nurse,mechanics,had shouted,herself,The nurse said that the mechanics had shouted herself . <eos>,The nurse said that the mechanics had shouted herself .
87,embed,nonlocal,0,b,local_subj,gender,hairdresser,mechanics,had shouted,herself,The hairdresser said that the mechanics had shouted herself . <eos>,The hairdresser said that the mechanics had shouted herself .
88,embed,local,1,a,none,none,nurse,hairdresser,had washed,herself,The nurse said that the hairdresser had washed herself . <eos>,The nurse said that the hairdresser had washed herself .
