,item,clause_type,locality,c-command,grammatical,counterbalance,mismatch_position,mismatch_feature,matrix_subj_noun,rc_subj_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
278,47,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,established,herself,The girls that the wife liked established herself . <eos>,The girls that the wife liked established herself .,the girls that the wife liked established ***mask*** .,3.6016077886303566
279,47,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,established,herself,The wives that the girl liked established herself . <eos>,The wives that the girl liked established herself .,the wives that the girl liked established ***mask*** .,4.017115019102396
280,47,simple,local,c-command,1,a,rc_subj,number,girl,wives,established,herself,The girl that the wives liked established herself . <eos>,The girl that the wives liked established herself .,the girl that the wives liked established ***mask*** .,4.318063429689329
281,47,simple,local,c-command,1,b,rc_subj,number,wife,girls,established,herself,The wife that the girls liked established herself . <eos>,The wife that the girls liked established herself .,the wife that the girls liked established ***mask*** .,5.16716212467576
282,48,simple,local,c-command,1,a,none,none,girl,wife,devoted,herself,The girl that the wife liked devoted herself . <eos>,The girl that the wife liked devoted herself .,the girl that the wife liked devoted ***mask*** .,18.206006225321186
283,48,simple,local,c-command,1,b,none,none,wife,girl,devoted,herself,The wife that the girl liked devoted herself . <eos>,The wife that the girl liked devoted herself .,the wife that the girl liked devoted ***mask*** .,18.544795836325218
284,48,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,devoted,herself,The girls that the wife liked devoted herself . <eos>,The girls that the wife liked devoted herself .,the girls that the wife liked devoted ***mask*** .,17.28618738010769
285,48,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,devoted,herself,The wives that the girl liked devoted herself . <eos>,The wives that the girl liked devoted herself .,the wives that the girl liked devoted ***mask*** .,16.85497962539004
286,48,simple,local,c-command,1,a,rc_subj,number,girl,wives,devoted,herself,The girl that the wives liked devoted herself . <eos>,The girl that the wives liked devoted herself .,the girl that the wives liked devoted ***mask*** .,19.674459841866167
287,48,simple,local,c-command,1,b,rc_subj,number,wife,girls,devoted,herself,The wife that the girls liked devoted herself . <eos>,The wife that the girls liked devoted herself .,the wife that the girls liked devoted ***mask*** .,18.793413354351063
288,49,simple,local,c-command,1,a,none,none,girl,wife,considered,herself,The girl that the wife liked considered herself . <eos>,The girl that the wife liked considered herself .,the girl that the wife liked considered ***mask*** .,6.420694997410627
289,49,simple,local,c-command,1,b,none,none,wife,girl,considered,herself,The wife that the girl liked considered herself . <eos>,The wife that the girl liked considered herself .,the wife that the girl liked considered ***mask*** .,6.956369393762261
290,49,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,considered,herself,The girls that the wife liked considered herself . <eos>,The girls that the wife liked considered herself .,the girls that the wife liked considered ***mask*** .,7.670897733137352
291,49,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,considered,herself,The wives that the girl liked considered herself . <eos>,The wives that the girl liked considered herself .,the wives that the girl liked considered ***mask*** .,9.171453522021048
292,49,simple,local,c-command,1,a,rc_subj,number,girl,wives,considered,herself,The girl that the wives liked considered herself . <eos>,The girl that the wives liked considered herself .,the girl that the wives liked considered ***mask*** .,6.49873461865593
293,49,simple,local,c-command,1,b,rc_subj,number,wife,girls,considered,herself,The wife that the girls liked considered herself . <eos>,The wife that the girls liked considered herself .,the wife that the girls liked considered ***mask*** .,6.747894186949625
294,50,simple,local,c-command,1,a,none,none,girl,wife,identified,herself,The girl that the wife liked identified herself . <eos>,The girl that the wife liked identified herself .,the girl that the wife liked identified ***mask*** .,3.4418813217050133
295,50,simple,local,c-command,1,b,none,none,wife,girl,identified,herself,The wife that the girl liked identified herself . <eos>,The wife that the girl liked identified herself .,the wife that the girl liked identified ***mask*** .,3.408871701100324
296,50,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,identified,herself,The girls that the wife liked identified herself . <eos>,The girls that the wife liked identified herself .,the girls that the wife liked identified ***mask*** .,5.272636747015468
297,50,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,identified,herself,The wives that the girl liked identified herself . <eos>,The wives that the girl liked identified herself .,the wives that the girl liked identified ***mask*** .,4.4191566258040655
298,50,simple,local,c-command,1,a,rc_subj,number,girl,wives,identified,herself,The girl that the wives liked identified herself . <eos>,The girl that the wives liked identified herself .,the girl that the wives liked identified ***mask*** .,5.86644054666331
299,50,simple,local,c-command,1,b,rc_subj,number,wife,girls,identified,herself,The wife that the girls liked identified herself . <eos>,The wife that the girls liked identified herself .,the wife that the girls liked identified ***mask*** .,3.9619718811916647
300,51,simple,local,c-command,1,a,none,none,girl,wife,made,herself,The girl that the wife liked made herself . <eos>,The girl that the wife liked made herself .,the girl that the wife liked made ***mask*** .,11.808026627659284
301,51,simple,local,c-command,1,b,none,none,wife,girl,made,herself,The wife that the girl liked made herself . <eos>,The wife that the girl liked made herself .,the wife that the girl liked made ***mask*** .,12.04496057748161
302,51,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,made,herself,The girls that the wife liked made herself . <eos>,The girls that the wife liked made herself .,the girls that the wife liked made ***mask*** .,12.424871196862169
303,51,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,made,herself,The wives that the girl liked made herself . <eos>,The wives that the girl liked made herself .,the wives that the girl liked made ***mask*** .,14.64973939347241
304,51,simple,local,c-command,1,a,rc_subj,number,girl,wives,made,herself,The girl that the wives liked made herself . <eos>,The girl that the wives liked made herself .,the girl that the wives liked made ***mask*** .,12.31393906732818
305,51,simple,local,c-command,1,b,rc_subj,number,wife,girls,made,herself,The wife that the girls liked made herself . <eos>,The wife that the girls liked made herself .,the wife that the girls liked made ***mask*** .,13.126278606226068
306,52,simple,local,c-command,1,a,none,none,girl,wife,found,herself,The girl that the wife liked found herself . <eos>,The girl that the wife liked found herself .,the girl that the wife liked found ***mask*** .,5.826384617957615
307,52,simple,local,c-command,1,b,none,none,wife,girl,found,herself,The wife that the girl liked found herself . <eos>,The wife that the girl liked found herself .,the wife that the girl liked found ***mask*** .,5.69219523278101
308,52,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,found,herself,The girls that the wife liked found herself . <eos>,The girls that the wife liked found herself .,the girls that the wife liked found ***mask*** .,8.48916413442624
309,52,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,found,herself,The wives that the girl liked found herself . <eos>,The wives that the girl liked found herself .,the wives that the girl liked found ***mask*** .,7.479809730131019
310,52,simple,local,c-command,1,a,rc_subj,number,girl,wives,found,herself,The girl that the wives liked found herself . <eos>,The girl that the wives liked found herself .,the girl that the wives liked found ***mask*** .,5.968191124611827
311,52,simple,local,c-command,1,b,rc_subj,number,wife,girls,found,herself,The wife that the girls liked found herself . <eos>,The wife that the girls liked found herself .,the wife that the girls liked found ***mask*** .,5.754924059688868
312,53,simple,local,c-command,1,a,none,none,girl,wife,distinguished,herself,The girl that the wife liked distinguished herself . <eos>,The girl that the wife liked distinguished herself .,the girl that the wife liked distinguished ***mask*** .,3.0524072909166637
313,53,simple,local,c-command,1,b,none,none,wife,girl,distinguished,herself,The wife that the girl liked distinguished herself . <eos>,The wife that the girl liked distinguished herself .,the wife that the girl liked distinguished ***mask*** .,5.6895827555521645
314,53,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,distinguished,herself,The girls that the wife liked distinguished herself . <eos>,The girls that the wife liked distinguished herself .,the girls that the wife liked distinguished ***mask*** .,6.342558769189031
315,53,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,distinguished,herself,The wives that the girl liked distinguished herself . <eos>,The wives that the girl liked distinguished herself .,the wives that the girl liked distinguished ***mask*** .,4.9026471296828085
316,53,simple,local,c-command,1,a,rc_subj,number,girl,wives,distinguished,herself,The girl that the wives liked distinguished herself . <eos>,The girl that the wives liked distinguished herself .,the girl that the wives liked distinguished ***mask*** .,5.222476881622158
317,53,simple,local,c-command,1,b,rc_subj,number,wife,girls,distinguished,herself,The wife that the girls liked distinguished herself . <eos>,The wife that the girls liked distinguished herself .,the wife that the girls liked distinguished ***mask*** .,8.205062342793845
318,54,simple,local,c-command,1,a,none,none,girl,wife,taught,herself,The girl that the wife liked taught herself . <eos>,The girl that the wife liked taught herself .,the girl that the wife liked taught ***mask*** .,10.65947927633248
319,54,simple,local,c-command,1,b,none,none,wife,girl,taught,herself,The wife that the girl liked taught herself . <eos>,The wife that the girl liked taught herself .,the wife that the girl liked taught ***mask*** .,10.306568131174085
320,54,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,taught,herself,The girls that the wife liked taught herself . <eos>,The girls that the wife liked taught herself .,the girls that the wife liked taught ***mask*** .,10.229589155426828
321,54,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,taught,herself,The wives that the girl liked taught herself . <eos>,The wives that the girl liked taught herself .,the wives that the girl liked taught ***mask*** .,10.476629121843697
322,54,simple,local,c-command,1,a,rc_subj,number,girl,wives,taught,herself,The girl that the wives liked taught herself . <eos>,The girl that the wives liked taught herself .,the girl that the wives liked taught ***mask*** .,10.078186750624967
323,54,simple,local,c-command,1,b,rc_subj,number,wife,girls,taught,herself,The wife that the girls liked taught herself . <eos>,The wife that the girls liked taught herself .,the wife that the girls liked taught ***mask*** .,9.885107695065377
324,55,simple,local,c-command,1,a,none,none,girl,wife,killed,herself,The girl that the wife liked killed herself . <eos>,The girl that the wife liked killed herself .,the girl that the wife liked killed ***mask*** .,3.575102026712789
325,55,simple,local,c-command,1,b,none,none,wife,girl,killed,herself,The wife that the girl liked killed herself . <eos>,The wife that the girl liked killed herself .,the wife that the girl liked killed ***mask*** .,3.6739867087706566
326,55,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,killed,herself,The girls that the wife liked killed herself . <eos>,The girls that the wife liked killed herself .,the girls that the wife liked killed ***mask*** .,6.477376686568538
327,55,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,killed,herself,The wives that the girl liked killed herself . <eos>,The wives that the girl liked killed herself .,the wives that the girl liked killed ***mask*** .,7.700363370613219
328,55,simple,local,c-command,1,a,rc_subj,number,girl,wives,killed,herself,The girl that the wives liked killed herself . <eos>,The girl that the wives liked killed herself .,the girl that the wives liked killed ***mask*** .,3.316174274067308
329,55,simple,local,c-command,1,b,rc_subj,number,wife,girls,killed,herself,The wife that the girls liked killed herself . <eos>,The wife that the girls liked killed herself .,the wife that the girls liked killed ***mask*** .,3.811190241144417
330,56,simple,local,c-command,1,a,none,none,girl,wife,called,herself,The girl that the wife liked called herself . <eos>,The girl that the wife liked called herself .,the girl that the wife liked called ***mask*** .,8.361105322193357
331,56,simple,local,c-command,1,b,none,none,wife,girl,called,herself,The wife that the girl liked called herself . <eos>,The wife that the girl liked called herself .,the wife that the girl liked called ***mask*** .,8.016045969781086
332,56,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,called,herself,The girls that the wife liked called herself . <eos>,The girls that the wife liked called herself .,the girls that the wife liked called ***mask*** .,5.749278430152801
333,56,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,called,herself,The wives that the girl liked called herself . <eos>,The wives that the girl liked called herself .,the wives that the girl liked called ***mask*** .,6.5143644992595675
334,56,simple,local,c-command,1,a,rc_subj,number,girl,wives,called,herself,The girl that the wives liked called herself . <eos>,The girl that the wives liked called herself .,the girl that the wives liked called ***mask*** .,8.263777493430329
335,56,simple,local,c-command,1,b,rc_subj,number,wife,girls,called,herself,The wife that the girls liked called herself . <eos>,The wife that the girls liked called herself .,the wife that the girls liked called ***mask*** .,8.653234026530608
336,57,simple,local,c-command,1,a,none,none,girl,wife,dedicated,herself,The girl that the wife liked dedicated herself . <eos>,The girl that the wife liked dedicated herself .,the girl that the wife liked dedicated ***mask*** .,11.852030735517298
337,57,simple,local,c-command,1,b,none,none,wife,girl,dedicated,herself,The wife that the girl liked dedicated herself . <eos>,The wife that the girl liked dedicated herself .,the wife that the girl liked dedicated ***mask*** .,14.478320492541792
338,57,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,dedicated,herself,The girls that the wife liked dedicated herself . <eos>,The girls that the wife liked dedicated herself .,the girls that the wife liked dedicated ***mask*** .,12.397168860175428
339,57,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,dedicated,herself,The wives that the girl liked dedicated herself . <eos>,The wives that the girl liked dedicated herself .,the wives that the girl liked dedicated ***mask*** .,12.869129876667092
340,57,simple,local,c-command,1,a,rc_subj,number,girl,wives,dedicated,herself,The girl that the wives liked dedicated herself . <eos>,The girl that the wives liked dedicated herself .,the girl that the wives liked dedicated ***mask*** .,14.102254509399017
341,57,simple,local,c-command,1,b,rc_subj,number,wife,girls,dedicated,herself,The wife that the girls liked dedicated herself . <eos>,The wife that the girls liked dedicated herself .,the wife that the girls liked dedicated ***mask*** .,14.433323437281715
342,58,simple,local,c-command,1,a,none,none,girl,wife,declared,herself,The girl that the wife liked declared herself . <eos>,The girl that the wife liked declared herself .,the girl that the wife liked declared ***mask*** .,1.8962937503192698
343,58,simple,local,c-command,1,b,none,none,wife,girl,declared,herself,The wife that the girl liked declared herself . <eos>,The wife that the girl liked declared herself .,the wife that the girl liked declared ***mask*** .,2.578319210366349
344,58,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,declared,herself,The girls that the wife liked declared herself . <eos>,The girls that the wife liked declared herself .,the girls that the wife liked declared ***mask*** .,5.739488003074261
345,58,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,declared,herself,The wives that the girl liked declared herself . <eos>,The wives that the girl liked declared herself .,the wives that the girl liked declared ***mask*** .,6.526423676154256
346,58,simple,local,c-command,1,a,rc_subj,number,girl,wives,declared,herself,The girl that the wives liked declared herself . <eos>,The girl that the wives liked declared herself .,the girl that the wives liked declared ***mask*** .,2.348441423825604
347,58,simple,local,c-command,1,b,rc_subj,number,wife,girls,declared,herself,The wife that the girls liked declared herself . <eos>,The wife that the girls liked declared herself .,the wife that the girls liked declared ***mask*** .,2.644882033209176
348,59,simple,local,c-command,1,a,none,none,girl,wife,proved,herself,The girl that the wife liked proved herself . <eos>,The girl that the wife liked proved herself .,the girl that the wife liked proved ***mask*** .,7.490964534121366
349,59,simple,local,c-command,1,b,none,none,wife,girl,proved,herself,The wife that the girl liked proved herself . <eos>,The wife that the girl liked proved herself .,the wife that the girl liked proved ***mask*** .,8.852262183783107
350,59,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,proved,herself,The girls that the wife liked proved herself . <eos>,The girls that the wife liked proved herself .,the girls that the wife liked proved ***mask*** .,7.950969265758092
351,59,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,proved,herself,The wives that the girl liked proved herself . <eos>,The wives that the girl liked proved herself .,the wives that the girl liked proved ***mask*** .,8.483388982819669
352,59,simple,local,c-command,1,a,rc_subj,number,girl,wives,proved,herself,The girl that the wives liked proved herself . <eos>,The girl that the wives liked proved herself .,the girl that the wives liked proved ***mask*** .,7.878498100642787
353,59,simple,local,c-command,1,b,rc_subj,number,wife,girls,proved,herself,The wife that the girls liked proved herself . <eos>,The wife that the girls liked proved herself .,the wife that the girls liked proved ***mask*** .,9.090564381080538
354,60,simple,local,c-command,1,a,none,none,girl,wife,shot,herself,The girl that the wife liked shot herself . <eos>,The girl that the wife liked shot herself .,the girl that the wife liked shot ***mask*** .,4.602670056867957
355,60,simple,local,c-command,1,b,none,none,wife,girl,shot,herself,The wife that the girl liked shot herself . <eos>,The wife that the girl liked shot herself .,the wife that the girl liked shot ***mask*** .,4.444454919741089
356,60,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,shot,herself,The girls that the wife liked shot herself . <eos>,The girls that the wife liked shot herself .,the girls that the wife liked shot ***mask*** .,6.93777990419186
357,60,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,shot,herself,The wives that the girl liked shot herself . <eos>,The wives that the girl liked shot herself .,the wives that the girl liked shot ***mask*** .,7.5714533772020705
358,60,simple,local,c-command,1,a,rc_subj,number,girl,wives,shot,herself,The girl that the wives liked shot herself . <eos>,The girl that the wives liked shot herself .,the girl that the wives liked shot ***mask*** .,4.936257842253973
359,60,simple,local,c-command,1,b,rc_subj,number,wife,girls,shot,herself,The wife that the girls liked shot herself . <eos>,The wife that the girls liked shot herself .,the wife that the girls liked shot ***mask*** .,4.588426172259624
360,61,simple,local,c-command,1,a,none,none,girl,wife,saw,herself,The girl that the wife liked saw herself . <eos>,The girl that the wife liked saw herself .,the girl that the wife liked saw ***mask*** .,8.935388789508599
361,61,simple,local,c-command,1,b,none,none,wife,girl,saw,herself,The wife that the girl liked saw herself . <eos>,The wife that the girl liked saw herself .,the wife that the girl liked saw ***mask*** .,9.134307406844458
362,61,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,saw,herself,The girls that the wife liked saw herself . <eos>,The girls that the wife liked saw herself .,the girls that the wife liked saw ***mask*** .,11.195072467365584
363,61,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,saw,herself,The wives that the girl liked saw herself . <eos>,The wives that the girl liked saw herself .,the wives that the girl liked saw ***mask*** .,11.103084314215529
364,61,simple,local,c-command,1,a,rc_subj,number,girl,wives,saw,herself,The girl that the wives liked saw herself . <eos>,The girl that the wives liked saw herself .,the girl that the wives liked saw ***mask*** .,8.510495605645414
365,61,simple,local,c-command,1,b,rc_subj,number,wife,girls,saw,herself,The wife that the girls liked saw herself . <eos>,The wife that the girls liked saw herself .,the wife that the girls liked saw ***mask*** .,8.296646611979787
366,62,simple,local,c-command,1,a,none,none,girl,wife,established,herself,The girl that the wife liked established herself . <eos>,The girl that the wife liked established herself .,the girl that the wife liked established ***mask*** .,0.7414952106425723
367,62,simple,local,c-command,1,b,none,none,wife,girl,established,herself,The wife that the girl liked established herself . <eos>,The wife that the girl liked established herself .,the wife that the girl liked established ***mask*** .,1.633869251630305
368,62,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,established,herself,The girls that the wife liked established herself . <eos>,The girls that the wife liked established herself .,the girls that the wife liked established ***mask*** .,3.6016077886303566
369,62,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,established,herself,The wives that the girl liked established herself . <eos>,The wives that the girl liked established herself .,the wives that the girl liked established ***mask*** .,4.017115019102396
370,62,simple,local,c-command,1,a,rc_subj,number,girl,wives,established,herself,The girl that the wives liked established herself . <eos>,The girl that the wives liked established herself .,the girl that the wives liked established ***mask*** .,4.318063429689329
371,62,simple,local,c-command,1,b,rc_subj,number,wife,girls,established,herself,The wife that the girls liked established herself . <eos>,The wife that the girls liked established herself .,the wife that the girls liked established ***mask*** .,5.16716212467576
372,63,simple,local,c-command,1,a,none,none,girl,wife,devoted,herself,The girl that the wife liked devoted herself . <eos>,The girl that the wife liked devoted herself .,the girl that the wife liked devoted ***mask*** .,18.206006225321186
373,63,simple,local,c-command,1,b,none,none,wife,girl,devoted,herself,The wife that the girl liked devoted herself . <eos>,The wife that the girl liked devoted herself .,the wife that the girl liked devoted ***mask*** .,18.544795836325218
374,63,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,devoted,herself,The girls that the wife liked devoted herself . <eos>,The girls that the wife liked devoted herself .,the girls that the wife liked devoted ***mask*** .,17.28618738010769
375,63,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,devoted,herself,The wives that the girl liked devoted herself . <eos>,The wives that the girl liked devoted herself .,the wives that the girl liked devoted ***mask*** .,16.85497962539004
376,63,simple,local,c-command,1,a,rc_subj,number,girl,wives,devoted,herself,The girl that the wives liked devoted herself . <eos>,The girl that the wives liked devoted herself .,the girl that the wives liked devoted ***mask*** .,19.674459841866167
377,63,simple,local,c-command,1,b,rc_subj,number,wife,girls,devoted,herself,The wife that the girls liked devoted herself . <eos>,The wife that the girls liked devoted herself .,the wife that the girls liked devoted ***mask*** .,18.793413354351063
378,64,simple,local,c-command,1,a,none,none,girl,wife,considered,herself,The girl that the wife liked considered herself . <eos>,The girl that the wife liked considered herself .,the girl that the wife liked considered ***mask*** .,6.420694997410627
379,64,simple,local,c-command,1,b,none,none,wife,girl,considered,herself,The wife that the girl liked considered herself . <eos>,The wife that the girl liked considered herself .,the wife that the girl liked considered ***mask*** .,6.956369393762261
380,64,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,considered,herself,The girls that the wife liked considered herself . <eos>,The girls that the wife liked considered herself .,the girls that the wife liked considered ***mask*** .,7.670897733137352
381,64,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,considered,herself,The wives that the girl liked considered herself . <eos>,The wives that the girl liked considered herself .,the wives that the girl liked considered ***mask*** .,9.171453522021048
382,64,simple,local,c-command,1,a,rc_subj,number,girl,wives,considered,herself,The girl that the wives liked considered herself . <eos>,The girl that the wives liked considered herself .,the girl that the wives liked considered ***mask*** .,6.49873461865593
383,64,simple,local,c-command,1,b,rc_subj,number,wife,girls,considered,herself,The wife that the girls liked considered herself . <eos>,The wife that the girls liked considered herself .,the wife that the girls liked considered ***mask*** .,6.747894186949625
384,65,simple,local,c-command,1,a,none,none,girl,wife,identified,herself,The girl that the wife liked identified herself . <eos>,The girl that the wife liked identified herself .,the girl that the wife liked identified ***mask*** .,3.4418813217050133
385,65,simple,local,c-command,1,b,none,none,wife,girl,identified,herself,The wife that the girl liked identified herself . <eos>,The wife that the girl liked identified herself .,the wife that the girl liked identified ***mask*** .,3.408871701100324
386,65,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,identified,herself,The girls that the wife liked identified herself . <eos>,The girls that the wife liked identified herself .,the girls that the wife liked identified ***mask*** .,5.272636747015468
387,65,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,identified,herself,The wives that the girl liked identified herself . <eos>,The wives that the girl liked identified herself .,the wives that the girl liked identified ***mask*** .,4.4191566258040655
388,65,simple,local,c-command,1,a,rc_subj,number,girl,wives,identified,herself,The girl that the wives liked identified herself . <eos>,The girl that the wives liked identified herself .,the girl that the wives liked identified ***mask*** .,5.86644054666331
389,65,simple,local,c-command,1,b,rc_subj,number,wife,girls,identified,herself,The wife that the girls liked identified herself . <eos>,The wife that the girls liked identified herself .,the wife that the girls liked identified ***mask*** .,3.9619718811916647
390,66,simple,local,c-command,1,a,none,none,girl,wife,made,herself,The girl that the wife liked made herself . <eos>,The girl that the wife liked made herself .,the girl that the wife liked made ***mask*** .,11.808026627659284
391,66,simple,local,c-command,1,b,none,none,wife,girl,made,herself,The wife that the girl liked made herself . <eos>,The wife that the girl liked made herself .,the wife that the girl liked made ***mask*** .,12.04496057748161
392,66,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,made,herself,The girls that the wife liked made herself . <eos>,The girls that the wife liked made herself .,the girls that the wife liked made ***mask*** .,12.424871196862169
393,66,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,made,herself,The wives that the girl liked made herself . <eos>,The wives that the girl liked made herself .,the wives that the girl liked made ***mask*** .,14.64973939347241
394,66,simple,local,c-command,1,a,rc_subj,number,girl,wives,made,herself,The girl that the wives liked made herself . <eos>,The girl that the wives liked made herself .,the girl that the wives liked made ***mask*** .,12.31393906732818
395,66,simple,local,c-command,1,b,rc_subj,number,wife,girls,made,herself,The wife that the girls liked made herself . <eos>,The wife that the girls liked made herself .,the wife that the girls liked made ***mask*** .,13.126278606226068
396,67,simple,local,c-command,1,a,none,none,girl,wife,found,herself,The girl that the wife liked found herself . <eos>,The girl that the wife liked found herself .,the girl that the wife liked found ***mask*** .,5.826384617957615
397,67,simple,local,c-command,1,b,none,none,wife,girl,found,herself,The wife that the girl liked found herself . <eos>,The wife that the girl liked found herself .,the wife that the girl liked found ***mask*** .,5.69219523278101
398,67,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,found,herself,The girls that the wife liked found herself . <eos>,The girls that the wife liked found herself .,the girls that the wife liked found ***mask*** .,8.48916413442624
399,67,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,found,herself,The wives that the girl liked found herself . <eos>,The wives that the girl liked found herself .,the wives that the girl liked found ***mask*** .,7.479809730131019
400,67,simple,local,c-command,1,a,rc_subj,number,girl,wives,found,herself,The girl that the wives liked found herself . <eos>,The girl that the wives liked found herself .,the girl that the wives liked found ***mask*** .,5.968191124611827
401,67,simple,local,c-command,1,b,rc_subj,number,wife,girls,found,herself,The wife that the girls liked found herself . <eos>,The wife that the girls liked found herself .,the wife that the girls liked found ***mask*** .,5.754924059688868
402,68,simple,local,c-command,1,a,none,none,girl,wife,distinguished,herself,The girl that the wife liked distinguished herself . <eos>,The girl that the wife liked distinguished herself .,the girl that the wife liked distinguished ***mask*** .,3.0524072909166637
403,68,simple,local,c-command,1,b,none,none,wife,girl,distinguished,herself,The wife that the girl liked distinguished herself . <eos>,The wife that the girl liked distinguished herself .,the wife that the girl liked distinguished ***mask*** .,5.6895827555521645
404,68,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,distinguished,herself,The girls that the wife liked distinguished herself . <eos>,The girls that the wife liked distinguished herself .,the girls that the wife liked distinguished ***mask*** .,6.342558769189031
405,68,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,distinguished,herself,The wives that the girl liked distinguished herself . <eos>,The wives that the girl liked distinguished herself .,the wives that the girl liked distinguished ***mask*** .,4.9026471296828085
406,68,simple,local,c-command,1,a,rc_subj,number,girl,wives,distinguished,herself,The girl that the wives liked distinguished herself . <eos>,The girl that the wives liked distinguished herself .,the girl that the wives liked distinguished ***mask*** .,5.222476881622158
407,68,simple,local,c-command,1,b,rc_subj,number,wife,girls,distinguished,herself,The wife that the girls liked distinguished herself . <eos>,The wife that the girls liked distinguished herself .,the wife that the girls liked distinguished ***mask*** .,8.205062342793845
408,69,simple,local,c-command,1,a,none,none,girl,wife,taught,herself,The girl that the wife liked taught herself . <eos>,The girl that the wife liked taught herself .,the girl that the wife liked taught ***mask*** .,10.65947927633248
409,69,simple,local,c-command,1,b,none,none,wife,girl,taught,herself,The wife that the girl liked taught herself . <eos>,The wife that the girl liked taught herself .,the wife that the girl liked taught ***mask*** .,10.306568131174085
410,69,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,taught,herself,The girls that the wife liked taught herself . <eos>,The girls that the wife liked taught herself .,the girls that the wife liked taught ***mask*** .,10.229589155426828
411,69,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,taught,herself,The wives that the girl liked taught herself . <eos>,The wives that the girl liked taught herself .,the wives that the girl liked taught ***mask*** .,10.476629121843697
412,69,simple,local,c-command,1,a,rc_subj,number,girl,wives,taught,herself,The girl that the wives liked taught herself . <eos>,The girl that the wives liked taught herself .,the girl that the wives liked taught ***mask*** .,10.078186750624967
413,69,simple,local,c-command,1,b,rc_subj,number,wife,girls,taught,herself,The wife that the girls liked taught herself . <eos>,The wife that the girls liked taught herself .,the wife that the girls liked taught ***mask*** .,9.885107695065377
414,70,simple,local,c-command,1,a,none,none,girl,wife,killed,herself,The girl that the wife liked killed herself . <eos>,The girl that the wife liked killed herself .,the girl that the wife liked killed ***mask*** .,3.575102026712789
415,70,simple,local,c-command,1,b,none,none,wife,girl,killed,herself,The wife that the girl liked killed herself . <eos>,The wife that the girl liked killed herself .,the wife that the girl liked killed ***mask*** .,3.6739867087706566
416,70,simple,local,no-c-command,0,a,matrix_subj,number,girls,wife,killed,herself,The girls that the wife liked killed herself . <eos>,The girls that the wife liked killed herself .,the girls that the wife liked killed ***mask*** .,6.477376686568538
417,70,simple,local,no-c-command,0,b,matrix_subj,number,wives,girl,killed,herself,The wives that the girl liked killed herself . <eos>,The wives that the girl liked killed herself .,the wives that the girl liked killed ***mask*** .,7.700363370613219
418,70,simple,local,c-command,1,a,rc_subj,number,girl,wives,killed,herself,The girl that the wives liked killed herself . <eos>,The girl that the wives liked killed herself .,the girl that the wives liked killed ***mask*** .,3.316174274067308
