,item,RC_verb,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
1873,17,hated,embed,local,1,b,none,none,surgeons,mechanics,congratulated,themselves,The surgeons that the mechanics hated congratulated themselves . <eos>,The surgeons that the mechanics hated congratulated themselves .,the surgeons that the mechanics hated congratulated ***mask*** .,0.002913783084380685
1874,17,hated,embed,local,1,c,none,none,bankers,surgeons,congratulated,themselves,The bankers that the surgeons hated congratulated themselves . <eos>,The bankers that the surgeons hated congratulated themselves .,the bankers that the surgeons hated congratulated ***mask*** .,0.00310002121101307
1875,17,hated,embed,local,1,d,none,none,surgeons,bankers,congratulated,themselves,The surgeons that the bankers hated congratulated themselves . <eos>,The surgeons that the bankers hated congratulated themselves .,the surgeons that the bankers hated congratulated ***mask*** .,0.005539041817959212
1876,17,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,surgeon,congratulated,themselves,The mechanics that the surgeon hated congratulated themselves . <eos>,The mechanics that the surgeon hated congratulated themselves .,the mechanics that the surgeon hated congratulated ***mask*** .,0.006194376877455222
1877,17,hated,embed,nonlocal,0,b,rc_subj,number,surgeons,mechanic,congratulated,themselves,The surgeons that the mechanic hated congratulated themselves . <eos>,The surgeons that the mechanic hated congratulated themselves .,the surgeons that the mechanic hated congratulated ***mask*** .,0.008020392817684626
1878,17,hated,embed,nonlocal,0,c,rc_subj,number,bankers,surgeon,congratulated,themselves,The bankers that the surgeon hated congratulated themselves . <eos>,The bankers that the surgeon hated congratulated themselves .,the bankers that the surgeon hated congratulated ***mask*** .,0.008038414162864745
1879,17,hated,embed,nonlocal,0,d,rc_subj,number,surgeons,banker,congratulated,themselves,The surgeons that the banker hated congratulated themselves . <eos>,The surgeons that the banker hated congratulated themselves .,the surgeons that the banker hated congratulated ***mask*** .,0.008553808286256771
1880,17,hated,embed,local,1,a,matrix_subj,number,mechanic,surgeons,congratulated,themselves,The mechanic that the surgeons hated congratulated themselves . <eos>,The mechanic that the surgeons hated congratulated themselves .,the mechanic that the surgeons hated congratulated ***mask*** .,0.012920891570104993
1881,17,hated,embed,local,1,b,matrix_subj,number,surgeon,mechanics,congratulated,themselves,The surgeon that the mechanics hated congratulated themselves . <eos>,The surgeon that the mechanics hated congratulated themselves .,the surgeon that the mechanics hated congratulated ***mask*** .,0.012006009215741626
1882,17,hated,embed,local,1,c,matrix_subj,number,banker,surgeons,congratulated,themselves,The banker that the surgeons hated congratulated themselves . <eos>,The banker that the surgeons hated congratulated themselves .,the banker that the surgeons hated congratulated ***mask*** .,0.00844785122038775
1883,17,hated,embed,local,1,d,matrix_subj,number,surgeon,bankers,congratulated,themselves,The surgeon that the bankers hated congratulated themselves . <eos>,The surgeon that the bankers hated congratulated themselves .,the surgeon that the bankers hated congratulated ***mask*** .,0.014966278258465492
1884,18,hated,embed,local,1,a,none,none,mechanics,surgeons,embarrassed,themselves,The mechanics that the surgeons hated embarrassed themselves . <eos>,The mechanics that the surgeons hated embarrassed themselves .,the mechanics that the surgeons hated embarrassed ***mask*** .,0.05191470575896911
1885,18,hated,embed,local,1,b,none,none,surgeons,mechanics,embarrassed,themselves,The surgeons that the mechanics hated embarrassed themselves . <eos>,The surgeons that the mechanics hated embarrassed themselves .,the surgeons that the mechanics hated embarrassed ***mask*** .,0.028294304260298383
1886,18,hated,embed,local,1,c,none,none,bankers,surgeons,embarrassed,themselves,The bankers that the surgeons hated embarrassed themselves . <eos>,The bankers that the surgeons hated embarrassed themselves .,the bankers that the surgeons hated embarrassed ***mask*** .,0.05491325474364832
1887,18,hated,embed,local,1,d,none,none,surgeons,bankers,embarrassed,themselves,The surgeons that the bankers hated embarrassed themselves . <eos>,The surgeons that the bankers hated embarrassed themselves .,the surgeons that the bankers hated embarrassed ***mask*** .,0.05522568486613354
1888,18,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,surgeon,embarrassed,themselves,The mechanics that the surgeon hated embarrassed themselves . <eos>,The mechanics that the surgeon hated embarrassed themselves .,the mechanics that the surgeon hated embarrassed ***mask*** .,0.15367474395771602
1889,18,hated,embed,nonlocal,0,b,rc_subj,number,surgeons,mechanic,embarrassed,themselves,The surgeons that the mechanic hated embarrassed themselves . <eos>,The surgeons that the mechanic hated embarrassed themselves .,the surgeons that the mechanic hated embarrassed ***mask*** .,0.11495868418917539
1890,18,hated,embed,nonlocal,0,c,rc_subj,number,bankers,surgeon,embarrassed,themselves,The bankers that the surgeon hated embarrassed themselves . <eos>,The bankers that the surgeon hated embarrassed themselves .,the bankers that the surgeon hated embarrassed ***mask*** .,0.2615542570795315
1891,18,hated,embed,nonlocal,0,d,rc_subj,number,surgeons,banker,embarrassed,themselves,The surgeons that the banker hated embarrassed themselves . <eos>,The surgeons that the banker hated embarrassed themselves .,the surgeons that the banker hated embarrassed ***mask*** .,0.291997311179778
1892,18,hated,embed,local,1,a,matrix_subj,number,mechanic,surgeons,embarrassed,themselves,The mechanic that the surgeons hated embarrassed themselves . <eos>,The mechanic that the surgeons hated embarrassed themselves .,the mechanic that the surgeons hated embarrassed ***mask*** .,0.07544506080076577
1893,18,hated,embed,local,1,b,matrix_subj,number,surgeon,mechanics,embarrassed,themselves,The surgeon that the mechanics hated embarrassed themselves . <eos>,The surgeon that the mechanics hated embarrassed themselves .,the surgeon that the mechanics hated embarrassed ***mask*** .,0.05275325209811272
1894,18,hated,embed,local,1,c,matrix_subj,number,banker,surgeons,embarrassed,themselves,The banker that the surgeons hated embarrassed themselves . <eos>,The banker that the surgeons hated embarrassed themselves .,the banker that the surgeons hated embarrassed ***mask*** .,0.06823375120805455
1895,18,hated,embed,local,1,d,matrix_subj,number,surgeon,bankers,embarrassed,themselves,The surgeon that the bankers hated embarrassed themselves . <eos>,The surgeon that the bankers hated embarrassed themselves .,the surgeon that the bankers hated embarrassed ***mask*** .,0.0792814544134893
1896,19,hated,embed,local,1,a,none,none,mechanics,surgeons,disguised,themselves,The mechanics that the surgeons hated disguised themselves . <eos>,The mechanics that the surgeons hated disguised themselves .,the mechanics that the surgeons hated disguised ***mask*** .,1.9402057999786104e-05
1897,19,hated,embed,local,1,b,none,none,surgeons,mechanics,disguised,themselves,The surgeons that the mechanics hated disguised themselves . <eos>,The surgeons that the mechanics hated disguised themselves .,the surgeons that the mechanics hated disguised ***mask*** .,1.8462799806599815e-05
1898,19,hated,embed,local,1,c,none,none,bankers,surgeons,disguised,themselves,The bankers that the surgeons hated disguised themselves . <eos>,The bankers that the surgeons hated disguised themselves .,the bankers that the surgeons hated disguised ***mask*** .,6.454983406902753e-05
1899,19,hated,embed,local,1,d,none,none,surgeons,bankers,disguised,themselves,The surgeons that the bankers hated disguised themselves . <eos>,The surgeons that the bankers hated disguised themselves .,the surgeons that the bankers hated disguised ***mask*** .,6.490470371062505e-05
1900,19,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,surgeon,disguised,themselves,The mechanics that the surgeon hated disguised themselves . <eos>,The mechanics that the surgeon hated disguised themselves .,the mechanics that the surgeon hated disguised ***mask*** .,3.345195338659363e-05
1901,19,hated,embed,nonlocal,0,b,rc_subj,number,surgeons,mechanic,disguised,themselves,The surgeons that the mechanic hated disguised themselves . <eos>,The surgeons that the mechanic hated disguised themselves .,the surgeons that the mechanic hated disguised ***mask*** .,4.811418717936348e-05
1902,19,hated,embed,nonlocal,0,c,rc_subj,number,bankers,surgeon,disguised,themselves,The bankers that the surgeon hated disguised themselves . <eos>,The bankers that the surgeon hated disguised themselves .,the bankers that the surgeon hated disguised ***mask*** .,0.000442905998462723
1903,19,hated,embed,nonlocal,0,d,rc_subj,number,surgeons,banker,disguised,themselves,The surgeons that the banker hated disguised themselves . <eos>,The surgeons that the banker hated disguised themselves .,the surgeons that the banker hated disguised ***mask*** .,0.00016489989564532587
1904,19,hated,embed,local,1,a,matrix_subj,number,mechanic,surgeons,disguised,themselves,The mechanic that the surgeons hated disguised themselves . <eos>,The mechanic that the surgeons hated disguised themselves .,the mechanic that the surgeons hated disguised ***mask*** .,0.001547984089911597
1905,19,hated,embed,local,1,b,matrix_subj,number,surgeon,mechanics,disguised,themselves,The surgeon that the mechanics hated disguised themselves . <eos>,The surgeon that the mechanics hated disguised themselves .,the surgeon that the mechanics hated disguised ***mask*** .,0.0008635532617065319
1906,19,hated,embed,local,1,c,matrix_subj,number,banker,surgeons,disguised,themselves,The banker that the surgeons hated disguised themselves . <eos>,The banker that the surgeons hated disguised themselves .,the banker that the surgeons hated disguised ***mask*** .,0.00043095786149278855
1907,19,hated,embed,local,1,d,matrix_subj,number,surgeon,bankers,disguised,themselves,The surgeon that the bankers hated disguised themselves . <eos>,The surgeon that the bankers hated disguised themselves .,the surgeon that the bankers hated disguised ***mask*** .,0.00023883809106638328
1908,20,hated,embed,local,1,a,none,none,mechanics,surgeons,hated,themselves,The mechanics that the surgeons hated hated themselves . <eos>,The mechanics that the surgeons hated hated themselves .,the mechanics that the surgeons hated hated ***mask*** .,0.014746393903219584
1909,20,hated,embed,local,1,b,none,none,surgeons,mechanics,hated,themselves,The surgeons that the mechanics hated hated themselves . <eos>,The surgeons that the mechanics hated hated themselves .,the surgeons that the mechanics hated hated ***mask*** .,0.02649204827428404
1910,20,hated,embed,local,1,c,none,none,bankers,surgeons,hated,themselves,The bankers that the surgeons hated hated themselves . <eos>,The bankers that the surgeons hated hated themselves .,the bankers that the surgeons hated hated ***mask*** .,0.01067326448901858
1911,20,hated,embed,local,1,d,none,none,surgeons,bankers,hated,themselves,The surgeons that the bankers hated hated themselves . <eos>,The surgeons that the bankers hated hated themselves .,the surgeons that the bankers hated hated ***mask*** .,0.01401209008188807
1912,20,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,surgeon,hated,themselves,The mechanics that the surgeon hated hated themselves . <eos>,The mechanics that the surgeon hated hated themselves .,the mechanics that the surgeon hated hated ***mask*** .,0.0206400907176982
1913,20,hated,embed,nonlocal,0,b,rc_subj,number,surgeons,mechanic,hated,themselves,The surgeons that the mechanic hated hated themselves . <eos>,The surgeons that the mechanic hated hated themselves .,the surgeons that the mechanic hated hated ***mask*** .,0.04172675014818324
1914,20,hated,embed,nonlocal,0,c,rc_subj,number,bankers,surgeon,hated,themselves,The bankers that the surgeon hated hated themselves . <eos>,The bankers that the surgeon hated hated themselves .,the bankers that the surgeon hated hated ***mask*** .,0.03684733521620968
1915,20,hated,embed,nonlocal,0,d,rc_subj,number,surgeons,banker,hated,themselves,The surgeons that the banker hated hated themselves . <eos>,The surgeons that the banker hated hated themselves .,the surgeons that the banker hated hated ***mask*** .,0.05363911553690818
1916,20,hated,embed,local,1,a,matrix_subj,number,mechanic,surgeons,hated,themselves,The mechanic that the surgeons hated hated themselves . <eos>,The mechanic that the surgeons hated hated themselves .,the mechanic that the surgeons hated hated ***mask*** .,0.1692290529926157
1917,20,hated,embed,local,1,b,matrix_subj,number,surgeon,mechanics,hated,themselves,The surgeon that the mechanics hated hated themselves . <eos>,The surgeon that the mechanics hated hated themselves .,the surgeon that the mechanics hated hated ***mask*** .,0.11122378128399667
1918,20,hated,embed,local,1,c,matrix_subj,number,banker,surgeons,hated,themselves,The banker that the surgeons hated hated themselves . <eos>,The banker that the surgeons hated hated themselves .,the banker that the surgeons hated hated ***mask*** .,0.05516677086079913
1919,20,hated,embed,local,1,d,matrix_subj,number,surgeon,bankers,hated,themselves,The surgeon that the bankers hated hated themselves . <eos>,The surgeon that the bankers hated hated themselves .,the surgeon that the bankers hated hated ***mask*** .,0.032302252793420035
1920,21,hated,embed,local,1,a,none,none,mechanics,surgeons,doubted,themselves,The mechanics that the surgeons hated doubted themselves . <eos>,The mechanics that the surgeons hated doubted themselves .,the mechanics that the surgeons hated doubted ***mask*** .,0.0039019322446207944
1921,21,hated,embed,local,1,b,none,none,surgeons,mechanics,doubted,themselves,The surgeons that the mechanics hated doubted themselves . <eos>,The surgeons that the mechanics hated doubted themselves .,the surgeons that the mechanics hated doubted ***mask*** .,0.009317786232768544
1922,21,hated,embed,local,1,c,none,none,bankers,surgeons,doubted,themselves,The bankers that the surgeons hated doubted themselves . <eos>,The bankers that the surgeons hated doubted themselves .,the bankers that the surgeons hated doubted ***mask*** .,0.004828846307411176
1923,21,hated,embed,local,1,d,none,none,surgeons,bankers,doubted,themselves,The surgeons that the bankers hated doubted themselves . <eos>,The surgeons that the bankers hated doubted themselves .,the surgeons that the bankers hated doubted ***mask*** .,0.006294879733428609
1924,21,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,surgeon,doubted,themselves,The mechanics that the surgeon hated doubted themselves . <eos>,The mechanics that the surgeon hated doubted themselves .,the mechanics that the surgeon hated doubted ***mask*** .,0.004491044264582251
1925,21,hated,embed,nonlocal,0,b,rc_subj,number,surgeons,mechanic,doubted,themselves,The surgeons that the mechanic hated doubted themselves . <eos>,The surgeons that the mechanic hated doubted themselves .,the surgeons that the mechanic hated doubted ***mask*** .,0.01997014162459581
1926,21,hated,embed,nonlocal,0,c,rc_subj,number,bankers,surgeon,doubted,themselves,The bankers that the surgeon hated doubted themselves . <eos>,The bankers that the surgeon hated doubted themselves .,the bankers that the surgeon hated doubted ***mask*** .,0.007561882821304531
1927,21,hated,embed,nonlocal,0,d,rc_subj,number,surgeons,banker,doubted,themselves,The surgeons that the banker hated doubted themselves . <eos>,The surgeons that the banker hated doubted themselves .,the surgeons that the banker hated doubted ***mask*** .,0.01693129361215378
1928,21,hated,embed,local,1,a,matrix_subj,number,mechanic,surgeons,doubted,themselves,The mechanic that the surgeons hated doubted themselves . <eos>,The mechanic that the surgeons hated doubted themselves .,the mechanic that the surgeons hated doubted ***mask*** .,0.029799382501621667
1929,21,hated,embed,local,1,b,matrix_subj,number,surgeon,mechanics,doubted,themselves,The surgeon that the mechanics hated doubted themselves . <eos>,The surgeon that the mechanics hated doubted themselves .,the surgeon that the mechanics hated doubted ***mask*** .,0.03931751066245416
1930,21,hated,embed,local,1,c,matrix_subj,number,banker,surgeons,doubted,themselves,The banker that the surgeons hated doubted themselves . <eos>,The banker that the surgeons hated doubted themselves .,the banker that the surgeons hated doubted ***mask*** .,0.015387411635115408
1931,21,hated,embed,local,1,d,matrix_subj,number,surgeon,bankers,doubted,themselves,The surgeon that the bankers hated doubted themselves . <eos>,The surgeon that the bankers hated doubted themselves .,the surgeon that the bankers hated doubted ***mask*** .,0.011723988983652433
1932,22,hated,embed,local,1,a,none,none,mechanics,farmers,hurt,themselves,The mechanics that the farmers hated hurt themselves . <eos>,The mechanics that the farmers hated hurt themselves .,the mechanics that the farmers hated hurt ***mask*** .,0.01574360027607135
1933,22,hated,embed,local,1,b,none,none,farmers,mechanics,hurt,themselves,The farmers that the mechanics hated hurt themselves . <eos>,The farmers that the mechanics hated hurt themselves .,the farmers that the mechanics hated hurt ***mask*** .,0.005273659216409857
1934,22,hated,embed,local,1,c,none,none,bankers,farmers,hurt,themselves,The bankers that the farmers hated hurt themselves . <eos>,The bankers that the farmers hated hurt themselves .,the bankers that the farmers hated hurt ***mask*** .,0.007053455556654912
1935,22,hated,embed,local,1,d,none,none,farmers,bankers,hurt,themselves,The farmers that the bankers hated hurt themselves . <eos>,The farmers that the bankers hated hurt themselves .,the farmers that the bankers hated hurt ***mask*** .,0.004179313765398411
1936,22,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,hurt,themselves,The mechanics that the farmer hated hurt themselves . <eos>,The mechanics that the farmer hated hurt themselves .,the mechanics that the farmer hated hurt ***mask*** .,0.030158272520701766
1937,22,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,hurt,themselves,The farmers that the mechanic hated hurt themselves . <eos>,The farmers that the mechanic hated hurt themselves .,the farmers that the mechanic hated hurt ***mask*** .,0.014392146747700466
1938,22,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,hurt,themselves,The bankers that the farmer hated hurt themselves . <eos>,The bankers that the farmer hated hurt themselves .,the bankers that the farmer hated hurt ***mask*** .,0.04970189897813596
1939,22,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,hurt,themselves,The farmers that the banker hated hurt themselves . <eos>,The farmers that the banker hated hurt themselves .,the farmers that the banker hated hurt ***mask*** .,0.013783415065482694
1940,22,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,hurt,themselves,The mechanic that the farmers hated hurt themselves . <eos>,The mechanic that the farmers hated hurt themselves .,the mechanic that the farmers hated hurt ***mask*** .,0.022753888264086124
1941,22,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,hurt,themselves,The farmer that the mechanics hated hurt themselves . <eos>,The farmer that the mechanics hated hurt themselves .,the farmer that the mechanics hated hurt ***mask*** .,0.02491594201104878
1942,22,hated,embed,local,1,c,matrix_subj,number,banker,farmers,hurt,themselves,The banker that the farmers hated hurt themselves . <eos>,The banker that the farmers hated hurt themselves .,the banker that the farmers hated hurt ***mask*** .,0.029110117076371168
1943,22,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,hurt,themselves,The farmer that the bankers hated hurt themselves . <eos>,The farmer that the bankers hated hurt themselves .,the farmer that the bankers hated hurt ***mask*** .,0.05739370655658463
1944,23,hated,embed,local,1,a,none,none,mechanics,farmers,injured,themselves,The mechanics that the farmers hated injured themselves . <eos>,The mechanics that the farmers hated injured themselves .,the mechanics that the farmers hated injured ***mask*** .,0.000616572318301836
1945,23,hated,embed,local,1,b,none,none,farmers,mechanics,injured,themselves,The farmers that the mechanics hated injured themselves . <eos>,The farmers that the mechanics hated injured themselves .,the farmers that the mechanics hated injured ***mask*** .,0.0009132280797270004
1946,23,hated,embed,local,1,c,none,none,bankers,farmers,injured,themselves,The bankers that the farmers hated injured themselves . <eos>,The bankers that the farmers hated injured themselves .,the bankers that the farmers hated injured ***mask*** .,0.00039641261408601
1947,23,hated,embed,local,1,d,none,none,farmers,bankers,injured,themselves,The farmers that the bankers hated injured themselves . <eos>,The farmers that the bankers hated injured themselves .,the farmers that the bankers hated injured ***mask*** .,8.491072513150891e-05
1948,23,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,injured,themselves,The mechanics that the farmer hated injured themselves . <eos>,The mechanics that the farmer hated injured themselves .,the mechanics that the farmer hated injured ***mask*** .,0.0033032303841211397
1949,23,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,injured,themselves,The farmers that the mechanic hated injured themselves . <eos>,The farmers that the mechanic hated injured themselves .,the farmers that the mechanic hated injured ***mask*** .,0.0013994536653121655
1950,23,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,injured,themselves,The bankers that the farmer hated injured themselves . <eos>,The bankers that the farmer hated injured themselves .,the bankers that the farmer hated injured ***mask*** .,0.00671147787273742
1951,23,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,injured,themselves,The farmers that the banker hated injured themselves . <eos>,The farmers that the banker hated injured themselves .,the farmers that the banker hated injured ***mask*** .,0.0005809257246126962
1952,23,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,injured,themselves,The mechanic that the farmers hated injured themselves . <eos>,The mechanic that the farmers hated injured themselves .,the mechanic that the farmers hated injured ***mask*** .,0.003137322970582231
1953,23,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,injured,themselves,The farmer that the mechanics hated injured themselves . <eos>,The farmer that the mechanics hated injured themselves .,the farmer that the mechanics hated injured ***mask*** .,0.006383455692495123
1954,23,hated,embed,local,1,c,matrix_subj,number,banker,farmers,injured,themselves,The banker that the farmers hated injured themselves . <eos>,The banker that the farmers hated injured themselves .,the banker that the farmers hated injured ***mask*** .,0.002795342424813075
1955,23,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,injured,themselves,The farmer that the bankers hated injured themselves . <eos>,The farmer that the bankers hated injured themselves .,the farmer that the bankers hated injured ***mask*** .,0.007984163375256096
1956,24,hated,embed,local,1,a,none,none,mechanics,farmers,congratulated,themselves,The mechanics that the farmers hated congratulated themselves . <eos>,The mechanics that the farmers hated congratulated themselves .,the mechanics that the farmers hated congratulated ***mask*** .,0.004677714558432327
1957,24,hated,embed,local,1,b,none,none,farmers,mechanics,congratulated,themselves,The farmers that the mechanics hated congratulated themselves . <eos>,The farmers that the mechanics hated congratulated themselves .,the farmers that the mechanics hated congratulated ***mask*** .,0.002836266929829043
1958,24,hated,embed,local,1,c,none,none,bankers,farmers,congratulated,themselves,The bankers that the farmers hated congratulated themselves . <eos>,The bankers that the farmers hated congratulated themselves .,the bankers that the farmers hated congratulated ***mask*** .,0.008014411174624333
1959,24,hated,embed,local,1,d,none,none,farmers,bankers,congratulated,themselves,The farmers that the bankers hated congratulated themselves . <eos>,The farmers that the bankers hated congratulated themselves .,the farmers that the bankers hated congratulated ***mask*** .,0.004136747382601036
1960,24,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,congratulated,themselves,The mechanics that the farmer hated congratulated themselves . <eos>,The mechanics that the farmer hated congratulated themselves .,the mechanics that the farmer hated congratulated ***mask*** .,0.008811176467139624
1961,24,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,congratulated,themselves,The farmers that the mechanic hated congratulated themselves . <eos>,The farmers that the mechanic hated congratulated themselves .,the farmers that the mechanic hated congratulated ***mask*** .,0.006688967714548895
1962,24,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,congratulated,themselves,The bankers that the farmer hated congratulated themselves . <eos>,The bankers that the farmer hated congratulated themselves .,the bankers that the farmer hated congratulated ***mask*** .,0.010786712899136781
1963,24,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,congratulated,themselves,The farmers that the banker hated congratulated themselves . <eos>,The farmers that the banker hated congratulated themselves .,the farmers that the banker hated congratulated ***mask*** .,0.00653098683050769
1964,24,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,congratulated,themselves,The mechanic that the farmers hated congratulated themselves . <eos>,The mechanic that the farmers hated congratulated themselves .,the mechanic that the farmers hated congratulated ***mask*** .,0.01109389870125988
1965,24,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,congratulated,themselves,The farmer that the mechanics hated congratulated themselves . <eos>,The farmer that the mechanics hated congratulated themselves .,the farmer that the mechanics hated congratulated ***mask*** .,0.014723982284227673
1966,24,hated,embed,local,1,c,matrix_subj,number,banker,farmers,congratulated,themselves,The banker that the farmers hated congratulated themselves . <eos>,The banker that the farmers hated congratulated themselves .,the banker that the farmers hated congratulated ***mask*** .,0.01972338665209821
1967,24,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,congratulated,themselves,The farmer that the bankers hated congratulated themselves . <eos>,The farmer that the bankers hated congratulated themselves .,the farmer that the bankers hated congratulated ***mask*** .,0.020192540426034293
1968,25,hated,embed,local,1,a,none,none,mechanics,farmers,embarrassed,themselves,The mechanics that the farmers hated embarrassed themselves . <eos>,The mechanics that the farmers hated embarrassed themselves .,the mechanics that the farmers hated embarrassed ***mask*** .,0.03794365223731397
1969,25,hated,embed,local,1,b,none,none,farmers,mechanics,embarrassed,themselves,The farmers that the mechanics hated embarrassed themselves . <eos>,The farmers that the mechanics hated embarrassed themselves .,the farmers that the mechanics hated embarrassed ***mask*** .,0.02379236552438463
1970,25,hated,embed,local,1,c,none,none,bankers,farmers,embarrassed,themselves,The bankers that the farmers hated embarrassed themselves . <eos>,The bankers that the farmers hated embarrassed themselves .,the bankers that the farmers hated embarrassed ***mask*** .,0.025501265118946747
1971,25,hated,embed,local,1,d,none,none,farmers,bankers,embarrassed,themselves,The farmers that the bankers hated embarrassed themselves . <eos>,The farmers that the bankers hated embarrassed themselves .,the farmers that the bankers hated embarrassed ***mask*** .,0.01879845296836365
1972,25,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,embarrassed,themselves,The mechanics that the farmer hated embarrassed themselves . <eos>,The mechanics that the farmer hated embarrassed themselves .,the mechanics that the farmer hated embarrassed ***mask*** .,0.12995817172556098
1973,25,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,embarrassed,themselves,The farmers that the mechanic hated embarrassed themselves . <eos>,The farmers that the mechanic hated embarrassed themselves .,the farmers that the mechanic hated embarrassed ***mask*** .,0.08053431391155728
1974,25,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,embarrassed,themselves,The bankers that the farmer hated embarrassed themselves . <eos>,The bankers that the farmer hated embarrassed themselves .,the bankers that the farmer hated embarrassed ***mask*** .,0.1652015260383428
1975,25,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,embarrassed,themselves,The farmers that the banker hated embarrassed themselves . <eos>,The farmers that the banker hated embarrassed themselves .,the farmers that the banker hated embarrassed ***mask*** .,0.08623600536684897
1976,25,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,embarrassed,themselves,The mechanic that the farmers hated embarrassed themselves . <eos>,The mechanic that the farmers hated embarrassed themselves .,the mechanic that the farmers hated embarrassed ***mask*** .,0.03925809393359477
1977,25,hated,embed,local,1,b,matrix_subj,number,farmer,mechanics,embarrassed,themselves,The farmer that the mechanics hated embarrassed themselves . <eos>,The farmer that the mechanics hated embarrassed themselves .,the farmer that the mechanics hated embarrassed ***mask*** .,0.04893725573923325
1978,25,hated,embed,local,1,c,matrix_subj,number,banker,farmers,embarrassed,themselves,The banker that the farmers hated embarrassed themselves . <eos>,The banker that the farmers hated embarrassed themselves .,the banker that the farmers hated embarrassed ***mask*** .,0.04355838355145992
1979,25,hated,embed,local,1,d,matrix_subj,number,farmer,bankers,embarrassed,themselves,The farmer that the bankers hated embarrassed themselves . <eos>,The farmer that the bankers hated embarrassed themselves .,the farmer that the bankers hated embarrassed ***mask*** .,0.06480911530910032
1980,26,hated,embed,local,1,a,none,none,mechanics,farmers,disguised,themselves,The mechanics that the farmers hated disguised themselves . <eos>,The mechanics that the farmers hated disguised themselves .,the mechanics that the farmers hated disguised ***mask*** .,2.9521116545140167e-05
1981,26,hated,embed,local,1,b,none,none,farmers,mechanics,disguised,themselves,The farmers that the mechanics hated disguised themselves . <eos>,The farmers that the mechanics hated disguised themselves .,the farmers that the mechanics hated disguised ***mask*** .,5.054172271041934e-06
1982,26,hated,embed,local,1,c,none,none,bankers,farmers,disguised,themselves,The bankers that the farmers hated disguised themselves . <eos>,The bankers that the farmers hated disguised themselves .,the bankers that the farmers hated disguised ***mask*** .,1.0262756443618794e-05
1983,26,hated,embed,local,1,d,none,none,farmers,bankers,disguised,themselves,The farmers that the bankers hated disguised themselves . <eos>,The farmers that the bankers hated disguised themselves .,the farmers that the bankers hated disguised ***mask*** .,2.844004641070832e-06
1984,26,hated,embed,nonlocal,0,a,rc_subj,number,mechanics,farmer,disguised,themselves,The mechanics that the farmer hated disguised themselves . <eos>,The mechanics that the farmer hated disguised themselves .,the mechanics that the farmer hated disguised ***mask*** .,5.822712777426824e-05
1985,26,hated,embed,nonlocal,0,b,rc_subj,number,farmers,mechanic,disguised,themselves,The farmers that the mechanic hated disguised themselves . <eos>,The farmers that the mechanic hated disguised themselves .,the farmers that the mechanic hated disguised ***mask*** .,1.0110568407745772e-05
1986,26,hated,embed,nonlocal,0,c,rc_subj,number,bankers,farmer,disguised,themselves,The bankers that the farmer hated disguised themselves . <eos>,The bankers that the farmer hated disguised themselves .,the bankers that the farmer hated disguised ***mask*** .,8.505903838059266e-05
1987,26,hated,embed,nonlocal,0,d,rc_subj,number,farmers,banker,disguised,themselves,The farmers that the banker hated disguised themselves . <eos>,The farmers that the banker hated disguised themselves .,the farmers that the banker hated disguised ***mask*** .,5.7836654395137686e-06
1988,26,hated,embed,local,1,a,matrix_subj,number,mechanic,farmers,disguised,themselves,The mechanic that the farmers hated disguised themselves . <eos>,The mechanic that the farmers hated disguised themselves .,the mechanic that the farmers hated disguised ***mask*** .,0.00029137320927342947
