,item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
434,37,embed,local,1,c,none,none,banker,customer,injured,herself,The banker said that the customer injured herself . <eos>,The banker said that the customer injured herself .,the banker said that the customer injured ***mask*** .,3.1092940304171415
435,37,embed,local,1,d,none,none,customer,banker,injured,herself,The customer said that the banker injured herself . <eos>,The customer said that the banker injured herself .,the customer said that the banker injured ***mask*** .,3.8371905852770722
436,37,embed,local,1,a,nonlocal_subj,number,mechanics,customer,injured,herself,The mechanics said that the customer injured herself . <eos>,The mechanics said that the customer injured herself .,the mechanics said that the customer injured ***mask*** .,3.415829639488835
437,37,embed,local,1,b,nonlocal_subj,number,customers,mechanic,injured,herself,The customers said that the mechanic injured herself . <eos>,The customers said that the mechanic injured herself .,the customers said that the mechanic injured ***mask*** .,3.720498659600379
438,37,embed,local,1,c,nonlocal_subj,number,bankers,customer,injured,herself,The bankers said that the customer injured herself . <eos>,The bankers said that the customer injured herself .,the bankers said that the customer injured ***mask*** .,3.1169497531916064
439,37,embed,local,1,d,nonlocal_subj,number,customers,banker,injured,herself,The customers said that the banker injured herself . <eos>,The customers said that the banker injured herself .,the customers said that the banker injured ***mask*** .,3.957725763292355
440,37,embed,nonlocal,0,a,local_subj,number,mechanic,customers,injured,herself,The mechanic said that the customers injured herself . <eos>,The mechanic said that the customers injured herself .,the mechanic said that the customers injured ***mask*** .,6.612362321575206
441,37,embed,nonlocal,0,b,local_subj,number,customer,mechanics,injured,herself,The customer said that the mechanics injured herself . <eos>,The customer said that the mechanics injured herself .,the customer said that the mechanics injured ***mask*** .,4.938932767549786
442,37,embed,nonlocal,0,c,local_subj,number,banker,customers,injured,herself,The banker said that the customers injured herself . <eos>,The banker said that the customers injured herself .,the banker said that the customers injured ***mask*** .,7.749550493786173
443,37,embed,nonlocal,0,d,local_subj,number,customer,bankers,injured,herself,The customer said that the bankers injured herself . <eos>,The customer said that the bankers injured herself .,the customer said that the bankers injured ***mask*** .,5.9919506632191775
444,38,embed,local,1,a,none,none,mechanic,customer,congratulated,herself,The mechanic said that the customer congratulated herself . <eos>,The mechanic said that the customer congratulated herself .,the mechanic said that the customer congratulated ***mask*** .,9.567234219963384
445,38,embed,local,1,b,none,none,customer,mechanic,congratulated,herself,The customer said that the mechanic congratulated herself . <eos>,The customer said that the mechanic congratulated herself .,the customer said that the mechanic congratulated ***mask*** .,9.318474820886122
446,38,embed,local,1,c,none,none,banker,customer,congratulated,herself,The banker said that the customer congratulated herself . <eos>,The banker said that the customer congratulated herself .,the banker said that the customer congratulated ***mask*** .,9.160351390657054
447,38,embed,local,1,d,none,none,customer,banker,congratulated,herself,The customer said that the banker congratulated herself . <eos>,The customer said that the banker congratulated herself .,the customer said that the banker congratulated ***mask*** .,10.315667641819376
448,38,embed,local,1,a,nonlocal_subj,number,mechanics,customer,congratulated,herself,The mechanics said that the customer congratulated herself . <eos>,The mechanics said that the customer congratulated herself .,the mechanics said that the customer congratulated ***mask*** .,9.474566531799306
449,38,embed,local,1,b,nonlocal_subj,number,customers,mechanic,congratulated,herself,The customers said that the mechanic congratulated herself . <eos>,The customers said that the mechanic congratulated herself .,the customers said that the mechanic congratulated ***mask*** .,9.194311323229101
450,38,embed,local,1,c,nonlocal_subj,number,bankers,customer,congratulated,herself,The bankers said that the customer congratulated herself . <eos>,The bankers said that the customer congratulated herself .,the bankers said that the customer congratulated ***mask*** .,9.251764864096055
451,38,embed,local,1,d,nonlocal_subj,number,customers,banker,congratulated,herself,The customers said that the banker congratulated herself . <eos>,The customers said that the banker congratulated herself .,the customers said that the banker congratulated ***mask*** .,10.230796534743845
452,38,embed,nonlocal,0,a,local_subj,number,mechanic,customers,congratulated,herself,The mechanic said that the customers congratulated herself . <eos>,The mechanic said that the customers congratulated herself .,the mechanic said that the customers congratulated ***mask*** .,11.230582622823531
453,38,embed,nonlocal,0,b,local_subj,number,customer,mechanics,congratulated,herself,The customer said that the mechanics congratulated herself . <eos>,The customer said that the mechanics congratulated herself .,the customer said that the mechanics congratulated ***mask*** .,10.466427631487019
454,38,embed,nonlocal,0,c,local_subj,number,banker,customers,congratulated,herself,The banker said that the customers congratulated herself . <eos>,The banker said that the customers congratulated herself .,the banker said that the customers congratulated ***mask*** .,11.211954706738526
455,38,embed,nonlocal,0,d,local_subj,number,customer,bankers,congratulated,herself,The customer said that the bankers congratulated herself . <eos>,The customer said that the bankers congratulated herself .,the customer said that the bankers congratulated ***mask*** .,11.747261671302564
456,39,embed,local,1,a,none,none,mechanic,customer,embarrassed,herself,The mechanic said that the customer embarrassed herself . <eos>,The mechanic said that the customer embarrassed herself .,the mechanic said that the customer embarrassed ***mask*** .,8.959845587484244
457,39,embed,local,1,b,none,none,customer,mechanic,embarrassed,herself,The customer said that the mechanic embarrassed herself . <eos>,The customer said that the mechanic embarrassed herself .,the customer said that the mechanic embarrassed ***mask*** .,9.020917470917759
458,39,embed,local,1,c,none,none,banker,customer,embarrassed,herself,The banker said that the customer embarrassed herself . <eos>,The banker said that the customer embarrassed herself .,the banker said that the customer embarrassed ***mask*** .,8.98042572905077
459,39,embed,local,1,d,none,none,customer,banker,embarrassed,herself,The customer said that the banker embarrassed herself . <eos>,The customer said that the banker embarrassed herself .,the customer said that the banker embarrassed ***mask*** .,9.802362893716339
460,39,embed,local,1,a,nonlocal_subj,number,mechanics,customer,embarrassed,herself,The mechanics said that the customer embarrassed herself . <eos>,The mechanics said that the customer embarrassed herself .,the mechanics said that the customer embarrassed ***mask*** .,9.759764031365945
461,39,embed,local,1,b,nonlocal_subj,number,customers,mechanic,embarrassed,herself,The customers said that the mechanic embarrassed herself . <eos>,The customers said that the mechanic embarrassed herself .,the customers said that the mechanic embarrassed ***mask*** .,9.349708038971594
462,39,embed,local,1,c,nonlocal_subj,number,bankers,customer,embarrassed,herself,The bankers said that the customer embarrassed herself . <eos>,The bankers said that the customer embarrassed herself .,the bankers said that the customer embarrassed ***mask*** .,8.541453957253081
463,39,embed,local,1,d,nonlocal_subj,number,customers,banker,embarrassed,herself,The customers said that the banker embarrassed herself . <eos>,The customers said that the banker embarrassed herself .,the customers said that the banker embarrassed ***mask*** .,10.172498059031064
464,39,embed,nonlocal,0,a,local_subj,number,mechanic,customers,embarrassed,herself,The mechanic said that the customers embarrassed herself . <eos>,The mechanic said that the customers embarrassed herself .,the mechanic said that the customers embarrassed ***mask*** .,10.817408634828563
465,39,embed,nonlocal,0,b,local_subj,number,customer,mechanics,embarrassed,herself,The customer said that the mechanics embarrassed herself . <eos>,The customer said that the mechanics embarrassed herself .,the customer said that the mechanics embarrassed ***mask*** .,10.606984856747367
466,39,embed,nonlocal,0,c,local_subj,number,banker,customers,embarrassed,herself,The banker said that the customers embarrassed herself . <eos>,The banker said that the customers embarrassed herself .,the banker said that the customers embarrassed ***mask*** .,10.941303677977674
467,39,embed,nonlocal,0,d,local_subj,number,customer,bankers,embarrassed,herself,The customer said that the bankers embarrassed herself . <eos>,The customer said that the bankers embarrassed herself .,the customer said that the bankers embarrassed ***mask*** .,11.918433019645454
468,40,embed,local,1,a,none,none,mechanic,customer,disguised,herself,The mechanic said that the customer disguised herself . <eos>,The mechanic said that the customer disguised herself .,the mechanic said that the customer disguised ***mask*** .,3.352441993451503
469,40,embed,local,1,b,none,none,customer,mechanic,disguised,herself,The customer said that the mechanic disguised herself . <eos>,The customer said that the mechanic disguised herself .,the customer said that the mechanic disguised ***mask*** .,3.89511479582896
470,40,embed,local,1,c,none,none,banker,customer,disguised,herself,The banker said that the customer disguised herself . <eos>,The banker said that the customer disguised herself .,the banker said that the customer disguised ***mask*** .,3.6504464976486406
471,40,embed,local,1,d,none,none,customer,banker,disguised,herself,The customer said that the banker disguised herself . <eos>,The customer said that the banker disguised herself .,the customer said that the banker disguised ***mask*** .,4.292329759341084
472,40,embed,local,1,a,nonlocal_subj,number,mechanics,customer,disguised,herself,The mechanics said that the customer disguised herself . <eos>,The mechanics said that the customer disguised herself .,the mechanics said that the customer disguised ***mask*** .,4.011980993597733
473,40,embed,local,1,b,nonlocal_subj,number,customers,mechanic,disguised,herself,The customers said that the mechanic disguised herself . <eos>,The customers said that the mechanic disguised herself .,the customers said that the mechanic disguised ***mask*** .,4.449695084152795
474,40,embed,local,1,c,nonlocal_subj,number,bankers,customer,disguised,herself,The bankers said that the customer disguised herself . <eos>,The bankers said that the customer disguised herself .,the bankers said that the customer disguised ***mask*** .,3.9250486248756413
475,40,embed,local,1,d,nonlocal_subj,number,customers,banker,disguised,herself,The customers said that the banker disguised herself . <eos>,The customers said that the banker disguised herself .,the customers said that the banker disguised ***mask*** .,4.924844054705529
476,40,embed,nonlocal,0,a,local_subj,number,mechanic,customers,disguised,herself,The mechanic said that the customers disguised herself . <eos>,The mechanic said that the customers disguised herself .,the mechanic said that the customers disguised ***mask*** .,10.92876122965766
477,40,embed,nonlocal,0,b,local_subj,number,customer,mechanics,disguised,herself,The customer said that the mechanics disguised herself . <eos>,The customer said that the mechanics disguised herself .,the customer said that the mechanics disguised ***mask*** .,8.39565841280801
478,40,embed,nonlocal,0,c,local_subj,number,banker,customers,disguised,herself,The banker said that the customers disguised herself . <eos>,The banker said that the customers disguised herself .,the banker said that the customers disguised ***mask*** .,12.168788450443014
479,40,embed,nonlocal,0,d,local_subj,number,customer,bankers,disguised,herself,The customer said that the bankers disguised herself . <eos>,The customer said that the bankers disguised herself .,the customer said that the bankers disguised ***mask*** .,9.127791441061092
480,41,embed,local,1,a,none,none,mechanic,customer,hated,herself,The mechanic said that the customer hated herself . <eos>,The mechanic said that the customer hated herself .,the mechanic said that the customer hated ***mask*** .,11.259785771071995
481,41,embed,local,1,b,none,none,customer,mechanic,hated,herself,The customer said that the mechanic hated herself . <eos>,The customer said that the mechanic hated herself .,the customer said that the mechanic hated ***mask*** .,12.331238557809337
482,41,embed,local,1,c,none,none,banker,customer,hated,herself,The banker said that the customer hated herself . <eos>,The banker said that the customer hated herself .,the banker said that the customer hated ***mask*** .,11.025035214403184
483,41,embed,local,1,d,none,none,customer,banker,hated,herself,The customer said that the banker hated herself . <eos>,The customer said that the banker hated herself .,the customer said that the banker hated ***mask*** .,12.42282729217178
484,41,embed,local,1,a,nonlocal_subj,number,mechanics,customer,hated,herself,The mechanics said that the customer hated herself . <eos>,The mechanics said that the customer hated herself .,the mechanics said that the customer hated ***mask*** .,11.793207101050447
485,41,embed,local,1,b,nonlocal_subj,number,customers,mechanic,hated,herself,The customers said that the mechanic hated herself . <eos>,The customers said that the mechanic hated herself .,the customers said that the mechanic hated ***mask*** .,12.848091104527997
486,41,embed,local,1,c,nonlocal_subj,number,bankers,customer,hated,herself,The bankers said that the customer hated herself . <eos>,The bankers said that the customer hated herself .,the bankers said that the customer hated ***mask*** .,11.280782599024898
487,41,embed,local,1,d,nonlocal_subj,number,customers,banker,hated,herself,The customers said that the banker hated herself . <eos>,The customers said that the banker hated herself .,the customers said that the banker hated ***mask*** .,12.577663905818588
488,41,embed,nonlocal,0,a,local_subj,number,mechanic,customers,hated,herself,The mechanic said that the customers hated herself . <eos>,The mechanic said that the customers hated herself .,the mechanic said that the customers hated ***mask*** .,13.137675551053208
489,41,embed,nonlocal,0,b,local_subj,number,customer,mechanics,hated,herself,The customer said that the mechanics hated herself . <eos>,The customer said that the mechanics hated herself .,the customer said that the mechanics hated ***mask*** .,13.599940777545822
490,41,embed,nonlocal,0,c,local_subj,number,banker,customers,hated,herself,The banker said that the customers hated herself . <eos>,The banker said that the customers hated herself .,the banker said that the customers hated ***mask*** .,13.317336142966898
491,41,embed,nonlocal,0,d,local_subj,number,customer,bankers,hated,herself,The customer said that the bankers hated herself . <eos>,The customer said that the bankers hated herself .,the customer said that the bankers hated ***mask*** .,15.011797096756093
492,42,embed,local,1,a,none,none,mechanic,customer,doubted,herself,The mechanic said that the customer doubted herself . <eos>,The mechanic said that the customer doubted herself .,the mechanic said that the customer doubted ***mask*** .,11.071765832666449
493,42,embed,local,1,b,none,none,customer,mechanic,doubted,herself,The customer said that the mechanic doubted herself . <eos>,The customer said that the mechanic doubted herself .,the customer said that the mechanic doubted ***mask*** .,11.891173124735298
494,42,embed,local,1,c,none,none,banker,customer,doubted,herself,The banker said that the customer doubted herself . <eos>,The banker said that the customer doubted herself .,the banker said that the customer doubted ***mask*** .,10.188261273667724
495,42,embed,local,1,d,none,none,customer,banker,doubted,herself,The customer said that the banker doubted herself . <eos>,The customer said that the banker doubted herself .,the customer said that the banker doubted ***mask*** .,11.857436530938623
496,42,embed,local,1,a,nonlocal_subj,number,mechanics,customer,doubted,herself,The mechanics said that the customer doubted herself . <eos>,The mechanics said that the customer doubted herself .,the mechanics said that the customer doubted ***mask*** .,11.097187804538764
497,42,embed,local,1,b,nonlocal_subj,number,customers,mechanic,doubted,herself,The customers said that the mechanic doubted herself . <eos>,The customers said that the mechanic doubted herself .,the customers said that the mechanic doubted ***mask*** .,12.304293273605852
498,42,embed,local,1,c,nonlocal_subj,number,bankers,customer,doubted,herself,The bankers said that the customer doubted herself . <eos>,The bankers said that the customer doubted herself .,the bankers said that the customer doubted ***mask*** .,10.276561840260497
499,42,embed,local,1,d,nonlocal_subj,number,customers,banker,doubted,herself,The customers said that the banker doubted herself . <eos>,The customers said that the banker doubted herself .,the customers said that the banker doubted ***mask*** .,12.41908832756203
500,42,embed,nonlocal,0,a,local_subj,number,mechanic,customers,doubted,herself,The mechanic said that the customers doubted herself . <eos>,The mechanic said that the customers doubted herself .,the mechanic said that the customers doubted ***mask*** .,12.740594200685637
501,42,embed,nonlocal,0,b,local_subj,number,customer,mechanics,doubted,herself,The customer said that the mechanics doubted herself . <eos>,The customer said that the mechanics doubted herself .,the customer said that the mechanics doubted ***mask*** .,12.98345046116886
502,42,embed,nonlocal,0,c,local_subj,number,banker,customers,doubted,herself,The banker said that the customers doubted herself . <eos>,The banker said that the customers doubted herself .,the banker said that the customers doubted ***mask*** .,12.67709331183338
503,42,embed,nonlocal,0,d,local_subj,number,customer,bankers,doubted,herself,The customer said that the bankers doubted herself . <eos>,The customer said that the bankers doubted herself .,the customer said that the bankers doubted ***mask*** .,14.298256871904629
504,43,embed,local,1,a,none,none,mechanic,officer,hurt,herself,The mechanic said that the officer hurt herself . <eos>,The mechanic said that the officer hurt herself .,the mechanic said that the officer hurt ***mask*** .,5.540097538436386
505,43,embed,local,1,b,none,none,officer,mechanic,hurt,herself,The officer said that the mechanic hurt herself . <eos>,The officer said that the mechanic hurt herself .,the officer said that the mechanic hurt ***mask*** .,5.726032426162572
506,43,embed,local,1,c,none,none,banker,officer,hurt,herself,The banker said that the officer hurt herself . <eos>,The banker said that the officer hurt herself .,the banker said that the officer hurt ***mask*** .,6.032634056092195
507,43,embed,local,1,d,none,none,officer,banker,hurt,herself,The officer said that the banker hurt herself . <eos>,The officer said that the banker hurt herself .,the officer said that the banker hurt ***mask*** .,7.007265613555283
508,43,embed,local,1,a,nonlocal_subj,number,mechanics,officer,hurt,herself,The mechanics said that the officer hurt herself . <eos>,The mechanics said that the officer hurt herself .,the mechanics said that the officer hurt ***mask*** .,5.794071803686428
509,43,embed,local,1,b,nonlocal_subj,number,officers,mechanic,hurt,herself,The officers said that the mechanic hurt herself . <eos>,The officers said that the mechanic hurt herself .,the officers said that the mechanic hurt ***mask*** .,5.6538584187121845
510,43,embed,local,1,c,nonlocal_subj,number,bankers,officer,hurt,herself,The bankers said that the officer hurt herself . <eos>,The bankers said that the officer hurt herself .,the bankers said that the officer hurt ***mask*** .,6.159383503813312
511,43,embed,local,1,d,nonlocal_subj,number,officers,banker,hurt,herself,The officers said that the banker hurt herself . <eos>,The officers said that the banker hurt herself .,the officers said that the banker hurt ***mask*** .,7.028869943371128
512,43,embed,nonlocal,0,a,local_subj,number,mechanic,officers,hurt,herself,The mechanic said that the officers hurt herself . <eos>,The mechanic said that the officers hurt herself .,the mechanic said that the officers hurt ***mask*** .,7.941367583129177
513,43,embed,nonlocal,0,b,local_subj,number,officer,mechanics,hurt,herself,The officer said that the mechanics hurt herself . <eos>,The officer said that the mechanics hurt herself .,the officer said that the mechanics hurt ***mask*** .,8.048506191518683
514,43,embed,nonlocal,0,c,local_subj,number,banker,officers,hurt,herself,The banker said that the officers hurt herself . <eos>,The banker said that the officers hurt herself .,the banker said that the officers hurt ***mask*** .,7.826630288858284
515,43,embed,nonlocal,0,d,local_subj,number,officer,bankers,hurt,herself,The officer said that the bankers hurt herself . <eos>,The officer said that the bankers hurt herself .,the officer said that the bankers hurt ***mask*** .,9.792469063115616
516,44,embed,local,1,a,none,none,mechanic,officer,injured,herself,The mechanic said that the officer injured herself . <eos>,The mechanic said that the officer injured herself .,the mechanic said that the officer injured ***mask*** .,4.97643953324301
517,44,embed,local,1,b,none,none,officer,mechanic,injured,herself,The officer said that the mechanic injured herself . <eos>,The officer said that the mechanic injured herself .,the officer said that the mechanic injured ***mask*** .,4.668940107774356
518,44,embed,local,1,c,none,none,banker,officer,injured,herself,The banker said that the officer injured herself . <eos>,The banker said that the officer injured herself .,the banker said that the officer injured ***mask*** .,4.536244531736765
519,44,embed,local,1,d,none,none,officer,banker,injured,herself,The officer said that the banker injured herself . <eos>,The officer said that the banker injured herself .,the officer said that the banker injured ***mask*** .,4.702647643243583
520,44,embed,local,1,a,nonlocal_subj,number,mechanics,officer,injured,herself,The mechanics said that the officer injured herself . <eos>,The mechanics said that the officer injured herself .,the mechanics said that the officer injured ***mask*** .,4.873052175309753
521,44,embed,local,1,b,nonlocal_subj,number,officers,mechanic,injured,herself,The officers said that the mechanic injured herself . <eos>,The officers said that the mechanic injured herself .,the officers said that the mechanic injured ***mask*** .,4.760257851190724
522,44,embed,local,1,c,nonlocal_subj,number,bankers,officer,injured,herself,The bankers said that the officer injured herself . <eos>,The bankers said that the officer injured herself .,the bankers said that the officer injured ***mask*** .,4.415986811807946
523,44,embed,local,1,d,nonlocal_subj,number,officers,banker,injured,herself,The officers said that the banker injured herself . <eos>,The officers said that the banker injured herself .,the officers said that the banker injured ***mask*** .,4.731947650675696
524,44,embed,nonlocal,0,a,local_subj,number,mechanic,officers,injured,herself,The mechanic said that the officers injured herself . <eos>,The mechanic said that the officers injured herself .,the mechanic said that the officers injured ***mask*** .,7.685685751674357
525,44,embed,nonlocal,0,b,local_subj,number,officer,mechanics,injured,herself,The officer said that the mechanics injured herself . <eos>,The officer said that the mechanics injured herself .,the officer said that the mechanics injured ***mask*** .,5.944493471699391
526,44,embed,nonlocal,0,c,local_subj,number,banker,officers,injured,herself,The banker said that the officers injured herself . <eos>,The banker said that the officers injured herself .,the banker said that the officers injured ***mask*** .,6.8682136735672845
527,44,embed,nonlocal,0,d,local_subj,number,officer,bankers,injured,herself,The officer said that the bankers injured herself . <eos>,The officer said that the bankers injured herself .,the officer said that the bankers injured ***mask*** .,7.1174534973498895
528,45,embed,local,1,a,none,none,mechanic,officer,congratulated,herself,The mechanic said that the officer congratulated herself . <eos>,The mechanic said that the officer congratulated herself .,the mechanic said that the officer congratulated ***mask*** .,9.979789116880037
529,45,embed,local,1,b,none,none,officer,mechanic,congratulated,herself,The officer said that the mechanic congratulated herself . <eos>,The officer said that the mechanic congratulated herself .,the officer said that the mechanic congratulated ***mask*** .,9.625315219745906
530,45,embed,local,1,c,none,none,banker,officer,congratulated,herself,The banker said that the officer congratulated herself . <eos>,The banker said that the officer congratulated herself .,the banker said that the officer congratulated ***mask*** .,9.567784360958004
531,45,embed,local,1,d,none,none,officer,banker,congratulated,herself,The officer said that the banker congratulated herself . <eos>,The officer said that the banker congratulated herself .,the officer said that the banker congratulated ***mask*** .,10.242667983037306
532,45,embed,local,1,a,nonlocal_subj,number,mechanics,officer,congratulated,herself,The mechanics said that the officer congratulated herself . <eos>,The mechanics said that the officer congratulated herself .,the mechanics said that the officer congratulated ***mask*** .,9.502591673373683
533,45,embed,local,1,b,nonlocal_subj,number,officers,mechanic,congratulated,herself,The officers said that the mechanic congratulated herself . <eos>,The officers said that the mechanic congratulated herself .,the officers said that the mechanic congratulated ***mask*** .,9.201699474042949
534,45,embed,local,1,c,nonlocal_subj,number,bankers,officer,congratulated,herself,The bankers said that the officer congratulated herself . <eos>,The bankers said that the officer congratulated herself .,the bankers said that the officer congratulated ***mask*** .,8.834653171623847
535,45,embed,local,1,d,nonlocal_subj,number,officers,banker,congratulated,herself,The officers said that the banker congratulated herself . <eos>,The officers said that the banker congratulated herself .,the officers said that the banker congratulated ***mask*** .,9.841674612221835
536,45,embed,nonlocal,0,a,local_subj,number,mechanic,officers,congratulated,herself,The mechanic said that the officers congratulated herself . <eos>,The mechanic said that the officers congratulated herself .,the mechanic said that the officers congratulated ***mask*** .,11.895103921102992
537,45,embed,nonlocal,0,b,local_subj,number,officer,mechanics,congratulated,herself,The officer said that the mechanics congratulated herself . <eos>,The officer said that the mechanics congratulated herself .,the officer said that the mechanics congratulated ***mask*** .,10.748702524202168
538,45,embed,nonlocal,0,c,local_subj,number,banker,officers,congratulated,herself,The banker said that the officers congratulated herself . <eos>,The banker said that the officers congratulated herself .,the banker said that the officers congratulated ***mask*** .,11.251971597594496
539,45,embed,nonlocal,0,d,local_subj,number,officer,bankers,congratulated,herself,The officer said that the bankers congratulated herself . <eos>,The officer said that the bankers congratulated herself .,the officer said that the bankers congratulated ***mask*** .,11.222542498336857
540,46,embed,local,1,a,none,none,mechanic,officer,embarrassed,herself,The mechanic said that the officer embarrassed herself . <eos>,The mechanic said that the officer embarrassed herself .,the mechanic said that the officer embarrassed ***mask*** .,8.852226167931486
541,46,embed,local,1,b,none,none,officer,mechanic,embarrassed,herself,The officer said that the mechanic embarrassed herself . <eos>,The officer said that the mechanic embarrassed herself .,the officer said that the mechanic embarrassed ***mask*** .,8.84012281341799
542,46,embed,local,1,c,none,none,banker,officer,embarrassed,herself,The banker said that the officer embarrassed herself . <eos>,The banker said that the officer embarrassed herself .,the banker said that the officer embarrassed ***mask*** .,8.790439098092179
543,46,embed,local,1,d,none,none,officer,banker,embarrassed,herself,The officer said that the banker embarrassed herself . <eos>,The officer said that the banker embarrassed herself .,the officer said that the banker embarrassed ***mask*** .,10.120863638554049
544,46,embed,local,1,a,nonlocal_subj,number,mechanics,officer,embarrassed,herself,The mechanics said that the officer embarrassed herself . <eos>,The mechanics said that the officer embarrassed herself .,the mechanics said that the officer embarrassed ***mask*** .,9.468380215386027
545,46,embed,local,1,b,nonlocal_subj,number,officers,mechanic,embarrassed,herself,The officers said that the mechanic embarrassed herself . <eos>,The officers said that the mechanic embarrassed herself .,the officers said that the mechanic embarrassed ***mask*** .,9.1477989368978
546,46,embed,local,1,c,nonlocal_subj,number,bankers,officer,embarrassed,herself,The bankers said that the officer embarrassed herself . <eos>,The bankers said that the officer embarrassed herself .,the bankers said that the officer embarrassed ***mask*** .,7.971168035041268
547,46,embed,local,1,d,nonlocal_subj,number,officers,banker,embarrassed,herself,The officers said that the banker embarrassed herself . <eos>,The officers said that the banker embarrassed herself .,the officers said that the banker embarrassed ***mask*** .,10.376619696494696
548,46,embed,nonlocal,0,a,local_subj,number,mechanic,officers,embarrassed,herself,The mechanic said that the officers embarrassed herself . <eos>,The mechanic said that the officers embarrassed herself .,the mechanic said that the officers embarrassed ***mask*** .,10.819189082415445
549,46,embed,nonlocal,0,b,local_subj,number,officer,mechanics,embarrassed,herself,The officer said that the mechanics embarrassed herself . <eos>,The officer said that the mechanics embarrassed herself .,the officer said that the mechanics embarrassed ***mask*** .,10.595117400571063
550,46,embed,nonlocal,0,c,local_subj,number,banker,officers,embarrassed,herself,The banker said that the officers embarrassed herself . <eos>,The banker said that the officers embarrassed herself .,the banker said that the officers embarrassed ***mask*** .,10.059165604916124
551,46,embed,nonlocal,0,d,local_subj,number,officer,bankers,embarrassed,herself,The officer said that the bankers embarrassed herself . <eos>,The officer said that the bankers embarrassed herself .,the officer said that the bankers embarrassed ***mask*** .,12.235476319529837
552,47,embed,local,1,a,none,none,mechanic,officer,disguised,herself,The mechanic said that the officer disguised herself . <eos>,The mechanic said that the officer disguised herself .,the mechanic said that the officer disguised ***mask*** .,4.98163017433973
553,47,embed,local,1,b,none,none,officer,mechanic,disguised,herself,The officer said that the mechanic disguised herself . <eos>,The officer said that the mechanic disguised herself .,the officer said that the mechanic disguised ***mask*** .,4.777339212414337
554,47,embed,local,1,c,none,none,banker,officer,disguised,herself,The banker said that the officer disguised herself . <eos>,The banker said that the officer disguised herself .,the banker said that the officer disguised ***mask*** .,5.645797572578847
555,47,embed,local,1,d,none,none,officer,banker,disguised,herself,The officer said that the banker disguised herself . <eos>,The officer said that the banker disguised herself .,the officer said that the banker disguised ***mask*** .,5.265358593097303
556,47,embed,local,1,a,nonlocal_subj,number,mechanics,officer,disguised,herself,The mechanics said that the officer disguised herself . <eos>,The mechanics said that the officer disguised herself .,the mechanics said that the officer disguised ***mask*** .,5.548851911849576
557,47,embed,local,1,b,nonlocal_subj,number,officers,mechanic,disguised,herself,The officers said that the mechanic disguised herself . <eos>,The officers said that the mechanic disguised herself .,the officers said that the mechanic disguised ***mask*** .,5.154135380588027
558,47,embed,local,1,c,nonlocal_subj,number,bankers,officer,disguised,herself,The bankers said that the officer disguised herself . <eos>,The bankers said that the officer disguised herself .,the bankers said that the officer disguised ***mask*** .,5.642419136142809
559,47,embed,local,1,d,nonlocal_subj,number,officers,banker,disguised,herself,The officers said that the banker disguised herself . <eos>,The officers said that the banker disguised herself .,the officers said that the banker disguised ***mask*** .,5.963065959399255
560,47,embed,nonlocal,0,a,local_subj,number,mechanic,officers,disguised,herself,The mechanic said that the officers disguised herself . <eos>,The mechanic said that the officers disguised herself .,the mechanic said that the officers disguised ***mask*** .,9.611162720885732
561,47,embed,nonlocal,0,b,local_subj,number,officer,mechanics,disguised,herself,The officer said that the mechanics disguised herself . <eos>,The officer said that the mechanics disguised herself .,the officer said that the mechanics disguised ***mask*** .,9.029525080105707
562,47,embed,nonlocal,0,c,local_subj,number,banker,officers,disguised,herself,The banker said that the officers disguised herself . <eos>,The banker said that the officers disguised herself .,the banker said that the officers disguised ***mask*** .,10.572160456046914
563,47,embed,nonlocal,0,d,local_subj,number,officer,bankers,disguised,herself,The officer said that the bankers disguised herself . <eos>,The officer said that the bankers disguised herself .,the officer said that the bankers disguised ***mask*** .,10.650059031807604
564,48,embed,local,1,a,none,none,mechanic,officer,hated,herself,The mechanic said that the officer hated herself . <eos>,The mechanic said that the officer hated herself .,the mechanic said that the officer hated ***mask*** .,11.170504194024105
565,48,embed,local,1,b,none,none,officer,mechanic,hated,herself,The officer said that the mechanic hated herself . <eos>,The officer said that the mechanic hated herself .,the officer said that the mechanic hated ***mask*** .,12.037173611059298
566,48,embed,local,1,c,none,none,banker,officer,hated,herself,The banker said that the officer hated herself . <eos>,The banker said that the officer hated herself .,the banker said that the officer hated ***mask*** .,11.07344900276134
567,48,embed,local,1,d,none,none,officer,banker,hated,herself,The officer said that the banker hated herself . <eos>,The officer said that the banker hated herself .,the officer said that the banker hated ***mask*** .,12.26192135083654
568,48,embed,local,1,a,nonlocal_subj,number,mechanics,officer,hated,herself,The mechanics said that the officer hated herself . <eos>,The mechanics said that the officer hated herself .,the mechanics said that the officer hated ***mask*** .,11.358915694733076
569,48,embed,local,1,b,nonlocal_subj,number,officers,mechanic,hated,herself,The officers said that the mechanic hated herself . <eos>,The officers said that the mechanic hated herself .,the officers said that the mechanic hated ***mask*** .,12.407227162298659
570,48,embed,local,1,c,nonlocal_subj,number,bankers,officer,hated,herself,The bankers said that the officer hated herself . <eos>,The bankers said that the officer hated herself .,the bankers said that the officer hated ***mask*** .,10.322702633150636
